id,sum,variable,variablename,base,category,profile,percent,previous_sum,previous_percent,comparison_sum,comparison_percent,change_sum,change_percent,change_percentage_point,difference_sum,significant,difference_percent
QU5I,9821,anh,ANH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.386623100543264,6231,0.253169185763042,1028119,0.125761746016854,3590,0.5761515005617076,0.133453914780222,-1018298,True,26.086135452640995
QXJn,39,arg,Arg,Hsp2,hispanic_subgroup,decennial,0.00956351152525748,23,0.00690898167617903,15169,0.0064933675103036,16,0.6956521739130435,0.00265452984907845,-15130,True,0.30701440149538806
QXNuQWxuT3JD,10628,asnalnorc,AsnAlnOrC,AsnAlnOrC,asian_subgroup,decennial,1,6707,1,1134919,1,3921,0.584613090800656,0,-1124291,True,0
QXNuQWxvbmU=,9862,asnalone,AsnAlone,AsnAlnOrC,asian_subgroup,decennial,0.92792623259315,6252,0.932160429402117,1038388,0.914944590759341,3610,0.5774152271273193,-0.004234196808966972,-1028526,True,1.2981641833808908
QXNuSW5Db21ibw==,766,asnincombo,AsnInCombo,AsnAlnOrC,asian_subgroup,decennial,0.0720737674068498,455,0.0678395705978828,96531,0.0850554092406595,311,0.6835164835164835,0.004234196808967,-95765,True,-1.2981641833809707
QXNuSW5k,6389,asnind,AsnInd,AsnAlnOrC,asian_subgroup,decennial,0.60114791117802,4323,0.644550469658566,192209,0.169359222993007,2066,0.4779088595882489,-0.04340255848054597,-185820,True,43.1788688185013
QXZnRmFtU3o=,3.504743527898376,avgfamsz,AvgFamSz,mean,relationship_to_head_of_household__householder_,decennial,,,3.37374328704583,,3.32030552025947,,0.13100024085254613,0.03882934464976872,,,0.18443800763890605,True,0
QXZnSEhTeg==,2.9638976092731224,avghhsz,AvgHHSz,mean,relationship_to_head_of_household__householder_,decennial,,,2.8334539315002414,,2.56918261847125,,0.13044367777288102,0.04603698557534494,,,0.39471499080187256,True,0
QXZISFN6T09j,3.0076781839425806,avhhszooc,AvHHSzOOc,mean,housing_tenure,decennial,,,2.9503396958912975,,2.75068958927896,,0.057338488051283054,0.01943453770124633,,,0.2569885946636208,True,0
QXZISFN6Uk9j,2.84941073766914,avhhszroc,AvHHSzROc,mean,housing_tenure,decennial,,,2.490995260663507,,2.48777581732104,,0.35841547700563314,0.1438844475802675,,,0.3616349203481004,True,0
QmdsZHNo,346,bgldsh,Bgldsh,AsnAlnOrC,asian_subgroup,decennial,0.0325555137372977,56,0.00834948561204711,53174,0.04685268287869,290,5.178571428571429,0.024206028125250592,-52828,True,-1.42971691413923
Qk5I,1970,bnh,BNH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.0775529485867255,1640,0.0666341621973021,1861295,0.227677641452439,330,0.20121951219512196,0.010918786389423396,-1859325,True,-15.01246928657135
Qm9s,45,bol,Bol,Hsp2,hispanic_subgroup,decennial,0.0110348209906817,0,0,4488,0.0019211703728817,45,0,0.0110348209906817,-4443,True,0.91136506178
Q0Ft,358,cam,CAm,Hsp2,hispanic_subgroup,decennial,0.0877881314369789,224,0.0672874737158306,151378,0.0648001178043865,134,0.5982142857142857,0.0205006577211483,-151020,True,2.2988013632592397
Q2FtYmRu,0,cambdn,Cambdn,AsnAlnOrC,asian_subgroup,decennial,0,0,0,2166,0.00190850624582019,0,0,0,-2166,True,-0.190850624582019
Q2hp,15,chi,Chi,Hsp2,hispanic_subgroup,decennial,0.00367827366356057,0,0,7026,0.00300760762920384,15,0,0.00367827366356057,-7011,True,0.067066603435673
Q2hpbmVzZQ==,765,chinese,Chinese,AsnAlnOrC,asian_subgroup,decennial,0.0719796763266842,626,0.0933353213060981,486463,0.428632351736115,139,0.2220447284345048,-0.021355644979413904,-485698,True,-35.66526754094308
Q29s,642,col,Col,Hsp2,hispanic_subgroup,decennial,0.157430112800392,496,0.148993691799339,94723,0.0405479102563444,146,0.29435483870967744,0.008436421001053018,-94081,True,11.688220254404762
Q1JpYw==,20,cric,CRic,Hsp2,hispanic_subgroup,decennial,0.00490436488474743,0,0,6673,0.00285649953169332,20,0,0.00490436488474743,-6653,True,0.20478653530541102
Q3Vi,132,cub,Cub,Hsp2,hispanic_subgroup,decennial,0.032368808239333,249,0.0747972364073295,40840,0.0174823079386116,-117,-0.46987951807228917,-0.04242842816799651,-40708,True,1.4886500300721395
RG9t,582,dom,Dom,Hsp2,hispanic_subgroup,decennial,0.14271701814615,320,0.0961249624511865,576701,0.246867396437445,262,0.81875,0.04659205569496351,-576119,True,-10.415037829129501
RWN1,311,ecu,Ecu,Hsp2,hispanic_subgroup,decennial,0.0762628739578225,300,0.0901171522979874,167209,0.0715768665060555,11,0.03666666666666667,-0.013854278340164908,-166898,True,0.4686007451766985
RmFt,6219,fam,Fam,HH,household_type_,decennial,0.750905578362714,6151,0.741799324650265,1850221,0.594967689074225,68,0.011055112989757762,0.009106253712448997,-1844002,True,15.593788928848895
RmFtMQ==,6219,fam1,Fam1,AvgFamSz,relationship_to_head_of_household__householder_,decennial,0,6151,0,1850221,0,68,0.011055112989757762,0,-1844002,True,0
RmVt,12882,fem,Fem,Pop2,sex_and_age,decennial,0.507125423195024,12617,0.512636112465464,4292589,0.525078796883182,265,0.021003408100182294,-0.005510689270440072,-4279707,True,-1.795337368815808
RmVtTkhzYg==,1013,femnhsb,FemNHsb,HH,household_type_,decennial,0.122313450857281,893,0.107694163048722,581745,0.187069262688341,120,0.1343784994400896,0.014619287808559006,-580732,True,-6.475581183106003
RmlsaXBpbm8=,919,filipino,Filipino,AsnAlnOrC,asian_subgroup,decennial,0.0864697026721867,655,0.0976591620694797,67292,0.0592923371623878,264,0.4030534351145038,-0.011189459397292989,-66373,True,2.7177365509798896
Rm1SZWxDaFUxOA==,2953,fmrelchu18,FmRelChU18,HH,household_type_,decennial,0.356556387346052,3004,0.36227689339122,948747,0.305084533202306,-51,-0.016977363515312916,-0.0057205060451679945,-945794,True,5.147185414374597
Rk5IUkNoVTE4,455,fnhrchu18,FNHRChU18,HH,household_type_,decennial,0.0549384206713354,405,0.0488422575976845,343280,0.110387087977815,50,0.12345679012345678,0.0060961630736508995,-342825,True,-5.5448667306479615
R3JuZENoVTE4,365,grndchu18,GrndChU18,PopU18_2,relationship_to_head_of_household__householder_,decennial,0.0697363393198319,230,0.0410934429158478,165859,0.0938057621947943,135,0.5869565217391305,0.028642896403984104,-165494,True,-2.406942287496239
R3VhdA==,115,guat,Guat,Hsp2,hispanic_subgroup,decennial,0.0282000980872977,85,0.0255331931510964,30420,0.0130218366183292,30,0.35294117647058826,0.0026669049362013017,-30305,True,1.51782614689685
