id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_significant,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m
QXZnSEhTT09j,3.49,0.37,6.5,,,avghhsooc,AvgHHSOOc,mean,housing_tenure,housing,True,3.45,0.5,8.8,,,True,2.85,0.01,0.2,,,True,0.040000000000000036,0.6220128616033594,False,,,,,0.6400000000000001,0.37013511046643494,False,,
QXZnSEhTUk9j,2.71,0.27,6,,,avghhsroc,AvgHHSROc,mean,housing_tenure,housing,True,2.59,0.33,7.6,,,True,2.51,0.01,0.2,,,True,0.1200000000000001,0.4263801121065569,False,,,,,0.20000000000000018,0.27018512172212594,False,,
R1IxNWt0MTlr,877,148,10.3,0.251,0.04,gr15kt19k,GR15kt19k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,442539,4873,0.7,0.214,0.002,True,,,,,0.251,0.04,True,-441662,4875.246968103257,True,3.700000000000003,4.004996878900157,False
R1Ixa3QxNGs=,1169,160,8.3,0.335,0.041,gr1kt14k,GR1kt14k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,619998,5133,0.5,0.3,0.002,True,,,,,0.335,0.041,True,-618829,5135.493062988207,True,3.5,4.104875150354759,False
R1IyMGt0MjRr,467,104,13.6,0.134,0.029,gr20kt24k,GR20kt24k,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,206669,2799,0.8,0.1,0.001,True,,,,,0.134,0.029,True,-206202,2800.9314522137097,True,3.4000000000000004,2.901723625709382,False
R1IyNWt0Mjlr,155,60,23.7,0.044,0.017,gr25kt29k,GR25kt29k,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,102402,2683,1.6,0.05,0.001,True,,,,,0.044,0.017,False,-102247,2683.670806935903,True,-0.6000000000000005,1.7029386365926402,False
R1Iza3Bs,109,64,35.9,0.031,0.018,gr3kpl,GR3kpl,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,147224,2968,1.2,0.071,0.001,True,,,,,0.031,0.018,False,-147115,2968.6899467610288,True,-3.9999999999999996,1.8027756377319943,False
R1I1MDB0OTk5,493,104,12.9,0.141,0.029,gr500t999,GR500t999,OcHUPRnt1,gross_rent,housing,True,,0,,0,0,False,321465,3260,0.6,0.156,0.002,True,,,,,0.141,0.029,True,-320972,3261.65847384425,True,-1.5000000000000018,2.906888370749727,False
R1Jub1JudFBk,214,81,23.1,,,grnorntpd,GRnoRntPd,NA,gross_rent,housing,False,270,104,23.4,,,False,59425,1926,2,,,True,-56,131.82184947875675,False,-0.2074074074074074,0.4280245214453779,False,,,-59211,1927.7025185437715,True,,
R1JQSTE1dDE5,301,103,20.8,0.089,0.03,grpi15t19,GRPI15t19,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,False,248,99,24.2,0.071,0.028,False,222841,3644,1,0.111,0.002,True,53,142.86357128393507,False,0.21370967741935484,0.6381520285968043,False,0.018000000000000002,0.041036569057366384,False,-222540,3645.4553899341577,True,-2.1999999999999993,3.0066592756745814,False
R1JQSTIwdDI0,326,100,18.6,0.096,0.029,grpi20t24,GRPI20t24,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,402,125,19,0.115,0.035,True,228606,3500,0.9,0.113,0.002,True,-76,160.0781059358212,False,-0.1890547263681592,0.35420914770979667,False,-0.019000000000000003,0.04545327270945405,False,-228280,3501.4282800023193,True,-1.700000000000001,2.906888370749727,False
R1JQSTI1dDI5,149,62,25.4,0.044,0.018,grpi25t29,GRPI25t29,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,False,350,106,18.5,0.1,0.029,True,211796,3409,1,0.105,0.002,True,-201,122.80065146407001,False,-0.5742857142857143,0.2190951724949204,False,-0.05600000000000001,0.03413209633175202,False,-211647,3409.5637550865654,True,-6.1000000000000005,1.8110770276274832,True
R1JQSTMwdDM0,193,73,23.1,0.057,0.021,grpi30t34,GRPI30t34,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,False,304,113,22.5,0.087,0.032,False,188082,3046,1,0.093,0.001,True,-111,134.52880732393342,False,-0.3651315789473684,0.33667962388151235,False,-0.029999999999999992,0.038275318418009276,False,-187889,3046.8746282051056,True,-3.6000000000000005,2.1023796041628637,False
R1JQSTM1cGw=,2091,218,6.3,0.615,0.052,grpi35pl,GRPI35pl,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,1835,248,8.2,0.527,0.057,True,889842,5729,0.4,0.442,0.003,True,256,330.1938824387878,False,0.13950953678474115,0.19450219292009113,False,0.08799999999999997,0.07715568676384132,False,-887751,5733.1461694256495,True,17.299999999999997,5.208646657242167,True
R1JQSTUwcGw=,1425,176,7.5,0.419,0.045,grpi50pl,GRPI50pl,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,1136,188,10.1,0.326,0.047,True,584722,5029,0.5,0.29,0.002,True,289,257.52669764511796,False,0.25440140845070425,0.2590341514666996,False,0.09299999999999997,0.06506919393998976,False,-583297,5032.078795090554,True,12.900000000000002,4.504442251822083,False
R1JQSU50Qw==,301,90,18.2,,,grpintc,GRPINtC,NA,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,360,121,20.5,,,False,109433,2779,1.5,,,True,-59,150.8011936292283,False,-0.1638888888888889,0.37613261559643174,False,,,-109132,2780.4569768295282,True,,
R1JQSVUxNQ==,341,81,14.5,0.1,0.023,grpiu15,GRPIU15,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,344,98,17.3,0.099,0.027,True,273663,4314,1,0.136,0.002,True,-3,127.1416532848303,False,-0.00872093023255814,0.3676862366347054,False,0.0010000000000000009,0.0354682957019364,False,-273322,4314.760364145383,True,-3.6000000000000014,2.308679276123039,False
R1JVNTAw,218,74,20.7,0.062,0.021,gru500,GRU500,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,224541,3382,0.9,0.109,0.002,True,,,,,0.062,0.021,False,-224323,3382.809483255006,True,-4.7,2.1095023109728985,False
SE9WYWNSdA==,4.2,2.1,30,,,hovacrt,HOVacRt,rate,housing_occupancy,housing,False,1,1.5,93.2,,,False,1.8,0.1,3.4,,,True,3.2,2.5806975801127883,False,,,,,2.4000000000000004,2.1023796041628637,False,,
SE9WYWNV,3200,211,4,0,0,hovacu,HOVacU,HOVacRt,housing__special_variable,housing,True,2829,260,,0,0,False,1065868,7322,0.4,0,0,True,371,334.8447401408599,False,0.13114174620007069,0.127945742408419,False,0,0,-1062668,7325.039590336696,True,0,0
SFUx,7427,138,1.1,1,0,hu1,HU1,HU1,housing_occupancy,housing,True,7256,179,1.5,1,0,True,3472354,1104,0,1,0,True,171,226.01991062736045,False,0.02356670341786108,0.0316118014440093,False,0,0,-3464927,1112.5915692652,True,0,0
SFUxMHQxOXU=,225,86,23.4,0.03,0.012,hu10t19u,HU10t19u,HU2,units_in_structure,housing,False,136,78,35,0.019,0.011,False,219295,3425,0.9,0.063,0.001,True,89,116.10340218959993,False,0.6544117647058824,1.1402604035081658,False,0.011,0.016278820596099707,False,-219070,3426.0795378975076,True,-3.3,1.2041594578792296,False
SFUxdUE=,691,124,10.9,0.093,0.017,hu1ua,HU1uA,HU2,units_in_structure,housing,True,819,161,11.9,0.113,0.022,True,238949,3015,0.8,0.069,0.001,True,-128,203.21663317750347,False,-0.1562881562881563,0.2245708233124139,False,-0.020000000000000004,0.027802877548915687,False,-238258,3017.5488397041727,True,2.4000000000000004,1.7029386365926402,False
SFUxdUQ=,1433,155,6.6,0.193,0.021,hu1ud,HU1uD,HU2,units_in_structure,housing,True,1136,188,10.1,0.157,0.026,True,319905,2742,0.5,0.092,0.001,True,297,243.65754656894993,False,0.261443661971831,0.24939452339541238,False,0.036000000000000004,0.033421549934136804,False,-318472,2746.3774321822557,True,10.100000000000001,2.1023796041628637,True
SFUy,7427,138,1.1,1,0,hu2,HU2,HU2,units_in_structure,housing,True,7256,179,1.5,1,0,True,3472354,1104,0,1,0,True,171,226.01991062736045,False,0.02356670341786108,0.0316118014440093,False,0,0,-3464927,1112.5915692652,True,0,0
SFUyMHBsdQ==,2787,181,4,0.375,0.023,hu20plu,HU20plu,HU2,units_in_structure,housing,True,2677,233,5.3,0.369,0.031,True,1667213,4900,0.2,0.48,0.001,True,110,295.0423698386386,False,0.04109077325364214,0.11305948292572857,False,0.006000000000000005,0.03860051813123756,False,-1664426,4903.341819616495,True,-10.5,2.3021728866442674,True
SFUydQ==,1527,179,7.1,0.206,0.024,hu2u,HU2u,HU2,units_in_structure,housing,True,1511,236,9.5,0.208,0.032,True,458656,4817,0.6,0.132,0.001,True,16,296.2043213729334,False,0.010589013898080741,0.19735223215857706,False,-0.0020000000000000018,0.04,False,-457129,4820.32467786144,True,7.399999999999997,2.4020824298928627,True
SFUz,7427,138,1.1,1,0,hu3,HU3,HU3,year_structure_built,housing,True,,0,,0,0,False,3472354,1104,0,1,0,True,,,,,1,0,True,-3464927,1112.5915692652,True,0,0
SFUzdDR1,667,133,12.1,0.09,0.018,hu3t4u,HU3t4u,HU2,units_in_structure,housing,True,745,157,12.8,0.103,0.022,True,333505,3795,0.7,0.096,0.001,True,-78,205.7619984350852,False,-0.10469798657718121,0.25974729959994997,False,-0.012999999999999998,0.02842534080710379,False,-332838,3797.3298513560817,True,-0.5999999999999996,1.8027756377319943,False
SFU0,7427,138,1.1,1,0,hu4,HU4,HU4,rooms,housing,True,7256,179,1.5,1,0,True,3472354,1104,0,1,0,True,171,226.01991062736045,False,0.02356670341786108,0.0316118014440093,False,0,0,-3464927,1112.5915692652,True,0,0
SFU1dDl1,91,46,30.6,0.012,0.006,hu5t9u,HU5t9u,HU2,units_in_structure,housing,False,209,95,27.6,0.029,0.013,False,228415,3185,0.8,0.066,0.001,True,-118,105.55093557141026,False,-0.5645933014354066,0.295992107803937,False,-0.017,0.014317821063276353,False,-228324,3185.332164782819,True,-5.4,0.6082762530298219,True
SFVub01ydGcx,1397,154,6.7,0.458,0.041,hunomrtg1,HUnoMrtg1,OOcHU3,mortgage_status,housing,True,1383,196,8.6,0.494,0.054,True,422629,4549,0.7,0.41,0.003,True,14,249.26291340670798,False,0.01012292118582791,0.1813637289464369,False,-0.035999999999999976,0.06780117993073573,False,-421232,4551.6059803106855,True,4.800000000000004,4.110960958218894,False
SFVub01ydGcy,1381,154,6.8,1,0,hunomrtg2,HUnoMrtg2,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,True,1363,195,8.7,1,0,True,416370,4562,0.7,1,0,True,18,248.47736315407084,False,0.013206162876008804,0.18378827135043926,False,0,0,-414989,4564.59855847149,True,0,0
SFV3TXJ0Zw==,1653,181,6.7,0.542,0.048,huwmrtg,HUwMrtg,OOcHU3,mortgage_status,housing,True,1418,209,9,0.506,0.059,True,607211,5367,0.5,0.59,0.003,True,235,276.4814641164937,False,0.16572637517630465,0.21404273392871684,False,0.03600000000000003,0.07605918747922567,False,-605558,5370.051210184126,True,-4.799999999999997,4.809365862564419,False
SFV3TXJ0Z0V4,1624,181,6.8,1,0,huwmrtgex,HUwMrtgEx,HUwMrtgEx,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,True,1366,206,9.1,1,0,True,603062,5350,0.5,1,0,True,258,274.2207140243056,False,0.18887262079062958,0.22293833073819747,False,0,0,-601438,5353.060900083241,True,0,0
TWRHUg==,1450,108,4.5,,,mdgr,MdGR,median,gross_rent,housing,True,1367,78,3.5,,,True,1396,4,0.2,,,True,83,133.2216198670471,False,0.06071689831748354,0.09952351051288082,False,,,54,108.07404868885037,False,,
TWRSbXM=,4.5,0.4,5.1,,,mdrms,MdRms,median,rooms,housing,True,4.7,0.4,4.7,,,True,4,0.1,1.5,,,True,-0.20000000000000018,0.5656854249492381,False,,,,,0.5,0.4123105625617661,False,,
TWRWbA==,861931,65851,4.6,,,mdvl,MdVl,median,value,housing,True,738060,74879,6.2,,,True,570500,2845,0.3,,,True,123871,99715.69004925955,False,0.16783323849009565,0.14831823354558765,False,,,291431,65912.42846383374,True,,
TW9iSG0=,6,9,91.2,0.001,0.001,mobhm,MobHm,HU2,units_in_structure,housing,False,23,29,76.6,0.003,0.004,False,4514,450,6.1,0.001,0.001,True,-17,30.364452901377952,False,-0.7391304347826086,0.51118401826049,False,-0.002,0.00412310562561766,False,-4508,450.08999100179955,True,0,0.14142135623730953
TXYwMHQwOQ==,1737,192,6.7,0.257,0.028,mv00t09,Mv00t09,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,830839,6308,0.5,0.263,0.002,True,,,,,0.257,0.028,True,-829102,6310.921327349914,True,-0.6000000000000014,2.8071337695236402,False
TXYxMEx0cg==,2306,245,6.4,0.342,0.035,mv10ltr,Mv10Ltr,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,1341699,7655,0.3,0.425,0.002,True,,,,,0.342,0.035,True,-1339393,7658.919636606719,True,-8.299999999999997,3.5057096285916214,False
TXY4MHQ4OQ==,,0,,0,0,mv80t89,Mv80t89,OcHU3,year_householder_moved_into_unit,housing,False,,0,,0,0,False,,0,,0,0,False,,,,,0,0,,,0,0
TXY5MHQ5OQ==,1067,147,8.4,0.158,0.021,mv90t99,Mv90t99,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,460385,4845,0.6,0.146,0.001,True,,,,,0.158,0.021,True,-459318,4847.229517982411,True,1.200000000000001,2.1023796041628637,False
TXZCZjc5,,0,,0,0,mvbf79,MvBf79,OcHU3,year_householder_moved_into_unit,housing,False,,0,,0,0,False,,0,,0,0,False,,,,,0,0,,,0,0
TXZCZjg5,1642,162,6,0.243,0.023,mvbf89,MvBf89,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,521180,4786,0.6,0.165,0.001,True,,,,,0.243,0.023,True,-519538,4788.740961881317,True,7.800000000000001,2.3021728866442674,True
Tk1TTVAxMDE0,244,68,16.9,0.177,0.045,nmsmp1014,NMSMP1014,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,True,212,81,23.2,0.156,0.055,False,61830,1682,1.7,0.148,0.004,True,32,105.75916035975324,False,0.1509433962264151,0.544298837443609,False,0.02099999999999999,0.07106335201775947,False,-61586,1683.3739929082901,True,2.9000000000000004,4.517742799230607,False
Tk1TTVAxNTE5,98,38,23.4,0.071,0.026,nmsmp1519,NMSMP1519,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,138,67,29.4,0.101,0.047,False,40494,1193,1.8,0.097,0.003,True,-40,77.02596964660685,False,-0.2898550724637681,0.44124596943032424,False,-0.030000000000000013,0.05371219600798314,False,-40396,1193.6050435550278,True,-2.6000000000000014,2.6172504656604803,False
Tk1TTVAyMDI0,89,36,24.6,0.064,0.025,nmsmp2024,NMSMP2024,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,134,68,30.9,0.098,0.048,False,28114,1114,2.4,0.068,0.002,True,-45,76.94153624668537,False,-0.3358208955223881,0.4310179965803104,False,-0.034,0.05412023651093924,False,-28025,1114.5815358240957,True,-0.40000000000000036,2.5079872407968904,False
Tk1TTVAyNTI5,81,42,31.3,0.059,0.03,nmsmp2529,NMSMP2529,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,95,66,42,0.07,0.047,False,20385,1033,3.1,0.049,0.002,True,-14,78.23042886243178,False,-0.14736842105263157,0.7391488355308402,False,-0.01100000000000001,0.055758407437802596,False,-20304,1033.8534712424193,True,0.9999999999999991,3.0066592756745814,False
Tk1TTVAzMDM0,70,45,39.2,0.051,0.032,nmsmp3034,NMSMP3034,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,47,55,71.4,0.034,0.04,False,16215,837,3.1,0.039,0.002,True,23,71.06335201775947,False,0.48936170212765956,1.988542304373342,False,0.016999999999999994,0.05122499389946279,False,-16145,838.2088045350037,True,1.1999999999999997,3.2062439083762797,False
Tk1TTVAzNXBs,297,78,15.9,0.215,0.051,nmsmp35pl,NMSMP35pl,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,True,383,124,19.7,0.281,0.082,True,78141,1841,1.4,0.188,0.004,True,-86,146.4923206178399,False,-0.2245430809399478,0.32327622093115027,False,-0.06600000000000003,0.09656603957913983,False,-77844,1842.6516219839277,True,2.6999999999999993,5.115662224971465,False
Tk1TTVBOdEM=,16,14,53.1,,,nmsmpntc,NMSMPNtC,NA,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,20,34,103.3,,,False,6259,564,5.5,,,True,-4,36.76955262170047,False,-0.2,1.5295751043999115,False,,,-6243,564.1737321074067,True,,
Tk1TTVBVMTA=,502,98,11.9,0.364,0.058,nmsmpu10,NMSMPU10,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,True,354,110,18.9,0.26,0.072,True,171191,2946,1,0.411,0.005,True,148,147.32277488562318,False,0.4180790960451977,0.520391388319865,False,0.10399999999999998,0.09245539465060976,False,-170689,2947.6295561009697,True,-4.699999999999996,5.821511831131154,False
Tm9WaGNsQXY=,2215,207,5.7,0.328,0.029,novhclav,NoVhclAv,OcHU4,vehicles_available,housing,True,2315,258,6.8,0.348,0.037,True,1721745,6312,0.2,0.546,0.002,True,-100,330.7763594938429,False,-0.04319654427645788,0.13916163130156975,False,-0.019999999999999962,0.04701063709417263,False,-1719530,6315.393336918929,True,-21.799999999999997,2.906888370749727,True
T2NIVTE=,6752,185,1.7,0.909,0.018,ochu1,OcHU1,HU1,housing_occupancy,housing,True,6644,236,2.2,0.916,0.023,True,3154103,5930,0.1,0.908,0.002,True,108,299.8683044271268,False,0.01625526791089705,0.045589512485685484,False,-0.007000000000000006,0.029206163733020464,False,-3147351,5932.885048608307,True,0.10000000000000853,1.8110770276274832,False
T2NIVTI=,6752,185,1.7,1,0,ochu2,OcHU2,OcHU2,housing_tenure,housing,True,6644,236,2.2,1,0,True,3154103,5930,0.1,1,0,True,108,299.8683044271268,False,0.01625526791089705,0.045589512485685484,False,0,0,-3147351,5932.885048608307,True,0,0
T2NIVTM=,6752,185,1.7,1,0,ochu3,OcHU3,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,3154103,5930,0.1,1,0,True,,,,,1,0,True,-3147351,5932.885048608307,True,0,0
T2NIVTQ=,6752,185,1.7,1,0,ochu4,OcHU4,OcHU4,vehicles_available,housing,True,6644,236,2.2,1,0,True,3154103,5930,0.1,1,0,True,108,299.8683044271268,False,0.01625526791089705,0.045589512485685484,False,0,0,-3147351,5932.885048608307,True,0,0
T2NIVTU=,6752,185,1.7,1,0,ochu5,OcHU5,OcHU5,occupants_per_room,housing,True,6644,236,2.2,1,0,True,3154103,5930,0.1,1,0,True,108,299.8683044271268,False,0.01625526791089705,0.045589512485685484,False,0,0,-3147351,5932.885048608307,True,0,0
T2NIVVBSbnQx,3488,211,3.7,1,0,ochuprnt1,OcHUPRnt1,OcHUPRnt1,gross_rent,housing,True,3573,280,4.8,1,0,True,2064838,5484,0.2,1,0,True,-85,350.6009127198616,False,-0.023789532605653512,0.09664272641939335,False,0,0,-2061350,5488.05767097978,True,0,0
T2NIVVBSbnQy,3401,212,3.8,1,0,ochuprnt2,OcHUPRnt2,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,3483,280,4.9,1,0,True,2014830,5642,0.2,1,0,True,-82,351.2036446280135,False,-0.023542922767728968,0.09933132007594678,False,0,0,-2011429,5645.981579849513,True,0,0
T2NQUjB0MQ==,5924,209,2.1,0.877,0.02,ocpr0t1,OcPR0t1,OcHU5,occupants_per_room,housing,True,6072,267,2.7,0.914,0.024,True,2869497,6842,0.1,0.91,0.001,True,-148,339.0722636843067,False,-0.024374176548089592,0.05500193552802901,False,-0.03700000000000003,0.031240998703626618,False,-2863573,6845.191377894412,True,-3.299999999999997,2.0024984394500787,False
T2NQUjFwNXBs,291,83,17.4,0.043,0.012,ocpr1p5pl,OcPR1p5pl,OcHU5,occupants_per_room,housing,True,72,59,49.9,0.011,0.009,False,111644,2464,1.3,0.035,0.001,True,219,101.83319694480774,False,3.0416666666666665,3.5068104137234464,False,0.032,0.015,False,-111353,2465.39753386751,True,0.7999999999999994,1.2041594578792296,False
T2NQUjFwbA==,828,149,10.9,0.123,0.022,ocpr1pl,OcPR1pl,OcHU5,occupants_per_room,housing,True,572,167,17.8,0.086,0.025,True,284606,3868,0.8,0.09,0.001,True,256,223.80795338861395,False,0.44755244755244755,0.4964537432529226,False,0.037000000000000005,0.03330165161069343,False,-283778,3870.868765535716,True,3.3000000000000007,2.2022715545545237,False
T09jSFUx,3050,199,4,0.452,0.027,oochu1,OOcHU1,OcHU2,housing_tenure,housing,True,2801,256,5.6,0.422,0.036,True,1029840,7102,0.4,0.327,0.002,True,249,324.2483615995615,False,0.08889682256337023,0.12227804046686877,False,0.030000000000000027,0.045,False,-1026790,7104.78747043147,True,12.5,2.7073972741361767,True
T09jSFUy,3050,199,4,1,0,oochu2,OOcHU2,OOcHU2,value,housing,True,2801,256,5.6,1,0,True,1029840,7102,0.4,1,0,True,249,324.2483615995615,False,0.08889682256337023,0.12227804046686877,False,0,0,-1026790,7104.78747043147,True,0,0
T09jSFUz,3050,199,4,1,0,oochu3,OOcHU3,OOcHU3,mortgage_status,housing,True,2801,256,5.6,1,0,True,1029840,7102,0.4,1,0,True,249,324.2483615995615,False,0.08889682256337023,0.12227804046686877,False,0,0,-1026790,7104.78747043147,True,0,0
T09jSFU0,3050,199,4,0,0,oochu4,OOcHU4,AvgHHSOOc,housing__special_variable,housing,True,2801,256,,0,0,False,1029840,7102,0.4,0,0,True,249,324.2483615995615,False,0.08889682256337023,0.12227804046686877,False,0,0,-1026790,7104.78747043147,True,0,0
T09jSFU1,3050,199,4,0.004,0,oochu5,OOcHU5,MdVl,housing__special_variable,housing,True,2801,0,,0,0,False,1029840,7102,0.4,0,0,True,249,199,False,0.08889682256337023,0.07104605498036415,False,0.004,0,True,-1026790,7104.78747043147,True,0.4,0,True
T1YxMDB0MTI0,31,21,41.6,0,0,ov100t124,OV100t124,MdVl,housing__special_variable,housing,False,44,0,,0,0,False,13231,0,,0,0,False,-13,21,False,-0.29545454545454547,0.47727272727272735,False,0,0,-13200,21,True,0,0
T1YxMjV0MTQ5,18,17,56.2,0,0,ov125t149,OV125t149,MdVl,housing__special_variable,housing,False,59,0,,0,0,False,7768,0,,0,0,False,-41,17,False,-0.6949152542372882,0.288135593220339,False,0,0,-7750,17,True,0,0
T1YxNTB0MTc0,77,36,28.5,0,0,ov150t174,OV150t174,MdVl,housing__special_variable,housing,False,61,0,,0,0,False,15896,0,,0,0,False,16,36,False,0.26229508196721313,0.5901639344262295,False,0,0,-15819,36,True,0,0
T1YxNTB0MTk5bQ==,210,66,19.2,0,0,ov150t199m,OV150t199m,MdVl,housing__special_variable,housing,True,,0,,0,0,False,32941,0,,0,0,False,,,,,0,0,-32731,66,True,0,0
T1YxNzV0MTk5,42,30,43,0,0,ov175t199,OV175t199,MdVl,housing__special_variable,housing,False,41,0,,0,0,False,11331,0,,0,0,False,1,30,False,0.024390243902439025,0.7317073170731708,False,0,0,-11289,30,True,0,0
T1YxbWlscGw=,,0,,0,0,ov1milpl,OV1milpl,MdVl,housing__special_variable,housing,False,412,0,,0,0,False,,0,,0,0,False,,,,,0,0,,,0,0
T1YxdDE0OW0=,690,117,10.3,0.001,0,ov1t149m,OV1t149m,MdVl,housing__special_variable,housing,True,,0,,0,0,False,83619,0,,0,0,False,,,,,0.001,0,True,-82929,117,True,0.1,0,True
