id,sum,variable,variablename,base,category,profile,percent,previous_sum,previous_percent,comparison_sum,comparison_percent,change_sum,change_percent,change_percentage_point,difference_sum,significant,difference_percent
QU5I,23781,anh,ANH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.21988497669946,21051,0.185754498045479,1028119,0.125761746016854,2730,0.12968505059142083,0.034130478653981,-1004338,True,9.4123230682606
QXJn,739,arg,Arg,Hsp2,hispanic_subgroup,decennial,0.0120907707661851,761,0.0123755935731477,15169,0.0064933675103036,-22,-0.02890932982917214,-0.0002848228069625997,-14430,True,0.55974032558815
QXNuQWxuT3JD,25547,asnalnorc,AsnAlnOrC,AsnAlnOrC,asian_subgroup,decennial,1,23381,1,1134919,1,2166,0.09263932252683803,0,-1109372,True,0
QXNuQWxvbmU=,23954,asnalone,AsnAlone,AsnAlnOrC,asian_subgroup,decennial,0.937644341801386,21212,0.907232368162183,1038388,0.914944590759341,2742,0.1292664529511597,0.030411973639203005,-1014434,True,2.269975104204505
QXNuSW5Db21ibw==,1593,asnincombo,AsnInCombo,AsnAlnOrC,asian_subgroup,decennial,0.0623556581986143,2169,0.092767631837817,96531,0.0850554092406595,-576,-0.26556016597510373,-0.0304119736392027,-94938,True,-2.269975104204521
QXNuSW5k,6690,asnind,AsnInd,AsnAlnOrC,asian_subgroup,decennial,0.261870278310565,6449,0.275822248834524,192209,0.169359222993007,241,0.03737013490463638,-0.013951970523959023,-185519,True,9.251105531755794
QXZnRmFtU3o=,3.45981484515812,avgfamsz,AvgFamSz,mean,relationship_to_head_of_household__householder_,decennial,,,3.4785115706927,,3.32030552025947,,-0.018696725534579794,-0.005374921185286322,,,0.1395093248986501,True,0
QXZnSEhTeg==,2.93034486521881,avghhsz,AvgHHSz,mean,relationship_to_head_of_household__householder_,decennial,,,2.97615031887419,,2.56918261847125,,-0.04580545365537958,-0.015390840094631627,,,0.36116224674756037,True,0
QXZISFN6T09j,2.70805850301118,avhhszooc,AvHHSzOOc,mean,housing_tenure,decennial,,,2.83536917451179,,2.75068958927896,,-0.12731067150060982,-0.04490091542401384,,,-0.04263108626777967,True,0
QXZISFN6Uk9j,3.06690451021846,avhhszroc,AvHHSzROc,mean,housing_tenure,decennial,,,3.0482604710477,,2.48777581732104,,0.018644039170760074,0.0061162880757207865,,,0.5791286928974202,True,0
QmdsZHNo,3793,bgldsh,Bgldsh,AsnAlnOrC,asian_subgroup,decennial,0.148471444788038,1247,0.0533339035969377,53174,0.04685268287869,2546,2.041700080192462,0.0951375411911003,-49381,True,10.1618761909348
Qk5I,2210,bnh,BNH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.0204342037132924,2837,0.0250337518861348,1861295,0.227677641452439,-627,-0.2210081071554459,-0.004599548172842402,-1859085,True,-20.724343773914658
Qm9s,637,bol,Bol,Hsp2,hispanic_subgroup,decennial,0.0104219499026521,646,0.0105054316008586,4488,0.0019211703728817,-9,-0.01393188854489164,-8.34816982064994e-05,-3851,True,0.8500779529770401
Q0Ft,2314,cam,CAm,Hsp2,hispanic_subgroup,decennial,0.0378593282177975,2434,0.0395823847004488,151378,0.0648001178043865,-120,-0.049301561216105176,-0.0017230564826513015,-149064,True,-2.694078958658901
Q2FtYmRu,16,cambdn,Cambdn,AsnAlnOrC,asian_subgroup,decennial,0.000626296629741261,7,0.000299388392284333,2166,0.00190850624582019,9,1.2857142857142858,0.00032690823745692803,-2150,True,-0.12822096160789292
Q2hp,328,chi,Chi,Hsp2,hispanic_subgroup,decennial,0.00536640434547864,520,0.00845638457035061,7026,0.00300760762920384,-192,-0.36923076923076925,-0.00308998022487197,-6698,True,0.23587967162747991
Q2hpbmVzZQ==,6117,chinese,Chinese,AsnAlnOrC,asian_subgroup,decennial,0.239441030257956,7151,0.30584662760361,486463,0.428632351736115,-1034,-0.1445951615158719,-0.06640559734565399,-480346,True,-18.9191321478159
Q29s,13441,col,Col,Hsp2,hispanic_subgroup,decennial,0.219908051242617,15956,0.259480908085605,94723,0.0405479102563444,-2515,-0.1576209576334921,-0.039572856842987975,-81282,True,17.93601409862726
Q1JpYw==,129,cric,CRic,Hsp2,hispanic_subgroup,decennial,0.00211056756270349,123,0.00200026019644832,6673,0.00285649953169332,6,0.04878048780487805,0.00011030736625516988,-6544,True,-0.074593196898983
Q3Vi,1181,cub,Cub,Hsp2,hispanic_subgroup,decennial,0.0193223278414947,1654,0.0268978078449229,40840,0.0174823079386116,-473,-0.28597339782345826,-0.007575480003428198,-39659,True,0.18400199028830988
RG9t,6274,dom,Dom,Hsp2,hispanic_subgroup,decennial,0.102648844096137,7153,0.116324074676381,576701,0.246867396437445,-879,-0.12288550258632741,-0.013675230580244002,-570427,True,-14.421855234130803
RWN1,13313,ecu,Ecu,Hsp2,hispanic_subgroup,decennial,0.217813844668772,12409,0.201798607949002,167209,0.0715768665060555,904,0.0728503505520187,0.016015236719769982,-153896,True,14.623697816271648
RmFt,24412,fam,Fam,HH,household_type_,decennial,0.666048237476809,26014,0.685553154482686,1850221,0.594967689074225,-1602,-0.06158222495579303,-0.019504917005876976,-1825809,True,7.10805484025839
