id,sum,variable,variablename,base,category,profile,percent,previous_sum,previous_percent,comparison_sum,comparison_percent,change_sum,change_percent,change_percentage_point,difference_sum,significant,difference_percent
QU5I,15880,anh,ANH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.58854050848714,10991,0.41450445014331,1028119,0.125761746016854,4889,0.4448184878536985,0.17403605834383,-1012239,True,46.2778762470286
QXJn,82,arg,Arg,Hsp2,hispanic_subgroup,decennial,0.0164790996784566,88,0.0168227872299751,15169,0.0064933675103036,-6,-0.06818181818181818,-0.0003436875515184998,-15087,True,0.9985732168153002
QXNuQWxuT3JD,16411,asnalnorc,AsnAlnOrC,AsnAlnOrC,asian_subgroup,decennial,1,11635,1,1134919,1,4776,0.4104856037816932,0,-1118508,True,0
QXNuQWxvbmU=,15959,asnalone,AsnAlone,AsnAlnOrC,asian_subgroup,decennial,0.972457498019621,11033,0.948259561667383,1038388,0.914944590759341,4926,0.4464787455814375,0.024197936352237992,-1022429,True,5.751290726028003
QXNuSW5Db21ibw==,452,asnincombo,AsnInCombo,AsnAlnOrC,asian_subgroup,decennial,0.027542501980379,602,0.0517404383326171,96531,0.0850554092406595,-150,-0.24916943521594684,-0.0241979363522381,-96079,True,-5.751290726028051
QXNuSW5k,1151,asnind,AsnInd,AsnAlnOrC,asian_subgroup,decennial,0.0701358844677351,1460,0.125483455092394,192209,0.169359222993007,-309,-0.21164383561643835,-0.05534757062465891,-191058,True,-9.922333852527194
QXZnRmFtU3o=,3.4606015037594,avgfamsz,AvgFamSz,mean,relationship_to_head_of_household__householder_,decennial,,,3.4326750448833,,3.32030552025947,,0.027926458876100124,0.008135479913173527,,,0.14029598349993,True,0
QXZnSEhTeg==,3.11219060837381,avghhsz,AvgHHSz,mean,relationship_to_head_of_household__householder_,decennial,,,3.0019333560787,,2.56918261847125,,0.11025725229510996,0.03672874751594566,,,0.5430079899025602,True,0
QXZISFN6T09j,3.27268195413759,avhhszooc,AvHHSzOOc,mean,housing_tenure,decennial,,,3.19703136222169,,2.75068958927896,,0.07565059191590029,0.02366276190150633,,,0.5219923648586304,True,0
QXZISFN6Uk9j,2.97324126025032,avhhszroc,AvHHSzROc,mean,housing_tenure,decennial,,,2.82538994800693,,2.48777581732104,,0.14785131224339,0.05232952440695359,,,0.4854654429292804,True,0
QmdsZHNo,43,bgldsh,Bgldsh,AsnAlnOrC,asian_subgroup,decennial,0.00262019377246968,6,0.000515685431886549,53174,0.04685268287869,37,6.166666666666667,0.002104508340583131,-53131,True,-4.423248910622032
Qk5I,326,bnh,BNH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.0120821288266252,508,0.0191582440790466,1861295,0.227677641452439,-182,-0.35826771653543305,-0.007076115252421401,-1860969,True,-21.55955126258138
Qm9s,34,bol,Bol,Hsp2,hispanic_subgroup,decennial,0.00683279742765273,0,0,4488,0.0019211703728817,34,0,0.00683279742765273,-4454,True,0.49116270547710306
Q0Ft,1218,cam,CAm,Hsp2,hispanic_subgroup,decennial,0.244774919614148,643,0.122921047600841,151378,0.0648001178043865,575,0.8942457231726283,0.121853872013307,-150160,True,17.997480180976147
Q2FtYmRu,17,cambdn,Cambdn,AsnAlnOrC,asian_subgroup,decennial,0.00103589056120895,20,0.00171895143962183,2166,0.00190850624582019,-3,-0.15,-0.0006830608784128801,-2149,True,-0.08726156846112401
Q2hp,36,chi,Chi,Hsp2,hispanic_subgroup,decennial,0.00723472668810289,88,0.0168227872299751,7026,0.00300760762920384,-52,-0.5909090909090909,-0.00958806054187221,-6990,True,0.42271190588990504
Q2hpbmVzZQ==,9360,chinese,Chinese,AsnAlnOrC,asian_subgroup,decennial,0.570349156053866,5467,0.469875376020627,486463,0.428632351736115,3893,0.7120907261752332,0.10047378003323904,-477103,True,14.171680431775101
Q29s,827,col,Col,Hsp2,hispanic_subgroup,decennial,0.166197749196141,1265,0.241827566430893,94723,0.0405479102563444,-438,-0.34624505928853755,-0.07562981723475201,-93896,True,12.564983893979658
Q1JpYw==,14,cric,CRic,Hsp2,hispanic_subgroup,decennial,0.00281350482315113,50,0.00955840183521315,6673,0.00285649953169332,-36,-0.72,-0.0067448970120620195,-6659,True,0
Q3Vi,94,cub,Cub,Hsp2,hispanic_subgroup,decennial,0.0188906752411576,129,0.0246606767348499,40840,0.0174823079386116,-35,-0.2713178294573643,-0.005770001493692299,-40746,True,0.14083673025459986
RG9t,416,dom,Dom,Hsp2,hispanic_subgroup,decennial,0.0836012861736334,470,0.0898489772510036,576701,0.246867396437445,-54,-0.1148936170212766,-0.006247691077370207,-576285,True,-16.326611026381162
RWN1,397,ecu,Ecu,Hsp2,hispanic_subgroup,decennial,0.0797829581993569,555,0.106098260370866,167209,0.0715768665060555,-158,-0.28468468468468466,-0.02631530217150911,-166812,True,0.8206091693301385
RmFt,6650,fam,Fam,HH,household_type_,decennial,0.769141799676151,6684,0.76015011941317,1850221,0.594967689074225,-34,-0.005086774386594853,0.008991680262981028,-1843571,True,17.41741106019259
