id,sum,variable,variablename,base,category,profile,percent,previous_sum,previous_percent,comparison_sum,comparison_percent,change_sum,change_percent,change_percentage_point,difference_sum,significant,difference_percent
QU5I,38699,anh,ANH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.437637825551019,32820,0.37307325057973,1028119,0.125761746016854,5879,0.1791285801340646,0.06456457497128898,-989420,True,31.187607953416496
QXJn,362,arg,Arg,Hsp2,hispanic_subgroup,decennial,0.0088734189626434,342,0.00802308801651286,15169,0.0064933675103036,20,0.05847953216374269,0.0008503309461305401,-14807,True,0.2380051452339801
QXNuQWxuT3JD,40382,asnalnorc,AsnAlnOrC,AsnAlnOrC,asian_subgroup,decennial,1,34666.7842185129,1,1134919,1,5715.2157814871025,0.1648614346650313,0,-1094537,True,0
QXNuQWxvbmU=,38929,asnalone,AsnAlone,AsnAlnOrC,asian_subgroup,decennial,0.964018622158387,32943.1526555387,0.950280027356742,1038388,0.914944590759341,5985.847344461297,0.18170232239308468,0.013738594801644965,-999459,True,4.907403139904588
QXNuSW5Db21ibw==,1453,asnincombo,AsnInCombo,AsnAlnOrC,asian_subgroup,decennial,0.0359813778416126,1723.6315629742,0.0497199726432583,96531,0.0850554092406595,-270.63156297420005,-0.15701242004829252,-0.013738594801645701,-95078,True,-4.907403139904691
QXNuSW5k,4215,asnind,AsnInd,AsnAlnOrC,asian_subgroup,decennial,0.104378188301719,6203.9062215478,0.178958226481093,192209,0.169359222993007,-1988.9062215477998,-0.32058934331402444,-0.074580038179374,-187994,True,-6.498103469128804
QXZnRmFtU3o=,3.60076804915515,avgfamsz,AvgFamSz,mean,relationship_to_head_of_household__householder_,decennial,,,3.60790614882913,,3.32030552025947,,-0.007138099673980047,-0.0019784604641937724,,,0.28046252889568013,True,0
QXZnSEhTeg==,3.24145777516791,avghhsz,AvgHHSz,mean,relationship_to_head_of_household__householder_,decennial,,,3.27383359544672,,2.56918261847125,,-0.03237582027881025,-0.009889268753255773,,,0.67227515669666,True,0
QXZISFN6T09j,3.21477817745803,avhhszooc,AvHHSzOOc,mean,housing_tenure,decennial,,,3.26295423956931,,2.75068958927896,,-0.048176062111279894,-0.014764553399816862,,,0.46408858817907017,True,0
QXZISFN6Uk9j,3.25010935601458,avhhszroc,AvHHSzROc,mean,housing_tenure,decennial,,,3.27694827087949,,2.48777581732104,,-0.026838914864909746,-0.008190216215316251,,,0.7623335386935404,True,0
QmdsZHNo,2559,bgldsh,Bgldsh,AsnAlnOrC,asian_subgroup,decennial,0.0633698182358477,1337.76479514416,0.0385892382377296,53174,0.04685268287869,1221.23520485584,0.912892318058226,0.0247805799981181,-50615,True,1.6517135357157695
Qk5I,1140,bnh,BNH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.0128919900030534,1312,0.0149138362206157,1861295,0.227677641452439,-172,-0.13109756097560976,-0.0020218462175623005,-1860155,True,-21.478565144938557
Qm9s,385,bol,Bol,Hsp2,hispanic_subgroup,decennial,0.00943719972546328,636.407890743551,0.0149296974322772,4488,0.0019211703728817,-251.40789074355098,-0.39504207034550914,-0.005492497706813921,-4103,True,0.751602935258158
Q0Ft,1392,cam,CAm,Hsp2,hispanic_subgroup,decennial,0.0341209922541426,1704.45887708649,0.0399854490976362,151378,0.0648001178043865,-312.45887708649,-0.18331851902498836,-0.005864456843493598,-149986,True,-3.067912555024391
Q2FtYmRu,16,cambdn,Cambdn,AsnAlnOrC,asian_subgroup,decennial,0.000396216135902135,2,5.76921120630494e-05,2166,0.00190850624582019,14,7,0.0003385240238390856,-2150,True,-0.15122901099180552
Q2hp,200,chi,Chi,Hsp2,hispanic_subgroup,decennial,0.00490244141582508,180,0.00422267790342782,7026,0.00300760762920384,20,0.1111111111111111,0.0006797635123972599,-6826,True,0.18948337866212395
Q2hpbmVzZQ==,18455,chinese,Chinese,AsnAlnOrC,asian_subgroup,decennial,0.457010549254618,14341.8649468892,0.413706239854526,486463,0.428632351736115,4113.1350531108,0.28679220368777447,0.043304309400092,-468008,True,2.8378197518502972
Q29s,6803,col,Col,Hsp2,hispanic_subgroup,decennial,0.16675654475929,9870.23186646434,0.231548944467934,94723,0.0405479102563444,-3067.231866464341,-0.31075580674915465,-0.064792399708644,-87920,True,12.62086345029456
Q1JpYw==,41,cric,CRic,Hsp2,hispanic_subgroup,decennial,0.00100500049024414,39,0.000914913545742694,6673,0.00285649953169332,2,0.05128205128205128,9.008694450144598e-05,-6632,True,-0.185149904144918
Q3Vi,639,cub,Cub,Hsp2,hispanic_subgroup,decennial,0.0156633003235611,1195.40789074355,0.0280434582545891,40840,0.0174823079386116,-556.4078907435501,-0.4654544235921526,-0.012380157931028,-40201,True,-0.18190076150505008
RG9t,3074,dom,Dom,Hsp2,hispanic_subgroup,decennial,0.0753505245612315,4592.65128983308,0.107740483998486,576701,0.246867396437445,-1518.6512898330802,-0.33066984493139595,-0.032389959437254506,-573627,True,-17.151687187621352
RWN1,9711,ecu,Ecu,Hsp2,hispanic_subgroup,decennial,0.238038042945387,10365.4078907435,0.24316543811255,167209,0.0715768665060555,-654.4078907434996,-0.06313382914027897,-0.0051273951671630125,-157498,True,16.64611764393315
RmFt,19530,fam,Fam,HH,household_type_,decennial,0.716776158843175,19381,0.725717067325695,1850221,0.594967689074225,149,0.0076879417986688,-0.008940908482519938,-1830691,True,12.180846976894998
RmFtMQ==,19530,fam1,Fam1,AvgFamSz,relationship_to_head_of_household__householder_,decennial,0,19381,0,1850221,0,149,0.0076879417986688,0,-1830691,True,0
RmVt,43289,fem,Fem,Pop2,sex_and_age,decennial,0.48954504845805,42414,0.482130677942982,4292589,0.525078796883182,875,0.020629980666760975,0.007414370515068047,-4249300,True,-3.5533748425132003
RmVtTkhzYg==,4041,femnhsb,FemNHsb,HH,household_type_,decennial,0.148309905677689,3913,0.146521380963079,581745,0.187069262688341,128,0.03271147457193969,0.0017885247146099958,-577704,True,-3.8759357010652025
RmlsaXBpbm8=,5495,filipino,Filipino,AsnAlnOrC,asian_subgroup,decennial,0.136075479173889,3703.8157814871,0.106840477563222,67292,0.0592923371623878,1791.1842185128999,0.4836051046236783,0.029235001610667014,-61797,True,7.678314201150121
Rm1SZWxDaFUxOA==,9900,fmrelchu18,FmRelChU18,HH,household_type_,decennial,0.363342753330642,10307,0.385943233730248,948747,0.305084533202306,-407,-0.03948772678762007,-0.02260048039960605,-938847,True,5.825822012833598
Rk5IUkNoVTE4,1892,fnhrchu18,FNHRChU18,HH,household_type_,decennial,0.0694388373031893,1991,0.074552535010859,343280,0.110387087977815,-99,-0.049723756906077346,-0.005113697707669701,-341388,True,-4.094825067462572
R3JuZENoVTE4,1482,grndchu18,GrndChU18,PopU18_2,relationship_to_head_of_household__householder_,decennial,0.0827516890948685,1210,0.064259160913436,165859,0.0938057621947943,272,0.22479338842975208,0.018492528181432502,-164377,True,-1.1054073099925787
