id,sum,variable,variablename,base,category,profile,percent,previous_sum,previous_percent,comparison_sum,comparison_percent,change_sum,change_percent,change_percentage_point,difference_sum,significant,difference_percent
QU5I,5680,anh,ANH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.115393210491031,4007,0.0818406486795613,1028119,0.125761746016854,1673,0.4175193411529823,0.033552561811469706,-1022439,True,-1.0368535525823006
QXJn,30,arg,Arg,Hsp2,hispanic_subgroup,decennial,0.00101027108940899,0,0,15169,0.0064933675103036,30,0,0.00101027108940899,-15139,True,-0.5483096420894609
QXNuQWxuT3JD,6596,asnalnorc,AsnAlnOrC,AsnAlnOrC,asian_subgroup,decennial,1,5193,1,1134919,1,1403,0.27017138455613326,0,-1128323,True,0
QXNuQWxvbmU=,5769,asnalone,AsnAlone,AsnAlnOrC,asian_subgroup,decennial,0.874620982413584,4074,0.784517619872906,1038388,0.914944590759341,1695,0.41605301914580267,0.09010336254067797,-1032619,True,-4.032360834575698
QXNuSW5Db21ibw==,827,asnincombo,AsnInCombo,AsnAlnOrC,asian_subgroup,decennial,0.125379017586416,1119,0.215482380127094,96531,0.0850554092406595,-292,-0.2609472743521001,-0.090103362540678,-95704,True,4.03236083457565
QXNuSW5k,2746,asnind,AsnInd,AsnAlnOrC,asian_subgroup,decennial,0.416312916919345,2203,0.42422491815906,192209,0.169359222993007,543,0.24648206990467544,-0.007912001239714972,-189463,True,24.695369392633797
QXZnRmFtU3o=,3.85124561561291,avgfamsz,AvgFamSz,mean,relationship_to_head_of_household__householder_,decennial,,,3.88709677419355,,3.32030552025947,,-0.03585115858063981,-0.00922311963485339,,,0.53094009535344,True,0
QXZnSEhTeg==,3.50174837650753,avghhsz,AvgHHSz,mean,relationship_to_head_of_household__householder_,decennial,,,3.61244727299637,,2.56918261847125,,-0.11069889648883979,-0.030643740412858625,,,0.9325657580362803,True,0
QXZISFN6T09j,3.92320036680422,avhhszooc,AvHHSzOOc,mean,housing_tenure,decennial,,,3.88978086352788,,2.75068958927896,,0.033419503276340023,0.008591615941580276,,,1.1725107775252601,True,0
QXZISFN6Uk9j,3.31126308154595,avhhszroc,AvHHSzROc,mean,housing_tenure,decennial,,,3.46889038634322,,2.48777581732104,,-0.15762730479727027,-0.04544026684090048,,,0.82348726422491,True,0
QmdsZHNo,1442,bgldsh,Bgldsh,AsnAlnOrC,asian_subgroup,decennial,0.218617343844754,221,0.0425572886578086,53174,0.04685268287869,1221,5.524886877828054,0.1760600551869454,-51732,True,17.1764660966064
Qk5I,9151,bnh,BNH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.185909026268208,9170,0.187291926226997,1861295,0.227677641452439,-19,-0.0020719738276990187,-0.0013828999587890134,-1852144,True,-4.176861518423099
Qm9s,15,bol,Bol,Hsp2,hispanic_subgroup,decennial,0.000505135544704496,0,0,4488,0.0019211703728817,15,0,0.000505135544704496,-4473,True,-0.1416034828177204
Q0Ft,2133,cam,CAm,Hsp2,hispanic_subgroup,decennial,0.0718302744569793,2491,0.0841269841269841,151378,0.0648001178043865,-358,-0.1437173825772782,-0.012296709670004805,-149245,True,0.7030156652592794
Q2FtYmRu,0,cambdn,Cambdn,AsnAlnOrC,asian_subgroup,decennial,0,0,0,2166,0.00190850624582019,0,0,0,-2166,True,-0.190850624582019
