id,sum,variable,variablename,base,category,profile,percent,previous_sum,previous_percent,comparison_sum,comparison_percent,change_sum,change_percent,change_percentage_point,difference_sum,significant,difference_percent
QU5I,6071,anh,ANH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.0775945807770961,5085,0.0638899359215982,1028119,0.125761746016854,986,0.19390363815142575,0.01370464485549791,-1022048,True,-4.816716523975789
QXJn,257,arg,Arg,Hsp2,hispanic_subgroup,decennial,0.0545995326110049,195,0.0450138504155125,15169,0.0064933675103036,62,0.31794871794871793,0.009585682195492398,-14912,True,4.810616510070131
QXNuQWxuT3JD,7492,asnalnorc,AsnAlnOrC,AsnAlnOrC,asian_subgroup,decennial,1,5801,1,1134919,1,1691,0.29150146526460957,0,-1127427,True,0
QXNuQWxvbmU=,6121,asnalone,AsnAlone,AsnAlnOrC,asian_subgroup,decennial,0.817004805125467,5114,0.881572142734011,1038388,0.914944590759341,1007,0.19691044192412985,-0.06456733760854394,-1032267,True,-9.793978563387398
QXNuSW5Db21ibw==,1371,asnincombo,AsnInCombo,AsnAlnOrC,asian_subgroup,decennial,0.182995194874533,687,0.118427857265989,96531,0.0850554092406595,684,0.9956331877729258,0.064567337608544,-95160,True,9.793978563387348
QXNuSW5k,1395,asnind,AsnInd,AsnAlnOrC,asian_subgroup,decennial,0.186198611852643,930,0.16031718669195,192209,0.169359222993007,465,0.5,0.025881425160693,-190814,True,1.6839388859635953
QXZnRmFtU3o=,2.5834237542776064,avgfamsz,AvgFamSz,mean,relationship_to_head_of_household__householder_,decennial,,,2.487361569025277,,3.32030552025947,,0.09606218525232935,0.03862011315466824,,,-0.7368817659818636,True,0
QXZnSEhTeg==,1.6180673017003473,avghhsz,AvgHHSz,mean,relationship_to_head_of_household__householder_,decennial,,,1.5738813404837102,,2.56918261847125,,0.04418596121663709,0.02807451875822936,,,-0.9511153167709026,True,0
QXZISFN6T09j,1.811307808425964,avhhszooc,AvHHSzOOc,mean,housing_tenure,decennial,,,1.702983725135624,,2.75068958927896,,0.10832408329034005,0.0636084078147683,,,-0.9393817808529958,True,0
QXZISFN6Uk9j,1.525298109229857,avhhszroc,AvHHSzROc,mean,housing_tenure,decennial,,,1.5233446394337118,,2.48777581732104,,0.001953469796145191,0.0012823557752967665,,,-0.9624777080911828,True,0
QmdsZHNo,22,bgldsh,Bgldsh,AsnAlnOrC,asian_subgroup,decennial,0.00293646556326749,3,0.000517152215135321,53174,0.04685268287869,19,6.333333333333333,0.002419313348132169,-53152,True,-4.391621731542251
Qk5I,1636,bnh,BNH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.0209100204498977,2183,0.027428068852871,1861295,0.227677641452439,-547,-0.2505726065048099,-0.006518048402973299,-1859659,True,-20.676762100254127
Qm9s,25,bol,Bol,Hsp2,hispanic_subgroup,decennial,0.00531123858083705,19,0.0043859649122807,4488,0.0019211703728817,6,0.3157894736842105,0.0009252736685563499,-4463,True,0.339006820795535
Q0Ft,257,cam,CAm,Hsp2,hispanic_subgroup,decennial,0.0545995326110049,188,0.0433979686057248,151378,0.0648001178043865,69,0.3670212765957447,0.0112015640052801,-151121,True,-1.0200585193381606
Q2FtYmRu,12,cambdn,Cambdn,AsnAlnOrC,asian_subgroup,decennial,0.00160170848905499,2,0.000344768143423548,2166,0.00190850624582019,10,5,0.0012569403456314419,-2154,True,0
Q2hp,73,chi,Chi,Hsp2,hispanic_subgroup,decennial,0.0155088166560442,72,0.0166204986149584,7026,0.00300760762920384,1,0.013888888888888888,-0.0011116819589142013,-6953,True,1.2501209026840359
Q2hpbmVzZQ==,2104,chinese,Chinese,AsnAlnOrC,asian_subgroup,decennial,0.280832888414309,1676,0.288915704188933,486463,0.428632351736115,428,0.2553699284009546,-0.008082815774623997,-484359,True,-14.7799463321806
Q29s,382,col,Col,Hsp2,hispanic_subgroup,decennial,0.0811557255151901,362,0.0835641735918744,94723,0.0405479102563444,20,0.055248618784530384,-0.0024084480766843053,-94341,True,4.060781525884571
Q1JpYw==,39,cric,CRic,Hsp2,hispanic_subgroup,decennial,0.0082855321861058,8,0.00184672206832872,6673,0.00285649953169332,31,3.875,0.006438810117777079,-6634,True,0.542903265441248
Q3Vi,398,cub,Cub,Hsp2,hispanic_subgroup,decennial,0.0845549182069259,473,0.109187442289935,40840,0.0174823079386116,-75,-0.15856236786469344,-0.024632524083009102,-40442,True,6.707261026831429
RG9t,236,dom,Dom,Hsp2,hispanic_subgroup,decennial,0.0501380922031018,295,0.0680978762696214,576701,0.246867396437445,-59,-0.2,-0.017959784066519595,-576465,True,-19.672930423434323
RWN1,116,ecu,Ecu,Hsp2,hispanic_subgroup,decennial,0.0246441470150839,150,0.0346260387811634,167209,0.0715768665060555,-34,-0.22666666666666666,-0.009981891766079502,-167093,True,-4.693271949097161
RmFt,11981,fam,Fam,HH,household_type_,decennial,0.266647378260483,11829,0.250736587744028,1850221,0.594967689074225,152,0.012849775974300448,0.015910790516454998,-1838240,True,-32.832031081374204
RmFtMQ==,11981,fam1,Fam1,AvgFamSz,relationship_to_head_of_household__householder_,decennial,0,11829,0,1850221,0,152,0.012849775974300448,0,-1838240,True,0
RmVt,40255,fem,Fem,Pop2,sex_and_age,decennial,0.514506646216769,39869,0.50092976504586,4292589,0.525078796883182,386,0.009681707592364995,0.01357688117090905,-4252334,True,-1.0572150666413052
RmVtTkhzYg==,1454,femnhsb,FemNHsb,HH,household_type_,decennial,0.0323600106828096,1521,0.0322402865803252,581745,0.187069262688341,-67,-0.0440499671268902,0.00011972410248440452,-580291,True,-15.470925200553143
RmlsaXBpbm8=,381,filipino,Filipino,AsnAlnOrC,asian_subgroup,decennial,0.050854244527496,364,0.0627478021030857,67292,0.0592923371623878,17,0.046703296703296704,-0.0118935575755897,-66911,True,-0.8438092634891801
Rm1SZWxDaFUxOA==,4440,fmrelchu18,FmRelChU18,HH,household_type_,decennial,0.0988159886050031,3856,0.0817347436250715,948747,0.305084533202306,584,0.15145228215767634,0.017081244979931604,-944307,True,-20.62685445973029
Rk5IUkNoVTE4,692,fnhrchu18,FNHRChU18,HH,household_type_,decennial,0.0154010504762753,670,0.0142018356402484,343280,0.110387087977815,22,0.03283582089552239,0.0011992148360268993,-342588,True,-9.498603750153972
R3JuZENoVTE4,88,grndchu18,GrndChU18,PopU18_2,relationship_to_head_of_household__householder_,decennial,0.0130023640661939,84,0.0147523709167545,165859,0.0938057621947943,4,0.047619047619047616,-0.0017500068505605995,-165771,True,-8.08033981286004
R3VhdA==,56,guat,Guat,Hsp2,hispanic_subgroup,decennial,0.011897174421075,40,0.00923361034164358,30420,0.0130218366183292,16,0.4,0.00266356407943142,-30364,True,-0.11246621972542026
SEg=,44932,hh,HH,HH,household_type_,decennial,1,47177,1,3109784,1,-2245,-0.04758674777963838,0,-3064852,True,0
SEgx,44932,hh1,HH1,AvgHHSz,relationship_to_head_of_household__householder_,decennial,0,47177,0,3109784,0,-2245,-0.04758674777963838,0,-3064852,True,0
SEgxcGVyc29u,25497,hh1person,HH1person,OcHU_4,household_size,decennial,0.567457491320217,27438,0.581596964622591,995755,0.320200695611013,-1941,-0.07074130767548654,-0.014139473302374084,-970258,True,24.72567957092039
SEgycHBs,13968,hh2ppl,HH2ppl,OcHU_4,household_size,decennial,0.31086975874655,14754,0.312737138860038,858781,0.276154549640747,-786,-0.05327368849125661,-0.0018673801134880263,-844813,True,3.4715209105803027
SEgzcHBs,3238,hh3ppl,HH3ppl,OcHU_4,household_size,decennial,0.0720644529511262,3125,0.0662399050384721,496643,0.159703374896777,113,0.03616,0.005824547912654104,-493405,True,-8.763892194565079
SEg0cHBs,1733,hh4ppl,HH4ppl,OcHU_4,household_size,decennial,0.0385693937505564,1513,0.0320707124234267,377689,0.121451843600713,220,0.14540647719762062,0.0064986813271297045,-375956,True,-8.288244985015659
SEg1cHBs,396,hh5ppl,HH5ppl,OcHU_4,household_size,decennial,0.00881331790260839,254,0.00538397948152701,198515,0.063835623310172,142,0.5590551181102362,0.0034293384210813804,-198119,True,-5.50223054075636
SEg2cHBs,73,hh6ppl,HH6ppl,OcHU_4,household_size,decennial,0.0016246772901273,63,0.0013353964855756,92634,0.0297879209617131,10,0.15873015873015872,0.00028928080455169983,-92561,True,-2.81632436715858
SEg3cGxQcGw=,27,hh7plppl,HH7plPpl,OcHU_4,household_size,decennial,0.000600908038814208,30,0.000635903088369333,89767,0.0288659919788641,-3,-0.1,-3.499504955512499e-05,-89740,True,-2.8265083940049895
SEhsZHI=,11981,hhldr,HHldr,Pop4,relationship_to_head_of_household__householder_,decennial,0.153131390593047,11829,0.148624199019977,1850221,0.226323045753506,152,0.012849775974300448,0.004507191573070002,-1838240,True,-7.319165516045901
SEhsZHJVMTg=,1,hhldru18,HHldrU18,PopU18_2,relationship_to_head_of_household__householder_,decennial,0.000147754137115839,16,0.00280997541271514,1182,0.00066851006526174,-15,-0.9375,-0.002662221275599301,-1181,True,-0.0520755928145901
SEhyMTV0MjQ=,2597,hhr15t24,HHr15t24,OcHU_3,tenure_by_age_of_householder,decennial,0.0577984509926111,2655,0.0562774233206859,119317,0.038368259660478,-58,-0.021845574387947268,0.0015210276719251972,-116720,True,1.9430191332133093
SEhyMjV0MzQ=,13025,hhr25t34,HHr25t34,OcHU_3,tenure_by_age_of_householder,decennial,0.289882489094632,13959,0.29588570701825,583537,0.187645508498339,-934,-0.06691023712300308,-0.0060032179236180205,-570512,True,10.2236980596293
SEhyMzV0NDQ=,8519,hhr35t44,HHr35t44,OcHU_3,tenure_by_age_of_householder,decennial,0.189597614172527,10391,0.220255633041524,609384,0.195957018236636,-1872,-0.18015590414782023,-0.030658018868997022,-600865,True,-0.6359404064108993
SEhyNDV0NTQ=,6780,hhr45t54,HHr45t54,OcHU_3,tenure_by_age_of_householder,decennial,0.150894685302234,8144,0.172626491722661,630949,0.20289158346689,-1364,-0.1674852652259332,-0.02173180642042702,-624169,True,-5.1996898164656
SEhyNTV0NjQ=,6399,hhr55t64,HHr55t64,OcHU_3,tenure_by_age_of_householder,decennial,0.142415205198967,5504,0.11666701994616,531036,0.170762985467801,895,0.16260901162790697,0.025748185252807004,-524637,True,-2.834778026883402
SEhyNjV0NzQ=,4347,hhr65t74,HHr65t74,OcHU_3,tenure_by_age_of_householder,decennial,0.0967461942490875,3560,0.0754604998198275,332966,0.107070458912902,787,0.22106741573033709,0.021285694429259996,-328619,True,-1.03242646638145
SEhyNzVw,3265,hhr75p,HHr75p,OcHU_3,tenure_by_age_of_householder,decennial,0.0726653609899404,2964,0.06282722513089,302595,0.0973041857569529,301,0.10155195681511471,0.009838135859050412,-299330,True,-2.46388247670125
SEhyODVw,890,hhr85p,HHr85p,OcHU_3,tenure_by_age_of_householder,decennial,0.0198077094275795,828,0.0175509252389936,92439,0.0297252156419867,62,0.0748792270531401,0.002256784188585898,-91549,True,-0.9917506214407201
SEh3SW5kNjVw,8125,hhwind65p,HHwInd65p,HH,household_type_,decennial,0.180828807976498,6885,0.145939758780762,763496,0.245514157896497,1240,0.18010167029774873,0.03488904919573599,-755371,True,-6.468534991999899
SEh3SW5kVTE4,4465,hhwindu18,HHwIndU18,HH,household_type_,decennial,0.0993723849372385,3907,0.0828157788752994,959122,0.308420777777492,558,0.1428205784489378,0.016556606061939108,-954657,True,-20.90483928402535
SG1Pd25yVmNSdA==,2.9693741677762984,hmownrvcrt,HmOwnrVcRt,ratio,housing_occupancy,decennial,,,1.9213715637008573,,2.88326832943512,,1.048002604075441,0.5454450476288026,,,0.08610583834117858,True,0
SG9u,34,hon,Hon,Hsp2,hispanic_subgroup,decennial,0.00722328446993839,60,0.0138504155124654,42400,0.0181500944318592,-26,-0.43333333333333335,-0.006627131042527009,-42366,True,-1.092680996192081
SHNwMQ==,4707,hsp1,Hsp1,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.0601610429447853,4355,0.0547179293881141,2336076,0.285753883147834,352,0.08082663605051665,0.005443113556671202,-2331369,True,-22.55928402030487
SHNwMg==,4707,hsp2,Hsp2,Hsp2,hispanic_subgroup,decennial,1,4332,1,2336076,1,375,0.0865650969529086,0,-2331369,True,0
SFVuaXRz,49800,hunits,HUnits,HUnits,housing_occupancy,decennial,1,49959,1,3371062,1,-159,-0.003182609739986789,0,-3321262,True,0
SUZISGxkcjY1cA==,2230,ifhhldr65p,IFHHldr65p,Pop65pl_2,relationship_to_head_of_household__householder_,decennial,0.222288676236045,1808,0.212931339064892,304001,0.30609530407045,422,0.2334070796460177,0.009357337171153002,-301771,True,-8.3806627834405
SUZOUmVsNjVw,29,ifnrel65p,IFNRel65p,Pop65pl_2,relationship_to_head_of_household__householder_,decennial,0.00289074960127592,29,0.00341538099163821,9757,0.00982421729473055,0,0,-0.00052463139036229,-9728,True,-0.6933467693454631
SUZPUmVsNjVw,217,iforel65p,IFORel65p,Pop65pl_2,relationship_to_head_of_household__householder_,decennial,0.0216307814992026,231,0.0272052761747733,132054,0.132963737894675,-14,-0.06060606060606061,-0.005574494675570699,-131837,True,-11.13329563954724
