id,sum,variable,variablename,base,category,profile,percent,previous_sum,previous_percent,comparison_sum,comparison_percent,change_sum,change_percent,change_percentage_point,difference_sum,significant,difference_percent
QU5I,229,anh,ANH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.00527370287635585,202,0.00514256619144603,1028119,0.125761746016854,27,0.13366336633663367,0.0001311366849098194,-1027890,True,-12.048804314049814
QXJn,35,arg,Arg,Hsp2,hispanic_subgroup,decennial,0.00119780971937029,7,0.000270992218652007,15169,0.0064933675103036,28,4,0.0009268175007182832,-15134,True,-0.529555779093331
QXNuQWxuT3JD,490,asnalnorc,AsnAlnOrC,AsnAlnOrC,asian_subgroup,decennial,1,350,1,1134919,1,140,0.4,0,-1134429,True,0
QXNuQWxvbmU=,280,asnalone,AsnAlone,AsnAlnOrC,asian_subgroup,decennial,0.571428571428571,219,0.625714285714286,1038388,0.914944590759341,61,0.2785388127853881,-0.05428571428571505,-1038108,True,-34.351601933077006
QXNuSW5Db21ibw==,210,asnincombo,AsnInCombo,AsnAlnOrC,asian_subgroup,decennial,0.428571428571429,131,0.374285714285714,96531,0.0850554092406595,79,0.6030534351145038,0.05428571428571499,-96321,True,34.35160193307695
QXNuSW5k,105,asnind,AsnInd,AsnAlnOrC,asian_subgroup,decennial,0.214285714285714,134,0.382857142857143,192209,0.169359222993007,-29,-0.21641791044776118,-0.168571428571429,-192104,True,4.492649129270696
QXZnRmFtU3o=,3.49632425988476,avgfamsz,AvgFamSz,mean,relationship_to_head_of_household__householder_,decennial,,,3.51583113456464,,3.32030552025947,,-0.019506874679879882,-0.0055482968132641525,,,0.1760187396252899,True,0
QXZnSEhTeg==,2.88561264281316,avghhsz,AvgHHSz,mean,relationship_to_head_of_household__householder_,decennial,,,2.94573942574869,,2.56918261847125,,-0.06012678293553009,-0.020411439793337538,,,0.31643002434191025,True,0
QXZISFN6T09j,3.22624053826745,avhhszooc,AvHHSzOOc,mean,housing_tenure,decennial,,,3.26740237691002,,2.75068958927896,,-0.04116183864256984,-0.01259772562248564,,,0.47555094898849015,True,0
QXZISFN6Uk9j,2.85545129579982,avhhszroc,AvHHSzROc,mean,housing_tenure,decennial,,,2.91356766853456,,2.48777581732104,,-0.05811637273474002,-0.01994680726395171,,,0.36767547847878035,True,0
