id,sum,variable,variablename,base,category,profile,percent,previous_sum,previous_percent,comparison_sum,comparison_percent,change_sum,change_percent,change_percentage_point,difference_sum,significant,difference_percent
QU5I,6617,anh,ANH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.25969387755102,5451,0.209163117301715,1028119,0.125761746016854,1166,0.21390570537516052,0.05053076024930503,-1021502,True,13.393213153416601
QXJn,43,arg,Arg,Hsp2,hispanic_subgroup,decennial,0.0117134295832198,88,0.0233669676048858,15169,0.0064933675103036,-45,-0.5113636363636364,-0.011653538021666,-15126,True,0.52200620729162
QXNuQWxuT3JD,7356,asnalnorc,AsnAlnOrC,AsnAlnOrC,asian_subgroup,decennial,1,6125,1,1134919,1,1231,0.2009795918367347,0,-1127563,True,0
QXNuQWxvbmU=,6677,asnalone,AsnAlone,AsnAlnOrC,asian_subgroup,decennial,0.907694399129962,5475,0.893877551020408,1038388,0.914944590759341,1202,0.2195433789954338,0.01381684810955397,-1031711,True,-0.7250191629379117
QXNuSW5Db21ibw==,679,asnincombo,AsnInCombo,AsnAlnOrC,asian_subgroup,decennial,0.0923056008700381,650,0.106122448979592,96531,0.0850554092406595,29,0.04461538461538461,-0.0138168481095539,-95852,True,0.7250191629378584
QXNuSW5k,2169,asnind,AsnInd,AsnAlnOrC,asian_subgroup,decennial,0.294861337683524,2034,0.332081632653061,192209,0.169359222993007,135,0.06637168141592921,-0.03722029496953699,-190040,True,12.5502114690517
QXZnRmFtU3o=,3.28532521627683,avgfamsz,AvgFamSz,mean,relationship_to_head_of_household__householder_,decennial,,,3.33265846441364,,3.32030552025947,,-0.047333248136809836,-0.0142028499596456,,,-0.03498030398263996,True,0
QXZnSEhTeg==,2.64886887530824,avghhsz,AvgHHSz,mean,relationship_to_head_of_household__householder_,decennial,,,2.71345091372716,,2.56918261847125,,-0.06458203841892018,-0.023800702674297194,,,0.07968625683699004,True,0
QXZISFN6T09j,2.82763447310538,avhhszooc,AvHHSzOOc,mean,housing_tenure,decennial,,,2.96628757108042,,2.75068958927896,,-0.13865309797504022,-0.04674297236951243,,,0.07694488382642017,True,0
QXZISFN6Uk9j,2.4422098936662,avhhszroc,AvHHSzROc,mean,housing_tenure,decennial,,,2.43605169340463,,2.48777581732104,,0.006158200261569657,0.0025279431788095374,,,-0.045565923654840024,True,0
QmdsZHNo,1197,bgldsh,Bgldsh,AsnAlnOrC,asian_subgroup,decennial,0.162724306688418,251,0.0409795918367347,53174,0.04685268287869,946,3.768924302788845,0.12174471485168331,-51977,True,11.5871623809728
Qk5I,7021,bnh,BNH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.275549450549451,7256,0.278423698246422,1861295,0.227677641452439,-235,-0.032386990077177505,-0.0028742476969709774,-1854274,True,4.787180909701203
Qm9s,13,bol,Bol,Hsp2,hispanic_subgroup,decennial,0.00354126940888041,28,0.00743494423791822,4488,0.0019211703728817,-15,-0.5357142857142857,-0.0038936748290378095,-4475,True,0.16200990359987102
Q0Ft,431,cam,CAm,Hsp2,hispanic_subgroup,decennial,0.117406701171343,524,0.139139670738184,151378,0.0648001178043865,-93,-0.17748091603053434,-0.02173296956684101,-150947,True,5.260658336695649
Q2FtYmRu,0,cambdn,Cambdn,AsnAlnOrC,asian_subgroup,decennial,0,0,0,2166,0.00190850624582019,0,0,0,-2166,True,-0.190850624582019
Q2hp,31,chi,Chi,Hsp2,hispanic_subgroup,decennial,0.00844456551348406,15,0.0039830058417419,7026,0.00300760762920384,16,1.0666666666666667,0.0044615596717421605,-6995,True,0.543695788428022
Q2hpbmVzZQ==,985,chinese,Chinese,AsnAlnOrC,asian_subgroup,decennial,0.133904295812942,1161,0.189551020408163,486463,0.428632351736115,-176,-0.1515934539190353,-0.05564672459522099,-485478,True,-29.4728055923173
Q29s,392,col,Col,Hsp2,hispanic_subgroup,decennial,0.106782892944702,429,0.113913967073818,94723,0.0405479102563444,-37,-0.08624708624708624,-0.007131074129115997,-94331,True,6.623498268835761
Q1JpYw==,20,cric,CRic,Hsp2,hispanic_subgroup,decennial,0.00544810678289294,42,0.0111524163568773,6673,0.00285649953169332,-22,-0.5238095238095238,-0.00570430957398436,-6653,True,0.25916072511996197
Q3Vi,107,cub,Cub,Hsp2,hispanic_subgroup,decennial,0.0291473712884773,266,0.0706319702602231,40840,0.0174823079386116,-159,-0.5977443609022557,-0.04148459897174579,-40733,True,1.1665063349865699
RG9t,713,dom,Dom,Hsp2,hispanic_subgroup,decennial,0.194225006810133,648,0.17206585236325,576701,0.246867396437445,65,0.10030864197530864,0.02215915444688299,-575988,True,-5.264238962731202
RWN1,334,ecu,Ecu,Hsp2,hispanic_subgroup,decennial,0.0909833832743122,428,0.113648433351036,167209,0.0715768665060555,-94,-0.21962616822429906,-0.0226650500767238,-166875,True,1.9406516768256692
RmFt,6242,fam,Fam,HH,household_type_,decennial,0.669239841320896,6421,0.682214194645134,1850221,0.594967689074225,-179,-0.027877277682603955,-0.01297435332423802,-1843979,True,7.427215224667094
RmFtMQ==,6242,fam1,Fam1,AvgFamSz,relationship_to_head_of_household__householder_,decennial,0,6421,0,1850221,0,-179,-0.027877277682603955,0,-1843979,True,0
RmVt,13565,fem,Fem,Pop2,sex_and_age,decennial,0.532378335949764,14007,0.537469782433521,4292589,0.525078796883182,-442,-0.03155565074605554,-0.005091446483756923,-4279024,True,0.7299539066581957
RmVtTkhzYg==,1399,femnhsb,FemNHsb,HH,household_type_,decennial,0.14999463921947,1369,0.145452613684658,581745,0.187069262688341,30,0.02191380569758948,0.004542025534812005,-580346,True,-3.7074623468871017
RmlsaXBpbm8=,1295,filipino,Filipino,AsnAlnOrC,asian_subgroup,decennial,0.176046764545949,1210,0.197551020408163,67292,0.0592923371623878,85,0.07024793388429752,-0.021504255862213995,-65997,True,11.675442738356121
Rm1SZWxDaFUxOA==,2756,fmrelchu18,FmRelChU18,HH,household_type_,decennial,0.295486222794039,3242,0.344453888652784,948747,0.305084533202306,-486,-0.1499074645280691,-0.04896766585874496,-945991,True,-0.9598310408266997
Rk5IUkNoVTE4,620,fnhrchu18,FNHRChU18,HH,household_type_,decennial,0.0664736785675994,712,0.0756481087972801,343280,0.110387087977815,-92,-0.12921348314606743,-0.009174430229680688,-342660,True,-4.391340941021561
R3JuZENoVTE4,378,grndchu18,GrndChU18,PopU18_2,relationship_to_head_of_household__householder_,decennial,0.0791291605610216,353,0.0614233513137289,165859,0.0938057621947943,25,0.0708215297450425,0.017705809247292696,-165481,True,-1.4676601633772703
R3VhdA==,198,guat,Guat,Hsp2,hispanic_subgroup,decennial,0.0539362571506402,265,0.0703664365374402,30420,0.0130218366183292,-67,-0.2528301886792453,-0.01643017938679999,-30222,True,4.0914420532311
SEg=,9327,hh,HH,HH,household_type_,decennial,1,9412,1,3109784,1,-85,-0.00903102422439439,0,-3100457,True,0
SEgx,9327,hh1,HH1,AvgHHSz,relationship_to_head_of_household__householder_,decennial,0,9412,0,3109784,0,-85,-0.00903102422439439,0,-3100457,True,0
SEgxcGVyc29u,2650,hh1person,HH1person,OcHU_4,household_size,decennial,0.284121368071191,2564,0.272418189545261,995755,0.320200695611013,86,0.033541341653666144,0.011703178525930003,-993105,True,-3.6079327539822046
SEgycHBs,2653,hh2ppl,HH2ppl,OcHU_4,household_size,decennial,0.28444301490297,2592,0.275393115172121,858781,0.276154549640747,61,0.02353395061728395,0.00904989973084902,-856128,True,0.828846526222307
SEgzcHBs,1539,hh3ppl,HH3ppl,OcHU_4,household_size,decennial,0.165004824702477,1634,0.173608159796005,496643,0.159703374896777,-95,-0.05813953488372093,-0.008603335093528008,-495104,True,0.5301449805700003
SEg0cHBs,1287,hh4ppl,HH4ppl,OcHU_4,household_size,decennial,0.137986490833065,1288,0.136846578835529,377689,0.121451843600713,-1,-0.0007763975155279503,0.0011399119975359917,-376402,True,1.6534647232351993
SEg1cHBs,673,hh5ppl,HH5ppl,OcHU_4,household_size,decennial,0.0721561059290233,748,0.0794730131746706,198515,0.063835623310172,-75,-0.10026737967914438,-0.0073169072456473055,-197842,True,0.8320482618851308
SEg2cHBs,294,hh6ppl,HH6ppl,OcHU_4,household_size,decennial,0.0315213895143133,354,0.0376115597110072,92634,0.0297879209617131,-60,-0.1694915254237288,-0.006090170196693903,-92340,True,0.1733468552600197
SEg3cGxQcGw=,231,hh7plppl,HH7plPpl,OcHU_4,household_size,decennial,0.0247668060469604,232,0.0246493837654059,89767,0.0288659919788641,-1,-0.004310344827586207,0.00011742228155450091,-89536,True,-0.4099185931903704
SEhsZHI=,6242,hhldr,HHldr,Pop4,relationship_to_head_of_household__householder_,decennial,0.244976452119309,6421,0.24638348490081,1850221,0.226323045753506,-179,-0.027877277682603955,-0.0014070327815010053,-1843979,True,1.8653406365802958
SEhsZHJVMTg=,2,hhldru18,HHldrU18,PopU18_2,relationship_to_head_of_household__householder_,decennial,0.000418672807201172,4,0.000696015312336871,1182,0.00066851006526174,-2,-0.5,-0.00027734250513569903,-1180,True,0
SEhyMTV0MjQ=,204,hhr15t24,HHr15t24,OcHU_3,tenure_by_age_of_householder,decennial,0.0218719845609521,222,0.0235869103272418,119317,0.038368259660478,-18,-0.08108108108108109,-0.0017149257662896975,-119113,True,-1.64962750995259
SEhyMjV0MzQ=,1110,hhr25t34,HHr25t34,OcHU_3,tenure_by_age_of_householder,decennial,0.119009327758122,1391,0.147790055248619,583537,0.187645508498339,-281,-0.20201294033069733,-0.028780727490496996,-582427,True,-6.8636180740217
SEhyMzV0NDQ=,1680,hhr35t44,HHr35t44,OcHU_3,tenure_by_age_of_householder,decennial,0.180122225796076,2144,0.227794305142371,609384,0.195957018236636,-464,-0.21641791044776118,-0.047672079346295,-607704,True,-1.5834792440559973
SEhyNDV0NTQ=,2071,hhr45t54,HHr45t54,OcHU_3,tenure_by_age_of_householder,decennial,0.222043529537901,2129,0.226200594985125,630949,0.20289158346689,-58,-0.02724283701268201,-0.004157065447223995,-628878,True,1.9151946071010997
SEhyNTV0NjQ=,2046,hhr55t64,HHr55t64,OcHU_3,tenure_by_age_of_householder,decennial,0.219363139273078,1505,0.159902252443689,531036,0.170762985467801,541,0.359468438538206,0.05946088682938899,-528990,True,4.860015380527699
SEhyNjV0NzQ=,1259,hhr65t74,HHr65t74,OcHU_3,tenure_by_age_of_householder,decennial,0.134984453736464,1004,0.10667233319167,332966,0.107070458912902,255,0.2539840637450199,0.02831212054479401,-331707,True,2.7913994823562014
SEhyNzVw,957,hhr75p,HHr75p,OcHU_3,tenure_by_age_of_householder,decennial,0.102605339337408,1017,0.108053548661283,302595,0.0973041857569529,-60,-0.058997050147492625,-0.005448209323875006,-301638,True,0.5301153580455082
