id,sum,variable,variablename,base,category,profile,percent,previous_sum,previous_percent,comparison_sum,comparison_percent,change_sum,change_percent,change_percentage_point,difference_sum,significant,difference_percent
QU5I,7226,anh,ANH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.0927099638192502,5109,0.0665511671529804,1028119,0.125761746016854,2117,0.4143668036797808,0.0261587966662698,-1020893,True,-3.3051782197603803
QXJn,284,arg,Arg,Hsp2,hispanic_subgroup,decennial,0.0413572156691423,268,0.0463427286875324,15169,0.0064933675103036,16,0.05970149253731343,-0.004985513018390099,-14885,True,3.4863848158838695
QXNuQWxuT3JD,8362,asnalnorc,AsnAlnOrC,AsnAlnOrC,asian_subgroup,decennial,1,5720,1,1134919,1,2642,0.4618881118881119,0,-1126557,True,0
QXNuQWxvbmU=,7294,asnalone,AsnAlone,AsnAlnOrC,asian_subgroup,decennial,0.872279359005023,5138,0.898251748251748,1038388,0.914944590759341,2156,0.4196185286103542,-0.02597238924672507,-1031094,True,-4.2665231754318
QXNuSW5Db21ibw==,1068,asnincombo,AsnInCombo,AsnAlnOrC,asian_subgroup,decennial,0.127720640994977,582,0.101748251748252,96531,0.0850554092406595,486,0.8350515463917526,0.025972389246725014,-95463,True,4.26652317543175
QXNuSW5k,1659,asnind,AsnInd,AsnAlnOrC,asian_subgroup,decennial,0.198397512556805,897,0.156818181818182,192209,0.169359222993007,762,0.8494983277591973,0.041579330738622994,-190550,True,2.9038289563797974
QXZnRmFtU3o=,2.68654555028963,avgfamsz,AvgFamSz,mean,relationship_to_head_of_household__householder_,decennial,,,2.61473421581537,,3.32030552025947,,0.07181133447426014,0.027464104779715337,,,-0.63375996996984,True,0
QXZnSEhTeg==,1.73257589365906,avghhsz,AvgHHSz,mean,relationship_to_head_of_household__householder_,decennial,,,1.67281735109545,,2.56918261847125,,0.05975854256361002,0.035723291920948176,,,-0.8366067248121898,True,0
QXZISFN6T09j,1.97711374039209,avhhszooc,AvHHSzOOc,mean,housing_tenure,decennial,,,1.90134984268751,,2.75068958927896,,0.07576389770458003,0.03984742628820463,,,-0.7735758488868698,True,0
QXZISFN6Uk9j,1.64666080043693,avhhszroc,AvHHSzROc,mean,housing_tenure,decennial,,,1.60949890332377,,2.48777581732104,,0.03716189711315998,0.023089109931306626,,,-0.8411150168841097,True,0
QmdsZHNo,40,bgldsh,Bgldsh,AsnAlnOrC,asian_subgroup,decennial,0.00478354460655346,5,0.000874125874125874,53174,0.04685268287869,35,7,0.003909418732427586,-53134,True,-4.206913827213654
Qk5I,2858,bnh,BNH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.0366682918067281,2794,0.0363953730721134,1861295,0.227677641452439,64,0.02290622763063708,0.0002729187346146994,-1858437,True,-19.10093496457109
Qm9s,32,bol,Bol,Hsp2,hispanic_subgroup,decennial,0.00465996796272026,20,0.00345841258862182,4488,0.0019211703728817,12,0.6,0.0012015553740984406,-4456,True,0.2738797589838561
