id,sum,variable,variablename,base,category,profile,percent,previous_sum,previous_percent,comparison_sum,comparison_percent,change_sum,change_percent,change_percentage_point,difference_sum,significant,difference_percent
QU5I,13949,anh,ANH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.0666421418743311,9479.00001343484,0.0457978018322199,1028119,0.125761746016854,4469.999986565161,0.4715687287930911,0.020844340042111192,-1014170,True,-5.911960414252291
QXJn,93,arg,Arg,Hsp2,hispanic_subgroup,decennial,0.0122675108824693,41,0.004721418469164,15169,0.0064933675103036,52,1.2682926829268293,0.0075460924133053,-15076,True,0.57741433721657
QXNuQWxuT3JD,2391,asnalnorc,AsnAlnOrC,AsnAlnOrC,asian_subgroup,decennial,1,1771.10563380282,1,1134919,1,619.89436619718,0.35000417500009706,0,-1132528,True,0
QXNuQWxvbmU=,1761,asnalone,AsnAlone,AsnAlnOrC,asian_subgroup,decennial,0.736511919698871,1428.29577464789,0.806443019201024,1038388,0.914944590759341,332.7042253521099,0.2329379049196793,-0.06993109950215304,-1036627,True,-17.84326710604701
QXNuSW5Db21ibw==,630,asnincombo,AsnInCombo,AsnAlnOrC,asian_subgroup,decennial,0.263488080301129,342.80985915493,0.193556980798976,96531,0.0850554092406595,287.19014084507,0.8377534460444933,0.06993109950215301,-95901,True,17.84326710604695
QXNuSW5k,242,asnind,AsnInd,AsnAlnOrC,asian_subgroup,decennial,0.101212881639481,316.323943661972,0.178602528061965,192209,0.169359222993007,-74.32394366197201,-0.2349614853733474,-0.077389646422484,-191967,True,-6.814634135352604
QXZnRmFtU3o=,2.91975647715829,avgfamsz,AvgFamSz,mean,relationship_to_head_of_household__householder_,decennial,,,3.011976364172708,,3.32030552025947,,-0.09221988701441841,-0.030617732632755308,,,-0.4005490431011802,True,0
QXZnSEhTeg==,2.128771077177754,avghhsz,AvgHHSz,mean,relationship_to_head_of_household__householder_,decennial,,,2.1724126562772965,,2.56918261847125,,-0.04364157909954258,-0.020088991367932803,,,-0.4404115412934959,True,0
QXZISFN6T09j,2.320234309623431,avhhszooc,AvHHSzOOc,mean,housing_tenure,decennial,,,2.336518471791181,,2.75068958927896,,-0.016284162167750083,-0.006969412981043801,,,-0.43045527965552877,True,0
QXZISFN6Uk9j,2.039899319474224,avhhszroc,AvHHSzROc,mean,housing_tenure,decennial,,,2.110256370299247,,2.48777581732104,,-0.07035705082502286,-0.033340522893455744,,,-0.4478764978468157,True,0
QmdsZHNo,2,bgldsh,Bgldsh,AsnAlnOrC,asian_subgroup,decennial,0.000836470096194061,10,0.00564619061062358,53174,0.04685268287869,-8,-0.8,-0.004809720514429519,-53172,True,-4.601621278249595
