id,sum,variable,variablename,base,category,profile,percent,previous_sum,previous_percent,comparison_sum,comparison_percent,change_sum,change_percent,change_percentage_point,difference_sum,significant,difference_percent
QU5I,6655,anh,ANH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.129901817259081,5502,0.110621871041679,1028119,0.125761746016854,1153,0.20956015994183932,0.019279946217402005,-1021464,True,0.41400712422270125
QXJn,247,arg,Arg,Hsp2,hispanic_subgroup,decennial,0.0835306053432533,236.008064516129,0.0942836477821945,15169,0.0064933675103036,10.991935483871003,0.04657440628737416,-0.010753042438941207,-14922,True,7.70372378329497
QXNuQWxuT3JD,7364,asnalnorc,AsnAlnOrC,AsnAlnOrC,asian_subgroup,decennial,1,5973.35819892473,1,1134919,1,1390.6418010752705,0.23280736811088967,0,-1127555,True,0
QXNuQWxvbmU=,6698,asnalone,AsnAlone,AsnAlnOrC,asian_subgroup,decennial,0.909560021727322,5516.31989247312,0.923487209165879,1038388,0.914944590759341,1181.6801075268804,0.21421529761884428,-0.013927187438557032,-1031690,True,-0.5384569032019044
QXNuSW5Db21ibw==,666,asnincombo,AsnInCombo,AsnAlnOrC,asian_subgroup,decennial,0.0904399782726779,457.038306451613,0.0765127908341216,96531,0.0850554092406595,208.96169354838702,0.45720827028863054,0.013927187438556296,-95865,True,0.5384569032018387
QXNuSW5k,1818,asnind,AsnInd,AsnAlnOrC,asian_subgroup,decennial,0.24687669744704,1218.09879032258,0.203921939679065,192209,0.169359222993007,599.90120967742,0.4924897836230119,0.042954757767975,-190391,True,7.751747445403296
QXZnRmFtU3o=,2.45698980117441,avgfamsz,AvgFamSz,mean,relationship_to_head_of_household__householder_,decennial,,,2.39037214311658,,3.32030552025947,,0.06661765805782993,0.02786915763290877,,,-0.86331571908506,True,0
QXZnSEhTeg==,1.593376643955,avghhsz,AvgHHSz,mean,relationship_to_head_of_household__householder_,decennial,,,1.53036637864288,,2.56918261847125,,0.06301026531211984,0.041173320448922156,,,-0.97580597451625,True,0
QXZISFN6T09j,1.68726647735764,avhhszooc,AvHHSzOOc,mean,housing_tenure,decennial,,,1.62559553146049,,2.75068958927896,,0.061670945897150053,0.037937447971293815,,,-1.0634231119213198,True,0
QXZISFN6Uk9j,1.52423925603918,avhhszroc,AvHHSzROc,mean,housing_tenure,decennial,,,1.47273179219488,,2.48777581732104,,0.05150746384430005,0.034974096517286495,,,-0.9635365612818598,True,0
QmdsZHNo,26,bgldsh,Bgldsh,AsnAlnOrC,asian_subgroup,decennial,0.00353068984247691,10.0047043010753,0.00167488772109402,53174,0.04685268287869,15.9952956989247,1.5987774568415314,0.00185580212138289,-53148,True,-4.33219930362131
Qk5I,1071,bnh,BNH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.0209053112373368,982,0.019743852665018,1861295,0.227677641452439,89,0.09063136456211812,0.0011614585723187971,-1860224,True,-20.67723302151022
Qm9s,18,bol,Bol,Hsp2,hispanic_subgroup,decennial,0.00608725059181603,46.0067204301075,0.0183793779824405,4488,0.0019211703728817,-28.0067204301075,-0.608752811943089,-0.01229212739062447,-4470,True,0.41660802189343304
Q0Ft,171,cam,CAm,Hsp2,hispanic_subgroup,decennial,0.0578288806222523,225.009408602151,0.0898897580971233,151378,0.0648001178043865,-54.00940860215101,-0.24003177883840143,-0.032060877474871,-151207,True,-0.6971237182134207
Q2FtYmRu,11,cambdn,Cambdn,AsnAlnOrC,asian_subgroup,decennial,0.00149375339489408,2,0.000334820034793832,2166,0.00190850624582019,9,4.5,0.0011589333601002478,-2155,True,0
Q2hp,66,chi,Chi,Hsp2,hispanic_subgroup,decennial,0.0223199188366588,71.0127688172043,0.0283691275420045,7026,0.00300760762920384,-5.012768817204304,-0.07058968268238905,-0.006049208705345702,-6960,True,1.9312311207454957
Q2hpbmVzZQ==,1915,chinese,Chinese,AsnAlnOrC,asian_subgroup,decennial,0.260048886474742,1190.07392473118,0.199230296442863,486463,0.428632351736115,724.9260752688199,0.6091437348587987,0.060818590031879005,-484548,True,-16.8583465261373
Q29s,257,col,Col,Hsp2,hispanic_subgroup,decennial,0.0869124112275955,229.012768817204,0.091489073803708,94723,0.0405479102563444,27.987231182795995,0.12220816912237395,-0.004576662576112486,-94466,True,4.636450097125111
