id,sum,variable,variablename,base,category,profile,percent,previous_sum,previous_percent,comparison_sum,comparison_percent,change_sum,change_percent,change_percentage_point,difference_sum,significant,difference_percent
QU5I,7767,anh,ANH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.148310101202979,6402,0.128652385354286,1028119,0.125761746016854,1365,0.21321462043111528,0.019657715848692997,-1020352,True,2.2548355186124986
QXJn,163,arg,Arg,Hsp2,hispanic_subgroup,decennial,0.0258730158730159,128,0.0214873258351519,15169,0.0064933675103036,35,0.2734375,0.004385690037863998,-15006,True,1.9379648362712296
QXNuQWxuT3JD,8799,asnalnorc,AsnAlnOrC,AsnAlnOrC,asian_subgroup,decennial,1,7042,1,1134919,1,1757,0.24950298210735586,0,-1126120,True,0
QXNuQWxvbmU=,7839,asnalone,AsnAlone,AsnAlnOrC,asian_subgroup,decennial,0.890896692806001,6433,0.91351888667992,1038388,0.914944590759341,1406,0.2185605471786103,-0.02262219387391895,-1030549,True,-2.404789795333997
QXNuSW5Db21ibw==,960,asnincombo,AsnInCombo,AsnAlnOrC,asian_subgroup,decennial,0.109103307193999,609,0.0864811133200795,96531,0.0850554092406595,351,0.5763546798029556,0.02262219387391949,-95571,True,2.404789795333949
QXNuSW5k,1152,asnind,AsnInd,AsnAlnOrC,asian_subgroup,decennial,0.130923968632799,723,0.10266969610906,192209,0.169359222993007,429,0.5933609958506224,0.028254272523739007,-191057,True,-3.8435254360208013
QXZnRmFtU3o=,2.6020558002936856,avgfamsz,AvgFamSz,mean,relationship_to_head_of_household__householder_,decennial,,,2.6173546248870143,,3.32030552025947,,-0.015298824593328764,-0.005845147786952707,,,-0.7182497199657845,True,0
QXZnSEhTeg==,1.672265273022166,avghhsz,AvgHHSz,mean,relationship_to_head_of_household__householder_,decennial,,,1.6691742920177945,,2.56918261847125,,0.0030909810043715513,0.0018518024265968022,,,-0.8969173454490837,True,0
QXZISFN6T09j,1.8446408209806158,avhhszooc,AvHHSzOOc,mean,housing_tenure,decennial,,,1.7457010582010581,,2.75068958927896,,0.09893976277955763,0.056676234636367166,,,-0.906048768298344,True,0
QXZISFN6Uk9j,1.6473160869744605,avhhszroc,AvHHSzROc,mean,housing_tenure,decennial,,,1.659776649746193,,2.48777581732104,,-0.012460562771732464,-0.0075073732201485594,,,-0.8404597303465793,True,0
QmdsZHNo,139,bgldsh,Bgldsh,AsnAlnOrC,asian_subgroup,decennial,0.0157972496874645,347,0.0492757739278614,53174,0.04685268287869,-208,-0.5994236311239193,-0.0334785242403969,-53035,True,-3.1055433191225505
Qk5I,1988,bnh,BNH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.0379606645025778,2451,0.0492544511876532,1861295,0.227677641452439,-463,-0.18890248878008975,-0.011293786685075406,-1859307,True,-18.97169769498612
