id,sum,variable,variablename,base,category,profile,percent,previous_sum,previous_percent,comparison_sum,comparison_percent,change_sum,change_percent,change_percentage_point,difference_sum,significant,difference_percent
QU5I,4354,anh,ANH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.127466479302067,2988,0.0937323546019198,1028119,0.125761746016854,1366,0.4571619812583668,0.03373412470014721,-1023765,True,0.17047332852130026
QXJn,62,arg,Arg,Hsp2,hispanic_subgroup,decennial,0.00554958825635517,58,0.00389444705566373,15169,0.0064933675103036,4,0.06896551724137931,0.0016551412006914402,-15107,True,-0.09437792539484291
QXNuQWxuT3JD,4758,asnalnorc,AsnAlnOrC,AsnAlnOrC,asian_subgroup,decennial,1,3178,1,1134919,1,1580,0.4971680302076778,0,-1130161,True,0
QXNuQWxvbmU=,4398,asnalone,AsnAlone,AsnAlnOrC,asian_subgroup,decennial,0.924337957124842,3013,0.948080553807426,1038388,0.914944590759341,1385,0.4596747427812811,-0.02374259668258394,-1033990,True,0.9393366365500952
QXNuSW5Db21ibw==,360,asnincombo,AsnInCombo,AsnAlnOrC,asian_subgroup,decennial,0.0756620428751576,165,0.0519194461925739,96531,0.0850554092406595,195,1.1818181818181819,0.023742596682583696,-96171,True,-0.9393366365501912
QXNuSW5k,156,asnind,AsnInd,AsnAlnOrC,asian_subgroup,decennial,0.0327868852459016,124,0.039018250471995,192209,0.169359222993007,32,0.25806451612903225,-0.0062313652260934035,-192053,True,-13.657233774710543
QXZnRmFtU3o=,3.00374139479198,avgfamsz,AvgFamSz,mean,relationship_to_head_of_household__householder_,decennial,,,3.22248340707965,,3.32030552025947,,-0.21874201228766976,-0.06787994991909144,,,-0.3165641254674898,True,0
QXZnSEhTeg==,2.25681271707187,avghhsz,AvgHHSz,mean,relationship_to_head_of_household__householder_,decennial,,,2.43761175464511,,2.56918261847125,,-0.18079903757324,-0.07417056355619782,,,-0.3123699013993799,True,0
QXZISFN6T09j,2.27614678899083,avhhszooc,AvHHSzOOc,mean,housing_tenure,decennial,,,2.46112469437653,,2.75068958927896,,-0.18497790538570014,-0.07515990791054172,,,-0.47454280028813,True,0
QXZISFN6Uk9j,2.25351782363978,avhhszroc,AvHHSzROc,mean,housing_tenure,decennial,,,2.43316694398225,,2.48777581732104,,-0.17964912034247016,-0.07383345429165122,,,-0.23425799368125988,True,0
QmdsZHNo,32,bgldsh,Bgldsh,AsnAlnOrC,asian_subgroup,decennial,0.00672551492223623,13,0.00409062303335431,53174,0.04685268287869,19,1.4615384615384615,0.0026348918888819206,-53142,True,-4.012716795645377
Qk5I,3189,bnh,BNH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.0933602669945547,3624,0.113683418031244,1861295,0.227677641452439,-435,-0.12003311258278146,-0.020323151036689302,-1858106,True,-13.431737445788428
Qm9s,2,bol,Bol,Hsp2,hispanic_subgroup,decennial,0.000179018976011457,7,0.000470019472235278,4488,0.0019211703728817,-5,-0.7142857142857143,-0.000291000496223821,-4486,True,-0.1742151396870243
Q0Ft,478,cam,CAm,Hsp2,hispanic_subgroup,decennial,0.0427855352667383,872,0.0585509971127375,151378,0.0648001178043865,-394,-0.4518348623853211,-0.015765461845999203,-150900,True,-2.2014582537648213
Q2FtYmRu,7,cambdn,Cambdn,AsnAlnOrC,asian_subgroup,decennial,0.00147120638923918,1,0.000314663310258024,2166,0.00190850624582019,6,6,0.0011565430789811561,-2159,True,0
Q2hp,16,chi,Chi,Hsp2,hispanic_subgroup,decennial,0.00143215180809166,79,0.00530450547236957,7026,0.00300760762920384,-63,-0.7974683544303798,-0.00387235366427791,-7010,True,-0.157545582111218
Q2hpbmVzZQ==,3306,chinese,Chinese,AsnAlnOrC,asian_subgroup,decennial,0.694829760403531,2467,0.776274386406545,486463,0.428632351736115,839,0.34008917713822456,-0.08144462600301405,-483157,True,26.619740866741594
Q29s,218,col,Col,Hsp2,hispanic_subgroup,decennial,0.0195130683852488,379,0.0254481971395958,94723,0.0405479102563444,-161,-0.42480211081794195,-0.005935128754346999,-94505,True,-2.1034841871095593
Q1JpYw==,21,cric,CRic,Hsp2,hispanic_subgroup,decennial,0.0018796992481203,31,0.00208151480561338,6673,0.00285649953169332,-10,-0.3225806451612903,-0.00020181555749307985,-6652,True,-0.097680028357302
Q3Vi,157,cub,Cub,Hsp2,hispanic_subgroup,decennial,0.0140529896168994,202,0.0135634190559323,40840,0.0174823079386116,-45,-0.22277227722772278,0.0004895705609670991,-40683,True,-0.34293183217122003
