id,sum,variable,variablename,base,category,profile,percent,previous_sum,previous_percent,comparison_sum,comparison_percent,change_sum,change_percent,change_percentage_point,difference_sum,significant,difference_percent
QU5I,417,anh,ANH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.00858148292964007,231,0.00461575350677377,1028119,0.125761746016854,186,0.8051948051948052,0.0039657294228663,-1027702,True,-11.718026308721393
QXJn,1,arg,Arg,Hsp2,hispanic_subgroup,decennial,0.000317863954227591,24,0.013840830449827,15169,0.0064933675103036,-23,-0.9583333333333334,-0.01352296649559941,-15168,True,-0.6175503556076009
QXNuQWxuT3JD,733,asnalnorc,AsnAlnOrC,AsnAlnOrC,asian_subgroup,decennial,1,457,1,1134919,1,276,0.6039387308533917,0,-1134186,True,0
QXNuQWxvbmU=,419,asnalone,AsnAlone,AsnAlnOrC,asian_subgroup,decennial,0.57162346521146,235,0.514223194748359,1038388,0.914944590759341,184,0.7829787234042553,0.05740027046310103,-1037969,True,-34.332112554788104
QXNuSW5Db21ibw==,314,asnincombo,AsnInCombo,AsnAlnOrC,asian_subgroup,decennial,0.42837653478854,222,0.485776805251641,96531,0.0850554092406595,92,0.4144144144144144,-0.05740027046310103,-96217,True,34.332112554788054
QXNuSW5k,288,asnind,AsnInd,AsnAlnOrC,asian_subgroup,decennial,0.392905866302865,151,0.330415754923414,192209,0.169359222993007,137,0.9072847682119205,0.062490111379450985,-191921,True,22.354664330985795
QXZnRmFtU3o=,3.59642545771578,avgfamsz,AvgFamSz,mean,relationship_to_head_of_household__householder_,decennial,,,3.56972746331237,,3.32030552025947,,0.026697994403409808,0.0074790007578440145,,,0.2761199374563099,True,0
QXZnSEhTeg==,3.17968646206988,avghhsz,AvgHHSz,mean,relationship_to_head_of_household__householder_,decennial,,,3.13212681136493,,2.56918261847125,,0.04755965070495005,0.015184458857917164,,,0.6105038435986301,True,0
QXZISFN6T09j,3.36725880851899,avhhszooc,AvHHSzOOc,mean,housing_tenure,decennial,,,3.329481298518,,2.75068958927896,,0.037777510000990056,0.011346364978174038,,,0.6165692192400303,True,0
QXZISFN6Uk9j,2.78684480986639,avhhszroc,AvHHSzROc,mean,housing_tenure,decennial,,,2.63129617192747,,2.48777581732104,,0.15554863793891993,0.0591148345816875,,,0.29906899254535,True,0
QmdsZHNo,16,bgldsh,Bgldsh,AsnAlnOrC,asian_subgroup,decennial,0.0218281036834925,1,0.00218818380743982,53174,0.04685268287869,15,15,0.01963991987605268,-53158,True,-2.5024579195197503
Qk5I,43073,bnh,BNH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.88640339143498,45929,0.917735683171482,1861295,0.227677641452439,-2856,-0.062182934529382304,-0.03133229173650198,-1818222,True,65.87257499825411
Qm9s,7,bol,Bol,Hsp2,hispanic_subgroup,decennial,0.00222504767959313,0,0,4488,0.0019211703728817,7,0,0.00222504767959313,-4481,True,0.030387730671143004
Q0Ft,545,cam,CAm,Hsp2,hispanic_subgroup,decennial,0.173235855054037,400,0.230680507497116,151378,0.0648001178043865,145,0.3625,-0.057444652443079,-150833,True,10.843573724965047
Q2FtYmRu,0,cambdn,Cambdn,AsnAlnOrC,asian_subgroup,decennial,0,0,0,2166,0.00190850624582019,0,0,0,-2166,True,-0.190850624582019
Q2hp,2,chi,Chi,Hsp2,hispanic_subgroup,decennial,0.000635727908455181,0,0,7026,0.00300760762920384,2,0,0.000635727908455181,-7024,True,-0.23718797207486592
