id,sum,variable,variablename,base,category,profile,percent,previous_sum,previous_percent,comparison_sum,comparison_percent,change_sum,change_percent,change_percentage_point,difference_sum,significant,difference_percent
QU5I,12464,anh,ANH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.117190217851199,10263,0.101558557221315,1028119,0.125761746016854,2201,0.2144597096365585,0.015631660629883998,-1015655,True,-0.8571528165655007
QXJn,96,arg,Arg,Hsp2,hispanic_subgroup,decennial,0.0096086477830047,107,0.0105720778579192,15169,0.0064933675103036,-11,-0.102803738317757,-0.0009634300749144994,-15073,True,0.3115280272701101
QXNuQWxuT3JD,13138,asnalnorc,AsnAlnOrC,AsnAlnOrC,asian_subgroup,decennial,1,11114,1,1134919,1,2024,0.1821126507108152,0,-1121781,True,0
QXNuQWxvbmU=,12524,asnalone,AsnAlone,AsnAlnOrC,asian_subgroup,decennial,0.953265337189831,10311,0.927748785315818,1038388,0.914944590759341,2213,0.21462515759868103,0.025516551874013027,-1025864,True,3.8320746430489976
QXNuSW5Db21ibw==,614,asnincombo,AsnInCombo,AsnAlnOrC,asian_subgroup,decennial,0.046734662810169,803,0.0722512146841821,96531,0.0850554092406595,-189,-0.23536737235367372,-0.025516551874013096,-95917,True,-3.832074643049051
QXNuSW5k,1203,asnind,AsnInd,AsnAlnOrC,asian_subgroup,decennial,0.0915664484700868,1502,0.135144862335793,192209,0.169359222993007,-299,-0.19906790945406125,-0.04357841386570621,-191006,True,-7.779277452292023
QXZnRmFtU3o=,4.35152065365411,avgfamsz,AvgFamSz,mean,relationship_to_head_of_household__householder_,decennial,,,4.04389494145834,,3.32030552025947,,0.3076257121957706,0.07607163802451117,,,1.0312151333946402,True,0
QXZnSEhTeg==,3.68545994065282,avghhsz,AvgHHSz,mean,relationship_to_head_of_household__householder_,decennial,,,3.38233198765139,,2.56918261847125,,0.3031279530014297,0.08962099347672682,,,1.11627732218157,True,0
QXZISFN6T09j,3.82179802955665,avhhszooc,AvHHSzOOc,mean,housing_tenure,decennial,,,3.64803899342553,,2.75068958927896,,0.17375903613111987,0.04763080560385105,,,1.07110844027769,True,0
QXZISFN6Uk9j,3.63152253349574,avhhszroc,AvHHSzROc,mean,housing_tenure,decennial,,,3.26884531590414,,2.48777581732104,,0.3626772175916,0.11094964201182643,,,1.1437467161747001,True,0
QmdsZHNo,1153,bgldsh,Bgldsh,AsnAlnOrC,asian_subgroup,decennial,0.0877606941695844,531,0.0477775778297643,53174,0.04685268287869,622,1.1713747645951036,0.0399831163398201,-52021,True,4.09080112908944
Qk5I,794,bnh,BNH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.00746542305631035,725,0.00717431101875216,1861295,0.227677641452439,69,0.09517241379310344,0.00029111203755819055,-1860501,True,-22.021221839612863
Qm9s,4,bol,Bol,Hsp2,hispanic_subgroup,decennial,0.000400360324291863,13,0.0012844580575042,4488,0.0019211703728817,-9,-0.6923076923076923,-0.000884097733212337,-4484,True,-0.1520810048589837
Q0Ft,967,cam,CAm,Hsp2,hispanic_subgroup,decennial,0.0967871083975578,1123,0.11095741527517,151378,0.0648001178043865,-156,-0.13891362422083706,-0.014170306877612199,-150411,True,3.1986990593171294
Q2FtYmRu,16,cambdn,Cambdn,AsnAlnOrC,asian_subgroup,decennial,0.00121784137616075,6,0.000539859636494511,2166,0.00190850624582019,10,1.6666666666666667,0.000677981739666239,-2150,True,-0.06906648696594402
Q2hp,33,chi,Chi,Hsp2,hispanic_subgroup,decennial,0.00330297267540787,18,0.00177848038731351,7026,0.00300760762920384,15,0.8333333333333334,0.0015244922880943601,-6993,True,0.029536504620403026
Q2hpbmVzZQ==,8550,chinese,Chinese,AsnAlnOrC,asian_subgroup,decennial,0.650783985385904,6855,0.616789634694979,486463,0.428632351736115,1695,0.24726477024070023,0.033994350690924935,-477913,True,22.215163364978892
Q29s,286,col,Col,Hsp2,hispanic_subgroup,decennial,0.0286257631868682,339,0.033494713961071,94723,0.0405479102563444,-53,-0.15634218289085547,-0.004868950774202803,-94437,True,-1.1922147069476194
Q1JpYw==,15,cric,CRic,Hsp2,hispanic_subgroup,decennial,0.00150135121609449,29,0.00286532951289398,6673,0.00285649953169332,-14,-0.4827586206896552,-0.0013639782967994902,-6658,True,-0.135514831559883
Q3Vi,146,cub,Cub,Hsp2,hispanic_subgroup,decennial,0.014613151836653,135,0.0133386029048513,40840,0.0174823079386116,11,0.08148148148148149,0.0012745489318017004,-40694,True,-0.2869156101958601
RG9t,592,dom,Dom,Hsp2,hispanic_subgroup,decennial,0.0592533279951957,929,0.0917893488785693,576701,0.246867396437445,-337,-0.3627556512378902,-0.032536020883373595,-576109,True,-18.761406844224933
RWN1,913,ecu,Ecu,Hsp2,hispanic_subgroup,decennial,0.0913822440196177,1054,0.104139907123802,167209,0.0715768665060555,-141,-0.13377609108159394,-0.012757663104184302,-166296,True,1.980537751356219
RmFt,22030,fam,Fam,HH,household_type_,decennial,0.769069645662419,22121,0.750449503002341,1850221,0.594967689074225,-91,-0.004113738076940464,0.018620142660077943,-1828191,True,17.41019565881939
RmFtMQ==,22030,fam1,Fam1,AvgFamSz,relationship_to_head_of_household__householder_,decennial,0,22121,0,1850221,0,-91,-0.004113738076940464,0,-1828191,True,0
RmVt,52615,fem,Fem,Pop2,sex_and_age,decennial,0.494701806181069,50554,0.500262233437237,4292589,0.525078796883182,2061,0.0407682873758753,-0.005560427256167955,-4239974,True,-3.0376990702113034
RmVtTkhzYg==,2145,femnhsb,FemNHsb,HH,household_type_,decennial,0.0748821783906441,2639,0.0895274281643315,581745,0.187069262688341,-494,-0.18719211822660098,-0.014645249773687405,-579600,True,-11.218708429769693
