id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_significant,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m
QXZnSEhTT09j,3.0833020167856695,0.1735619183887369,3.4219406468636517,,,avghhsooc,AvgHHSOOc,mean,housing_tenure,housing,True,2.9233615221987317,0.177527524592246,3.691622367529239,,,True,2.85,0.01,0.2,,,True,0.15994049458693782,0.24827356182773283,False,,,,,0.23330201678566942,0.17384976133080704,False,,
QXZnSEhTUk9j,2.0624450307827615,0.7356039782100932,21.68182249563842,,,avghhsroc,AvgHHSROc,mean,housing_tenure,housing,False,2.266609145815358,0.7006656743037963,18.791796587879205,,,True,2.51,0.01,0.2,,,True,-0.20416411503259635,1.0158964513699755,False,,,,,-0.44755496921723825,0.735671946426201,False,,
R1IyNWt0Mjlr,58,57,59.7421653914684,0.0517395182872435,0.0494993295738346,gr25kt29k,GR25kt29k,OcHUPRnt1,gross_rent,housing,False,,0,,,,False,102402,2683,1.6,0.05,0.001,True,,,,,,,-102344,2683.605410636966,True,0.17395182872435022,4.950942969030341,False
R1Iza3Bs,78,69,53.7760112228197,0.0695807314897413,0.0595315782169637,gr3kpl,GR3kpl,OcHUPRnt1,gross_rent,housing,False,,0,,,,False,147224,2968,1.2,0.071,0.001,True,,,,,,,-147146,2968.80194691394,True,-0.14192685102587,5.9539976528400365,False
R1I1MDB0OTk5,227,121,32.4036259925284,0.20249776984835,0.0978708710958211,gr500t999,GR500t999,OcHUPRnt1,gross_rent,housing,False,,0,,,,False,321465,3260,0.6,0.156,0.002,True,,,,,,,-321238,3262.244779289255,True,4.649776984834999,9.789130405227437,False
R1Jub1JudFBk,16,26,98.7841945288754,,,grnorntpd,GRnoRntPd,NA,gross_rent,housing,False,160,106,40.273556231003,,,False,59425,1926,2,,,True,-144,109.14210919713803,False,-0.9,0.17548593248462965,True,,,-59409,1926.175485255692,True,,
R1JQSTE1dDE5,165,134,49.3690706456664,0.151098901098901,0.117774478334651,grpi15t19,GRPI15t19,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,False,178,113,38.5915781564837,0.178178178178178,0.105619054074714,False,222841,3644,1,0.111,0.002,True,-13,175.28548142958104,False,-0.07303370786516854,0.9555182957466796,False,-0.027079277079276987,0.15819675195981914,False,-222676,3646.4629437305407,True,4.009890109890101,11.779145871836029,False
R1JQSTIwdDI0,172,92,32.5157277161236,0.157509157509158,0.0762101140926677,grpi20t24,GRPI20t24,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,False,152,100,39.9936010238362,0.152152152152152,0.0939400340157147,False,228606,3500,0.9,0.113,0.002,True,20,135.88230201170424,False,0.13157894736842105,0.9594602307749961,False,0.005357005357006006,0.12096574507227681,False,-228434,3501.2089340683456,True,4.450915750915799,7.623635281161755,False
R1JQSTI1dDI5,171,114,40.5268490374873,0.156593406593407,0.0980992918216607,grpi25t29,GRPI25t29,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,False,51,64,76.2858334823291,0.0510510510510511,0.0630050785630331,False,211796,3409,1,0.105,0.002,True,120,130.73637596323374,False,2.3529411764705883,4.764508618794122,False,0.10554235554235591,0.11658949772876337,False,-211625,3410.9055982246123,True,5.159340659340701,9.811967721059496,False
R1JQSTMwdDM0,87,59,41.2255878139957,0.0796703296703297,0.0508836009058184,grpi30t34,GRPI30t34,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,False,64,58,55.0911854103343,0.0640640640640641,0.0562034603514797,False,188082,3046,1,0.093,0.001,True,23,82.73451516749222,False,0.359375,1.5386727706158934,False,0.015606265606265601,0.07581536649402253,False,-187995,3046.571351536018,True,-1.33296703296703,5.089342630578731,False
R1JQSTM1cGw=,337,157,28.3206912413302,0.308608058608059,0.12537459758141,grpi35pl,GRPI35pl,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,False,431,156,22.0029760435546,0.431431431431431,0.121549505591866,False,889842,5729,0.4,0.442,0.003,True,-94,221.32555207205516,False,-0.21809744779582366,0.46128732409129214,False,-0.12282337282337197,0.17462265611405517,False,-889505,5731.150844289478,True,-13.339194139194102,12.541048488344385,False
R1JQSTUwcGw=,247,133,32.7332242225859,0.226190476190476,0.11033524269317,grpi50pl,GRPI50pl,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,False,326,142,26.4791989109963,0.326326326326326,0.121268843946263,False,584722,5029,0.5,0.29,0.002,True,-79,194.5584745005984,False,-0.24233128834355827,0.524749569540275,False,-0.10013585013585002,0.1639512070471694,False,-584475,5030.75839213135,True,-6.380952380952397,11.035336777897049,False
R1JQSU50Qw==,45,53,71.5974332995609,,,grpintc,GRPINtC,NA,gross_rent_as_a_percentage_of_household_income__grapi_,housing,False,160,106,40.273556231003,,,False,109433,2779,1.5,,,True,-115,118.51160280748886,False,-0.71875,0.38005885421341734,False,,,-109388,2779.5053516768053,True,,
R1JQSVUxNQ==,160,98,37.2340425531915,0.146520146520147,0.0832928343454679,grpiu15,GRPIU15,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,False,123,86,42.5037685027306,0.123123123123123,0.0814131797451472,False,273663,4314,1,0.136,0.002,True,37,130.38404810405297,False,0.3008130081300813,1.2091395926096378,False,0.023397023397024,0.11647232327689357,False,-273503,4315.112976504786,True,1.052014652014698,8.331684255480136,False
R1JVNTAw,7,13,112.896222318715,0.00624442462087422,0.0115115165485339,gru500,GRU500,OcHUPRnt1,gross_rent,housing,False,,0,,,,False,224541,3382,0.9,0.109,0.002,True,,,,,,,-224534,3382.0249851235576,True,-10.275557537912578,1.1683963935547295,True
SE9WYWNSdA==,0.7514166050751417,0.8248370922301563,66.73005645248303,,,hovacrt,HOVacRt,rate,housing_occupancy,housing,False,2.832607023840041,1.6495124452059768,35.40000852025755,,,False,1.8,0.1,3.4,,,True,-2.081190418764899,1.8442471460214058,False,,,,,-1.0485833949248584,0.8308767831144998,False,,
SE9WYWNV,8118,307,2.29891771147609,0,0,hovacu,HOVacU,HOVacRt,housing__special_variable,housing,True,7802,313,2.43877923905413,0,0,True,1065868,7322,0.4,0,0,True,316,438.42673276158695,False,0.04050243527300692,0.05736545490829058,False,0,0,-1057750,7328.433188615422,True,0,0
SFUx,9555,90,0.572592843543777,1,0,hu1,HU1,HU1,housing_occupancy,housing,True,9214,105,0.692747853636233,1,0,True,3472354,1104,0,1,0,True,341,138.2931668593933,False,0.037008899500759716,0.015331693770052371,False,0,0,-3462799,1107.6624034424929,True,0,0
SFUxMHQxOXU=,11,18,99.4749930920144,0.00115122972265829,0.00188379924629075,hu10t19u,HU10t19u,HU2,units_in_structure,housing,False,0,0,,0,0,False,219295,3425,0.9,0.063,0.001,True,11,18,False,0,,0.00115122972265829,0.00188379924629075,False,-219284,3425.047298943476,True,-6.184877027734171,0.21327680606023708,True
SFUxdUE=,5074,321,3.84581746384512,0.531030873888017,0.0332205332996134,hu1ua,HU1uA,HU2,units_in_structure,housing,True,4978,299,3.65132418507695,0.54026481441285,0.0318612261531342,True,238949,3015,0.8,0.069,0.001,True,96,438.6821172557641,False,0.019284853354760947,0.0889177128645723,False,-0.009233940524833062,0.046029789970103985,False,-233875,3032.039907389083,True,46.2030873888017,3.3235580824031388,True
SFUxdUQ=,2720,281,6.28017164312533,0.284667713239142,0.0292861967819674,hu1ud,HU1uD,HU2,units_in_structure,housing,True,2079,255,7.45623845927797,0.225634903407858,0.0275555715486726,True,319905,2742,0.5,0.092,0.001,True,641,379.45487215214405,False,0.30832130832130833,0.20980918690449293,False,0.05903280983128398,0.04021182469530738,False,-317185,2756.3608254363216,True,19.2667713239142,2.9303264697847533,True
SFUy,9555,90,0.572592843543777,1,0,hu2,HU2,HU2,units_in_structure,housing,True,9214,105,0.692747853636233,1,0,True,3472354,1104,0,1,0,True,341,138.2931668593933,False,0.037008899500759716,0.015331693770052371,False,0,0,-3462799,1107.6624034424929,True,0,0
SFUyMHBsdQ==,21,34,98.4223476624692,0.0021978021978022,0.00355828619749358,hu20plu,HU20plu,HU2,units_in_structure,housing,False,10,18,109.422492401216,0.00108530497069677,0.00195350979688827,False,1667213,4900,0.2,0.48,0.001,True,11,38.47076812334269,False,1.1,5.084132177668082,False,0.00111249722710543,0.004059261163045779,False,-1667192,4900.117957763874,True,-47.78021978021978,0.3696133204211304,True
SFUydQ==,1611,293,11.0562074189793,0.168602825745683,0.03062342275691,hu2u,HU2u,HU2,units_in_structure,housing,True,2114,267,7.67786331102823,0.229433470805296,0.0288594503927889,True,458656,4817,0.6,0.132,0.001,True,-503,396.4063571639587,False,-0.23793755912961212,0.16874182518661363,False,-0.060830645059613,0.042079233575747034,False,-457045,4825.90281709029,True,3.6602825745682974,3.063974577812997,False
SFUz,9555,90,0.572592843543777,1,0,hu3,HU3,HU3,year_structure_built,housing,True,,0,,0,0,False,3472354,1104,0,1,0,True,,,,,1,0,True,-3462799,1107.6624034424929,True,0,0
SFUzdDR1,109,81,45.1744234683918,0.0114076399790686,0.0084765560466921,hu3t4u,HU3t4u,HU2,units_in_structure,housing,False,20,24,72.9483282674772,0.00217060994139353,0.00260461447710333,False,333505,3795,0.7,0.096,0.001,True,89,84.48076704197234,False,4.45,7.692470344434225,False,0.00923703003767507,0.008867695246626863,False,-333396,3795.8643284501095,True,-8.459236002093139,0.8535338447461378,True
SFU0,9555,90,0.572592843543777,1,0,hu4,HU4,HU4,rooms,housing,True,9214,105,0.692747853636233,1,0,True,3472354,1104,0,1,0,True,341,138.2931668593933,False,0.037008899500759716,0.015331693770052371,False,0,0,-3462799,1107.6624034424929,True,0,0
SFU1dDl1,0,0,,0,0,hu5t9u,HU5t9u,HU2,units_in_structure,housing,False,13,23,107.552022445639,0.0014108964619058,0.00249614965196997,False,228415,3185,0.8,0.066,0.001,True,-13,23,False,-1,0,True,-0.0014108964619058,0.00249614965196997,False,-228415,3185,True,-6.6000000000000005,0.1,True
SFVub01ydGcx,1916,286,9.07412225317436,0.240010021295252,0.0347565236356028,hunomrtg1,HUnoMrtg1,OOcHU3,mortgage_status,housing,True,1633,227,8.45033196403211,0.215776955602537,0.0288730577866414,True,422629,4549,0.7,0.41,0.003,True,283,365.1369606051954,False,0.17330067360685855,0.23932038033397995,False,0.024233065692714995,0.045184835964988845,False,-420713,4557.981680524835,True,-16.9989978704748,3.488575547744689,True
SFVub01ydGcy,1869,274,8.91200372092418,1,0,hunomrtg2,HUnoMrtg2,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,True,1633,227,8.45033196403211,1,0,True,416370,4562,0.7,1,0,True,236,355.81596366661233,False,0.14451928965094918,0.23122545862510477,False,0,0,-414501,4570.221001220838,True,0,0
SFV3TXJ0Zw==,6067,345,3.45683935666717,0.759989978704748,0.0333275267594906,huwmrtg,HUwMrtg,OOcHU3,mortgage_status,housing,True,5935,324,3.31862655976729,0.784223044397463,0.0309947170162544,True,607211,5367,0.5,0.59,0.003,True,132,473.28743908960865,False,0.02224094355518113,0.0805811908964896,False,-0.024233065692714995,0.0455125974079952,False,-601144,5378.0771656791985,True,16.99899787047481,3.346227786485197,True
SFV3TXJ0Z0V4,6067,345,3.45683935666717,1,0,huwmrtgex,HUwMrtgEx,HUwMrtgEx,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,True,5935,324,3.31862655976729,1,0,True,603062,5350,0.5,1,0,True,132,473.28743908960865,False,0.02224094355518113,0.0805811908964896,False,0,0,-596995,5361.112291306721,True,0,0
TWRHUg==,1221.2059620596206,128.4706896268085,6.395127938287986,,,mdgr,MdGR,median,gross_rent,housing,True,,1402.5869594594594,168.74806000873002,7.313800161073357,,,True,,1396,4,0.2,,,True,-181.38099739983886,212.0863641300348,False,-0.12931889618433426,0.1391510483689974,False,,,-174.79403794037944,128.53294555555692,False,,
TWRSbXM=,6.012742911755336,0.14003727459680881,1.415810447203009,,,mdrms,MdRms,median,rooms,housing,True,,6.17572598659717,0.1607080811180545,1.5819173705351672,,,True,,4,0.1,1.5,,,True,-0.16298307484183372,0.2131607975523389,False,,,,,2.0127429117553364,0.17207683829179926,True,,
TWRWbA==,450859.2017738359,20787.53186719853,2.802825679933148,,,mdvl,MdVl,median,value,housing,True,,494285.5450733752,22087.6574252902,2.716475831597273,,,True,,570500,2845,0.3,,,True,-43426.343299539294,30331.27250325597,False,-0.0878567939774423,0.05856675960845749,False,,,-119640.79822616407,20981.31326037039,True,,
TW9iSG0=,9,17,114.826072272881,0.000941915227629513,0.00177915108689792,mobhm,MobHm,HU2,units_in_structure,housing,False,0,0,,0,0,False,4514,450,6.1,0.001,0.001,True,9,17,False,0,,0.000941915227629513,0.00177915108689792,False,-4505,450.32099662351965,True,0,0.2040925914875415
TXYwMHQwOQ==,2728,287,6.39545766518999,0.299122807017544,0.0308260653124554,mv00t09,Mv00t09,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,830839,6308,0.5,0.263,0.002,True,,,,,0.299122807017544,0.0308260653124554,True,-828111,6314.525556207687,True,3.6122807017544005,3.0890877336970637,False
TXYxMEx0cg==,2656,396,9.06361006335372,0.291228070175439,0.0429814451158317,mv10ltr,Mv10Ltr,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,1341699,7655,0.3,0.425,0.002,True,,,,,0.291228070175439,0.0429814451158317,True,-1339043,7665.235873735393,True,-13.377192982456101,4.3027951662207355,True
TXY4MHQ4OQ==,,0,,,,mv80t89,Mv80t89,OcHU3,year_householder_moved_into_unit,housing,False,,0,,0,0,False,,0,,0,0,False,,,,,,,,,,
TXY5MHQ5OQ==,2052,300,8.88746689418582,0.225,0.0325482980255274,mv90t99,Mv90t99,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,460385,4845,0.6,0.146,0.001,True,,,,,0.225,0.0325482980255274,True,-458333,4854.279040187122,True,7.9,3.256365618843423,False
TXZCZjc5,,0,,,,mvbf79,MvBf79,OcHU3,year_householder_moved_into_unit,housing,False,,0,,0,0,False,,0,,0,0,False,,,,,,,,,,
TXZCZjg5,1684,233,8.41100578301771,0.184649122807018,0.0252476443062606,mvbf89,MvBf89,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,521180,4786,0.6,0.165,0.001,True,,,,,0.184649122807018,0.0252476443062606,True,-519496,4791.668289854798,True,1.9649122807017996,2.5267440373244243,False
Tk1TTVAxMDE0,340,121,21.6341855891293,0.181915462814339,0.0589922332294323,nmsmp1014,NMSMP1014,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,340,107,19.1310566779903,0.208205756276791,0.0587850726613771,True,61830,1682,1.7,0.148,0.004,True,0,161.5239920259526,0,0.4750705647822135,-0.026290293462451986,0.0832812604923768,False,-61490,1686.3466428940403,True,3.391546281433902,5.912768878787447,False
Tk1TTVAxNTE5,213,93,26.5422321161009,0.113964686998395,0.0468704624167536,nmsmp1519,NMSMP1519,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,123,63,31.1364815775817,0.0753214941824862,0.037131329340352,False,40494,1193,1.8,0.097,0.003,True,90,112.32987136109433,False,0.7317073170731707,1.1655054363910315,False,0.038643192815908806,0.05979611915285136,False,-40281,1196.6194048234383,True,1.6964686998394995,4.696637357898002,False
Tk1TTVAyMDI0,93,83,54.2536850017976,0.0497592295345104,0.0438055338410028,nmsmp2024,NMSMP2024,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,107,57,32.3836036701418,0.065523576240049,0.0336957518191618,False,28114,1114,2.4,0.068,0.002,True,-14,100.68763578513501,False,-0.1308411214953271,0.9033770417123708,False,-0.01576434670553859,0.055265979460729614,False,-28021,1117.0877315591645,True,-1.8240770465489602,4.385116640518518,False
Tk1TTVAyNTI5,87,58,40.5268490374873,0.0465489566613162,0.0302730080443083,nmsmp2529,NMSMP2529,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,42,34,49.2111738312346,0.0257195345988977,0.0205113181197145,False,20385,1033,3.1,0.049,0.002,True,45,67.23094525588644,False,1.0714285714285714,2.1723086762612653,False,0.020829422062418498,0.036567324034701844,False,-20298,1034.626985922946,True,-0.2451043338683805,3.033900156647801,False
Tk1TTVAzMDM0,130,104,48.6322188449848,0.0695559122525415,0.0547024292003162,nmsmp3034,NMSMP3034,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,47,30,38.8023022699347,0.0287813839559094,0.0179301545115886,False,16215,837,3.1,0.039,0.002,True,83,108.24047302187847,False,1.7659574468085106,2.8307843818095595,False,0.0407745282966321,0.05756601602703671,False,-16085,843.4364232116135,True,3.0555912252541497,5.473897843781527,False
Tk1TTVAzNXBs,371,125,20.4818980984606,0.198501872659176,0.0602176533478852,nmsmp35pl,NMSMP35pl,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,371,142,23.2674362398512,0.227189222290263,0.081018949215827,False,78141,1841,1.4,0.188,0.004,True,0,189.17980864775183,0,0.5099186216920535,-0.028687349631087017,0.1009466983450317,False,-77770,1845.2387379415163,True,1.0501872659175966,6.035035853021977,False
Tk1TTVBOdEM=,47,76,98.2991657505012,,,nmsmpntc,NMSMPNtC,NA,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,0,0,,,,False,6259,564,5.5,,,True,47,76,False,0,,,,-6212,569.0975311842426,True,,
Tk1TTVBVMTA=,635,158,15.1257688533614,0.339753879079722,0.0683053709228108,nmsmpu10,NMSMPU10,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,True,603,147,14.8195194241558,0.369259032455603,0.0739496035799491,True,171191,2946,1,0.411,0.005,True,32,215.8077848456816,False,0.05306799336650083,0.36682466224607563,False,-0.029505153375881,0.10066860268492053,False,-170556,2950.2338890332067,True,-7.124612092027796,6.848812814570688,False
Tm9WaGNsQXY=,430,161,22.7610094012865,0.0471491228070175,0.0176252886813811,novhclav,NoVhclAv,OcHU4,vehicles_available,housing,False,294,100,20.6769637946364,0.033688552767274,0.0114341930185954,False,1721745,6312,0.2,0.546,0.002,True,136,189.52836199366047,False,0.46258503401360546,0.7398451763819035,False,0.013460570039743505,0.021009321052535623,False,-1721315,6314.052977288043,True,-49.88508771929825,1.7738399056905352,True
T2NIVTE=,9120,193,1.2864608329334,0.95447409733124,0.0180877675424754,ochu1,OcHU1,HU1,housing_occupancy,housing,True,8727,194,1.35135935257349,0.947145647927067,0.018077949107508,True,3154103,5930,0.1,0.908,0.002,True,393,273.6512378923216,False,0.045032657270539705,0.032074312495778814,False,0.0073284494041729875,0.025573024432090072,False,-3144983,5933.139893850473,True,4.647409733124007,1.8198003590246556,False
T2NIVTI=,9120,193,1.2864608329334,1,0,ochu2,OcHU2,OcHU2,housing_tenure,housing,True,8727,194,1.35135935257349,1,0,True,3154103,5930,0.1,1,0,True,393,273.6512378923216,False,0.045032657270539705,0.032074312495778814,False,0,0,-3144983,5933.139893850473,True,0,0
T2NIVTM=,9120,193,1.2864608329334,1,0,ochu3,OcHU3,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,3154103,5930,0.1,1,0,True,,,,,1,0,True,-3144983,5933.139893850473,True,0,0
T2NIVTQ=,9120,193,1.2864608329334,1,0,ochu4,OcHU4,OcHU4,vehicles_available,housing,True,8727,194,1.35135935257349,1,0,True,3154103,5930,0.1,1,0,True,393,273.6512378923216,False,0.045032657270539705,0.032074312495778814,False,0,0,-3144983,5933.139893850473,True,0,0
T2NIVTU=,9120,193,1.2864608329334,1,0,ochu5,OcHU5,OcHU5,occupants_per_room,housing,True,8727,194,1.35135935257349,1,0,True,3154103,5930,0.1,1,0,True,393,273.6512378923216,False,0.045032657270539705,0.032074312495778814,False,0,0,-3144983,5933.139893850473,True,0,0
T2NIVVBSbnQx,1121,252,13.6656101125515,1,0,ochuprnt1,OcHUPRnt1,OcHUPRnt1,gross_rent,housing,True,999,227,13.813205302567,1,0,True,2064838,5484,0.2,1,0,True,122,339.1651515117672,False,0.12212212212212212,0.3586702043710488,False,0,0,-2063717,5489.78688110932,True,0,0
T2NIVVBSbnQy,1092,249,13.8615184207889,1,0,ochuprnt2,OcHUPRnt2,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,999,227,13.813205302567,1,0,True,2014830,5642,0.2,1,0,True,93,336.94213153002994,False,0.09309309309309309,0.35187791535274926,False,0,0,-2013738,5647.491921198294,True,0,0
T2NQUjB0MQ==,8943,210,1.42748042567466,0.980592105263158,0.00997916594148776,ocpr0t1,OcPR0t1,OcHU5,occupants_per_room,housing,True,8629,203,1.43011073495363,0.988770482410909,0.00761250665347816,True,2869497,6842,0.1,0.91,0.001,True,314,292.07704463035094,False,0.0363889210800788,0.034448787772210054,False,-0.008178377147751048,0.012551255333113041,False,-2860554,6845.22198325226,True,7.059210526315795,1.0029145172333944,True
T2NQUjFwNXBs,67,69,62.6049085877603,0.00734649122807018,0.00756419195305432,ocpr1p5pl,OcPR1p5pl,OcHU5,occupants_per_room,housing,False,16,28,106.382978723404,0.00183339062679042,0.00320817472910829,False,111644,2464,1.3,0.035,0.001,True,51,74.46475676452586,False,3.1875,8.502886113880686,False,0.00551310060127976,0.008216409495341671,False,-111577,2464.9659226853423,True,-2.7653508771929824,0.763000654669783,True
T2NQUjFwbA==,177,98,33.6578915735064,0.0194078947368421,0.0107377620536158,ocpr1pl,OcPR1pl,OcHU5,occupants_per_room,housing,False,98,57,35.3576080888282,0.0112295175890913,0.00652668195319642,False,284606,3868,0.8,0.09,0.001,True,79,113.37107214805724,False,0.8061224489795918,1.450361959124002,False,0.0081783771477508,0.012565711728280705,False,-284429,3869.2412692929865,True,-7.05921052631579,1.0784226162320198,True
T09jSFUx,7983,289,2.20072517321192,0.875328947368421,0.0257105069708814,oochu1,OOcHU1,OcHU2,housing_tenure,housing,True,7568,285,2.28927430807688,0.867193766471869,0.026360416643183,True,1029840,7102,0.4,0.327,0.002,True,415,405.889147428211,False,0.054836152219873154,0.05510190843123606,False,0.008135180896552074,0.03682257098984182,False,-1021857,7107.8776719918305,True,54.83289473684211,2.57881788558196,True
