id,sum,variable,variablename,base,category,profile,percent,previous_sum,previous_percent,comparison_sum,comparison_percent,change_sum,change_percent,change_percentage_point,difference_sum,significant,difference_percent
QU5I,167,anh,ANH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.00682942788205946,122,0.00462559241706161,1028119,0.125761746016854,45,0.36885245901639346,0.0022038354649978505,-1027952,True,-11.893231813479455
QXJn,6,arg,Arg,Hsp2,hispanic_subgroup,decennial,0.00447761194029851,0,0,15169,0.0064933675103036,6,0,0.00447761194029851,-15163,True,-0.2015755570005089
QXNuQWxuT3JD,305,asnalnorc,AsnAlnOrC,AsnAlnOrC,asian_subgroup,decennial,1,278,1,1134919,1,27,0.09712230215827339,0,-1134614,True,0
QXNuQWxvbmU=,175,asnalone,AsnAlone,AsnAlnOrC,asian_subgroup,decennial,0.573770491803279,126,0.453237410071942,1038388,0.914944590759341,49,0.3888888888888889,0.12053308173133698,-1038213,True,-34.1174098956062
QXNuSW5Db21ibw==,130,asnincombo,AsnInCombo,AsnAlnOrC,asian_subgroup,decennial,0.426229508196721,152,0.546762589928058,96531,0.0850554092406595,-22,-0.14473684210526316,-0.12053308173133703,-96401,True,34.117409895606144
QXNuSW5k,93,asnind,AsnInd,AsnAlnOrC,asian_subgroup,decennial,0.304918032786885,71,0.255395683453237,192209,0.169359222993007,22,0.30985915492957744,0.04952234933364802,-192116,True,13.555880979387798
QXZnRmFtU3o=,3.48641975308642,avgfamsz,AvgFamSz,mean,relationship_to_head_of_household__householder_,decennial,,,3.47371484926103,,3.32030552025947,,0.012704903825389913,0.0036574400538641363,,,0.16611423282695004,True,0
QXZnSEhTeg==,3.07996972754793,avghhsz,AvgHHSz,mean,relationship_to_head_of_household__householder_,decennial,,,3.14384541984733,,2.56918261847125,,-0.06387569229939993,-0.020317694978305212,,,0.5107871090766802,True,0
QXZISFN6T09j,3.17273184638605,avhhszooc,AvHHSzOOc,mean,housing_tenure,decennial,,,3.30351145038168,,2.75068958927896,,-0.13077960399562993,-0.039588058331240225,,,0.4220422571070901,True,0
QXZISFN6Uk9j,2.79847328244275,avhhszroc,AvHHSzROc,mean,housing_tenure,decennial,,,2.57360959651036,,2.48777581732104,,0.22486368593239003,0.08737288135593291,,,0.31069746512171026,True,0
QmdsZHNo,0,bgldsh,Bgldsh,AsnAlnOrC,asian_subgroup,decennial,0,0,0,53174,0.04685268287869,0,0,0,-53174,True,-4.685268287869
Qk5I,22021,bnh,BNH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.900543900543901,23630,0.895924170616114,1861295,0.227677641452439,-1609,-0.06809140922556073,0.004619729927787031,-1839274,True,67.2866259091462
Qm9s,0,bol,Bol,Hsp2,hispanic_subgroup,decennial,0,0,0,4488,0.0019211703728817,0,0,0,-4488,True,-0.19211703728817
Q0Ft,297,cam,CAm,Hsp2,hispanic_subgroup,decennial,0.221641791044776,472,0.301404853128991,151378,0.0648001178043865,-175,-0.3707627118644068,-0.07976306208421502,-151081,True,15.684167324038949
Q2FtYmRu,0,cambdn,Cambdn,AsnAlnOrC,asian_subgroup,decennial,0,0,0,2166,0.00190850624582019,0,0,0,-2166,True,-0.190850624582019
Q2hp,3,chi,Chi,Hsp2,hispanic_subgroup,decennial,0.00223880597014925,0,0,7026,0.00300760762920384,3,0,0.00223880597014925,-7023,True,-0.07688016590545901
Q2hpbmVzZQ==,47,chinese,Chinese,AsnAlnOrC,asian_subgroup,decennial,0.154098360655738,22,0.079136690647482,486463,0.428632351736115,25,1.1363636363636365,0.07496167000825602,-486416,True,-27.4533991080377
Q29s,40,col,Col,Hsp2,hispanic_subgroup,decennial,0.0298507462686567,62,0.0395913154533844,94723,0.0405479102563444,-22,-0.3548387096774194,-0.009740569184727703,-94683,True,-1.0697163987687692
Q1JpYw==,35,cric,CRic,Hsp2,hispanic_subgroup,decennial,0.0261194029850746,12,0.00766283524904215,6673,0.00285649953169332,23,1.9166666666666667,0.01845656773603245,-6638,True,2.326290345338128
Q3Vi,95,cub,Cub,Hsp2,hispanic_subgroup,decennial,0.0708955223880597,104,0.0664112388250319,40840,0.0174823079386116,-9,-0.08653846153846154,0.004484283563027797,-40745,True,5.34132144494481
RG9t,168,dom,Dom,Hsp2,hispanic_subgroup,decennial,0.125373134328358,35,0.0223499361430396,576701,0.246867396437445,133,3.8,0.10302319818531841,-576533,True,-12.149426210908702
RWN1,34,ecu,Ecu,Hsp2,hispanic_subgroup,decennial,0.0253731343283582,39,0.024904214559387,167209,0.0715768665060555,-5,-0.1282051282051282,0.0004689197689712009,-167175,True,-4.62037321776973
RmFt,6075,fam,Fam,HH,household_type_,decennial,0.766271442986882,6637,0.791626908396947,1850221,0.594967689074225,-562,-0.08467681181256592,-0.02535546541006506,-1844146,True,17.130375391265687
RmFtMQ==,6075,fam1,Fam1,AvgFamSz,relationship_to_head_of_household__householder_,decennial,0,6637,0,1850221,0,-562,-0.08467681181256592,0,-1844146,True,0
RmVt,13467,fem,Fem,Pop2,sex_and_age,decennial,0.550729971782603,14396,0.54581990521327,4292589,0.525078796883182,-929,-0.06453181439288691,0.004910066569333016,-4279122,True,2.5651174899420894
RmVtTkhzYg==,2255,femnhsb,FemNHsb,HH,household_type_,decennial,0.284434914228052,2155,0.257037213740458,581745,0.187069262688341,100,0.04640371229698376,0.02739770048759399,-579490,True,9.7365651539711
RmlsaXBpbm8=,23,filipino,Filipino,AsnAlnOrC,asian_subgroup,decennial,0.0754098360655738,13,0.0467625899280576,67292,0.0592923371623878,10,0.7692307692307693,0.0286472461375162,-67269,True,1.6117498903185998
Rm1SZWxDaFUxOA==,2999,fmrelchu18,FmRelChU18,HH,household_type_,decennial,0.378279515640767,3538,0.42199427480916,948747,0.305084533202306,-539,-0.15234595816845675,-0.043714759168393014,-945748,True,7.319498243846098
Rk5IUkNoVTE4,1237,fnhrchu18,FNHRChU18,HH,household_type_,decennial,0.156029263370333,1286,0.153387404580153,343280,0.110387087977815,-49,-0.038102643856920686,0.0026418587901800017,-342043,True,4.564217539251798
R3JuZENoVTE4,998,grndchu18,GrndChU18,PopU18_2,relationship_to_head_of_household__householder_,decennial,0.18951766046335,1232,0.190006169031462,165859,0.0938057621947943,-234,-0.18993506493506493,-0.0004885085681120005,-164861,True,9.57118982685557
R3VhdA==,17,guat,Guat,Hsp2,hispanic_subgroup,decennial,0.0126865671641791,0,0,30420,0.0130218366183292,17,0,0.0126865671641791,-30403,True,0
SEg=,7928,hh,HH,HH,household_type_,decennial,1,8384,1,3109784,1,-456,-0.05438931297709924,0,-3101856,True,0
SEgx,7928,hh1,HH1,AvgHHSz,relationship_to_head_of_household__householder_,decennial,0,8384,0,3109784,0,-456,-0.05438931297709924,0,-3101856,True,0
SEgxcGVyc29u,1545,hh1person,HH1person,OcHU_4,household_size,decennial,0.194878910191726,1415,0.168773854961832,995755,0.320200695611013,130,0.09187279151943463,0.02610505522989401,-994210,True,-12.532178541928701
SEgycHBs,1951,hh2ppl,HH2ppl,OcHU_4,household_size,decennial,0.24608980827447,2151,0.256560114503817,858781,0.276154549640747,-200,-0.09298000929800093,-0.010470306229346998,-856830,True,-3.0064741366276984
SEgzcHBs,1612,hh3ppl,HH3ppl,OcHU_4,household_size,decennial,0.203329969727548,1728,0.206106870229008,496643,0.159703374896777,-116,-0.06712962962962964,-0.0027769005014600112,-495031,True,4.362659483077099
