id,sum,variable,variablename,base,category,profile,percent,previous_sum,previous_percent,comparison_sum,comparison_percent,change_sum,change_percent,change_percentage_point,difference_sum,significant,difference_percent
QU5I,6886,anh,ANH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.150074099904106,3628,0.0893706121443528,1028119,0.125761746016854,3258,0.8980154355016539,0.060703487759753205,-1021233,True,2.4312353887252005
QXJn,216,arg,Arg,Hsp2,hispanic_subgroup,decennial,0.0243325447786414,230,0.0250462811717304,15169,0.0064933675103036,-14,-0.06086956521739131,-0.0007137363930890019,-14953,True,1.78391772683378
QXNuQWxuT3JD,7670,asnalnorc,AsnAlnOrC,AsnAlnOrC,asian_subgroup,decennial,1,4125,1,1134919,1,3545,0.8593939393939394,0,-1127249,True,0
QXNuQWxvbmU=,6947,asnalone,AsnAlone,AsnAlnOrC,asian_subgroup,decennial,0.905736636245111,3668,0.889212121212121,1038388,0.914944590759341,3279,0.8939476553980371,0.016524515032990017,-1031441,True,-0.9207954514230039
QXNuSW5Db21ibw==,723,asnincombo,AsnInCombo,AsnAlnOrC,asian_subgroup,decennial,0.0942633637548892,457,0.110787878787879,96531,0.0850554092406595,266,0.5820568927789934,-0.01652451503298981,-95808,True,0.9207954514229684
QXNuSW5k,1155,asnind,AsnInd,AsnAlnOrC,asian_subgroup,decennial,0.150586701434159,406,0.0984242424242424,192209,0.169359222993007,749,1.8448275862068966,0.052162459009916604,-191054,True,-1.8772521558848023
QXZnRmFtU3o=,2.62085944494181,avgfamsz,AvgFamSz,mean,relationship_to_head_of_household__householder_,decennial,,,2.7195223088406,,3.32030552025947,,-0.09866286389879031,-0.03627948319381603,,,-0.6994460753176601,True,0
QXZnSEhTeg==,1.647584052912,avghhsz,AvgHHSz,mean,relationship_to_head_of_household__householder_,decennial,,,1.65637989671243,,2.56918261847125,,-0.008795843800429859,-0.005310281667803251,,,-0.9215985655592498,True,0
QXZISFN6T09j,1.65096525096525,avhhszooc,AvHHSzOOc,mean,housing_tenure,decennial,,,1.64353687549564,,2.75068958927896,,0.007428375469609838,0.004519749803222194,,,-1.0997243383137099,True,0
QXZISFN6Uk9j,1.64702100300043,avhhszroc,AvHHSzROc,mean,housing_tenure,decennial,,,1.65790091570791,,2.48777581732104,,-0.010879912707480122,-0.006562462572037659,,,-0.8407548143206098,True,0
QmdsZHNo,68,bgldsh,Bgldsh,AsnAlnOrC,asian_subgroup,decennial,0.00886571056062582,27,0.00654545454545455,53174,0.04685268287869,41,1.5185185185185186,0.002320256015171271,-53106,True,-3.7986972318064183
Qk5I,2869,bnh,BNH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.0625272426118037,3071,0.0756497105554871,1861295,0.227677641452439,-202,-0.06577661999348747,-0.013122467943683394,-1858426,True,-16.515039884063526
Qm9s,30,bol,Bol,Hsp2,hispanic_subgroup,decennial,0.00337952010814464,10,0.00108896874659697,4488,0.0019211703728817,20,2,0.00229055136154767,-4458,True,0.14583497352629402
Q0Ft,525,cam,CAm,Hsp2,hispanic_subgroup,decennial,0.0591416018925313,552,0.0601110748121529,151378,0.0648001178043865,-27,-0.04891304347826087,-0.0009694729196216001,-150853,True,-0.5658515911855204
Q2FtYmRu,5,cambdn,Cambdn,AsnAlnOrC,asian_subgroup,decennial,0.000651890482398957,1,0.000242424242424242,2166,0.00190850624582019,4,4,0.00040946623997471494,-2161,True,-0.12566157634212333
Q2hp,81,chi,Chi,Hsp2,hispanic_subgroup,decennial,0.00912470429199054,115,0.0125231405858652,7026,0.00300760762920384,-34,-0.2956521739130435,-0.00339843629387466,-6945,True,0.61170966627867
Q2hpbmVzZQ==,2523,chinese,Chinese,AsnAlnOrC,asian_subgroup,decennial,0.328943937418514,1076,0.260848484848485,486463,0.428632351736115,1447,1.3447955390334572,0.06809545257002902,-483940,True,-9.968841431760097
Q29s,388,col,Col,Hsp2,hispanic_subgroup,decennial,0.0437084600653374,413,0.044974409234455,94723,0.0405479102563444,-25,-0.06053268765133172,-0.0012659491691175973,-94335,True,0.31605498089930073
Q1JpYw==,27,cric,CRic,Hsp2,hispanic_subgroup,decennial,0.00304156809733018,41,0.00446477186104759,6673,0.00285649953169332,-14,-0.34146341463414637,-0.0014232037637174101,-6646,True,0.018506856563686003
Q3Vi,557,cub,Cub,Hsp2,hispanic_subgroup,decennial,0.0627464233412189,524,0.0570619623216814,40840,0.0174823079386116,33,0.06297709923664122,0.005684461019537498,-40283,True,4.526411540260729
RG9t,1064,dom,Dom,Hsp2,hispanic_subgroup,decennial,0.119860313168863,848,0.0923445497114233,576701,0.246867396437445,216,0.25471698113207547,0.02751576345743971,-575637,True,-12.700708326858202
