id,sum,variable,variablename,base,category,profile,percent,previous_sum,previous_percent,comparison_sum,comparison_percent,change_sum,change_percent,change_percentage_point,difference_sum,significant,difference_percent
QU5I,37281,anh,ANH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.515358031517832,23038,0.348269085411943,1028119,0.125761746016854,14243,0.6182394305061203,0.16708894610588898,-990838,True,38.9596285500978
QXJn,60,arg,Arg,Hsp2,hispanic_subgroup,decennial,0.00257201646090535,47,0.00170197356509144,15169,0.0064933675103036,13,0.2765957446808511,0.0008700428958139097,-15109,True,-0.39213510493982495
QXNuQWxuT3JD,38137,asnalnorc,AsnAlnOrC,AsnAlnOrC,asian_subgroup,decennial,1,23870,1,1134919,1,14267,0.5976958525345623,0,-1096782,True,0
QXNuQWxvbmU=,37432,asnalone,AsnAlone,AsnAlnOrC,asian_subgroup,decennial,0.98151401526077,23138,0.969333891914537,1038388,0.914944590759341,14294,0.6177716310830668,0.012180123346232974,-1000956,True,6.656942450142893
QXNuSW5Db21ibw==,705,asnincombo,AsnInCombo,AsnAlnOrC,asian_subgroup,decennial,0.0184859847392296,732,0.0306661080854629,96531,0.0850554092406595,-27,-0.036885245901639344,-0.0121801233462333,-95826,True,-6.65694245014299
QXNuSW5k,898,asnind,AsnInd,AsnAlnOrC,asian_subgroup,decennial,0.0235466869444372,1297,0.0543359865940511,192209,0.169359222993007,-399,-0.30763299922898996,-0.030789299649613903,-191311,True,-14.581253604856983
QXZnRmFtU3o=,3.99829619921363,avgfamsz,AvgFamSz,mean,relationship_to_head_of_household__householder_,decennial,,,3.79777229373708,,3.32030552025947,,0.20052390547654975,0.05280040243782768,,,0.6779906789541599,True,0
QXZnSEhTeg==,3.62238147739802,avghhsz,AvgHHSz,mean,relationship_to_head_of_household__householder_,decennial,,,3.37272912839355,,2.56918261847125,,0.24965234900446998,0.07402087137764923,,,1.0531988589267702,True,0
QXZISFN6T09j,3.51676794958361,avhhszooc,AvHHSzOOc,mean,housing_tenure,decennial,,,3.35862516212711,,2.75068958927896,,0.15814278745650023,0.04708557216797127,,,0.7660783603046504,True,0
QXZISFN6Uk9j,3.65263361485397,avhhszroc,AvHHSzROc,mean,housing_tenure,decennial,,,3.37708750835003,,2.48777581732104,,0.2755461065039402,0.08159282394152881,,,1.1648577975329304,True,0
QmdsZHNo,386,bgldsh,Bgldsh,AsnAlnOrC,asian_subgroup,decennial,0.0101214044104151,270,0.0113112693757855,53174,0.04685268287869,116,0.42962962962962964,-0.0011898649653704005,-52788,True,-3.6731278468274904
Qk5I,930,bnh,BNH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.0128559579762234,1167,0.0176417233560091,1861295,0.227677641452439,-237,-0.20308483290488433,-0.0047857653797856985,-1860365,True,-21.48216834762156
Qm9s,3,bol,Bol,Hsp2,hispanic_subgroup,decennial,0.000128600823045268,7,0.000253485424588086,4488,0.0019211703728817,-4,-0.5714285714285714,-0.00012488460154281802,-4485,True,-0.17925695498364322
