id,sum,variable,variablename,base,category,profile,percent,previous_sum,previous_percent,comparison_sum,comparison_percent,change_sum,change_percent,change_percentage_point,difference_sum,significant,difference_percent
QU5I,720,anh,ANH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.0308840561060353,428,0.0233471525201833,1028119,0.125761746016854,292,0.6822429906542056,0.007536903585852,-1027399,True,-9.48776899108187
QXJn,35,arg,Arg,Hsp2,hispanic_subgroup,decennial,0.017056530214425,16,0.0119363357937887,15169,0.0064933675103036,19,1.1875,0.005120194420636298,-15134,True,1.05631627041214
QXNuQWxuT3JD,839,asnalnorc,AsnAlnOrC,AsnAlnOrC,asian_subgroup,decennial,1,481.728494183189,1,1134919,1,357.271505816811,0.7416449517328111,0,-1134080,True,0
QXNuQWxvbmU=,725,asnalone,AsnAlone,AsnAlnOrC,asian_subgroup,decennial,0.864123957091776,438.839914796002,0.910969394783449,1038388,0.914944590759341,286.160085203998,0.6520830844136446,-0.04684543769167293,-1037663,True,-5.0820633667565005
QXNuSW5Db21ibw==,114,asnincombo,AsnInCombo,AsnAlnOrC,asian_subgroup,decennial,0.135876042908224,42.8885793871866,0.08903060521655,96531,0.0850554092406595,71.11142061281339,1.6580502695330275,0.046845437691674,-96417,True,5.082063366756449
QXNuSW5k,79,asnind,AsnInd,AsnAlnOrC,asian_subgroup,decennial,0.0941597139451728,63.9016876945764,0.132650836448708,192209,0.169359222993007,15.098312305423597,0.23627407741697334,-0.038491122503535216,-192130,True,-7.519950904783423
QXZnRmFtU3o=,3.39813213420962,avgfamsz,AvgFamSz,mean,relationship_to_head_of_household__householder_,decennial,,,3.35897311303507,,3.32030552025947,,0.039159021174549835,0.011658033528933754,,,0.07782661395014978,True,0
QXZnSEhTeg==,2.86454592098512,avghhsz,AvgHHSz,mean,relationship_to_head_of_household__householder_,decennial,,,2.86598279285242,,2.56918261847125,,-0.0014368718673001268,-0.0005013539756357207,,,0.29536330251387,True,0
QXZISFN6T09j,3.20361747851003,avhhszooc,AvHHSzOOc,mean,housing_tenure,decennial,,,3.15129486597001,,2.75068958927896,,0.05232261254002024,0.016603527998930896,,,0.4529278892310704,True,0
QXZISFN6Uk9j,2.00858951175407,avhhszroc,AvHHSzROc,mean,housing_tenure,decennial,,,2.10109622411693,,2.48777581732104,,-0.09250671236286001,-0.044027832376758315,,,-0.47918630556696984,True,0
