id,sum,variable,variablename,base,category,profile,percent,previous_sum,previous_percent,comparison_sum,comparison_percent,change_sum,change_percent,change_percentage_point,difference_sum,significant,difference_percent
QU5I,314,anh,ANH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.00800734431580558,245,0.00738062961289351,1028119,0.125761746016854,69,0.2816326530612245,0.0006267147029120693,-1027805,True,-11.775440170104842
QXJn,25,arg,Arg,Hsp2,hispanic_subgroup,decennial,0.000922713515907581,37,0.00160069219121782,15169,0.0064933675103036,-12,-0.32432432432432434,-0.0006779786753102389,-15144,True,-0.5570653994396019
QXNuQWxuT3JD,533,asnalnorc,AsnAlnOrC,AsnAlnOrC,asian_subgroup,decennial,1,447,1,1134919,1,86,0.19239373601789708,0,-1134386,True,0
QXNuQWxvbmU=,368,asnalone,AsnAlone,AsnAlnOrC,asian_subgroup,decennial,0.690431519699812,304,0.680089485458613,1038388,0.914944590759341,64,0.21052631578947367,0.01034203424119895,-1038020,True,-22.451307105952907
QXNuSW5Db21ibw==,165,asnincombo,AsnInCombo,AsnAlnOrC,asian_subgroup,decennial,0.309568480300188,143,0.319910514541387,96531,0.0850554092406595,22,0.15384615384615385,-0.010342034241199005,-96366,True,22.45130710595285
QXNuSW5k,91,asnind,AsnInd,AsnAlnOrC,asian_subgroup,decennial,0.170731707317073,116,0.259507829977629,192209,0.169359222993007,-25,-0.21551724137931033,-0.08877612266055601,-192118,True,0.13724843240659723
QXZnRmFtU3o=,3.51318657367044,avgfamsz,AvgFamSz,mean,relationship_to_head_of_household__householder_,decennial,,,3.56490858871498,,3.32030552025947,,-0.05172201504453966,-0.014508651135759857,,,0.19288105341097017,True,0
QXZnSEhTeg==,2.96959641947681,avghhsz,AvgHHSz,mean,relationship_to_head_of_household__householder_,decennial,,,2.96502983019734,,2.56918261847125,,0.004566589279469735,0.0015401495232733634,,,0.40041380100556,True,0
QXZISFN6T09j,3.2112676056338,avhhszooc,AvHHSzOOc,mean,housing_tenure,decennial,,,3.19259259259259,,2.75068958927896,,0.018675013041209887,0.005849482043070387,,,0.4605780163548401,True,0
QXZISFN6Uk9j,2.94637570836505,avhhszroc,AvHHSzROc,mean,housing_tenure,decennial,,,2.94341708542714,,2.48777581732104,,0.002958622937909716,0.0010051660542971842,,,0.4585998910440101,True,0
QmdsZHNo,25,bgldsh,Bgldsh,AsnAlnOrC,asian_subgroup,decennial,0.0469043151969981,0,0,53174,0.04685268287869,25,0,0.0469043151969981,-53149,True,0.005163231830809245
