id,sum,variable,variablename,base,category,profile,percent,previous_sum,previous_percent,comparison_sum,comparison_percent,change_sum,change_percent,change_percentage_point,difference_sum,significant,difference_percent
QU5I,5168,anh,ANH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.0228483511430807,2960,0.0130638761756385,1028119,0.125761746016854,2208,0.745945945945946,0.009784474967442199,-1022951,True,-10.29133948737733
QXJn,142,arg,Arg,Hsp2,hispanic_subgroup,decennial,0.00538347803010198,65,0.00307314074984634,15169,0.0064933675103036,77,1.1846153846153846,0.0023103372802556394,-15027,True,-0.11098894802016201
QXNuQWxuT3JD,6810,asnalnorc,AsnAlnOrC,AsnAlnOrC,asian_subgroup,decennial,1,4180,1,1134919,1,2630,0.6291866028708134,0,-1128109,True,0
QXNuQWxvbmU=,5239,asnalone,AsnAlone,AsnAlnOrC,asian_subgroup,decennial,0.769309838472834,3044,0.72822966507177,1038388,0.914944590759341,2195,0.7210906701708278,0.04108017340106396,-1033149,True,-14.563475228650702
QXNuSW5Db21ibw==,1571,asnincombo,AsnInCombo,AsnAlnOrC,asian_subgroup,decennial,0.230690161527166,1136,0.27177033492823,96531,0.0850554092406595,435,0.3829225352112676,-0.041080173401063985,-94960,True,14.563475228650649
QXNuSW5k,1513,asnind,AsnInd,AsnAlnOrC,asian_subgroup,decennial,0.222173274596182,1125,0.269138755980861,192209,0.169359222993007,388,0.3448888888888889,-0.046965481384679014,-190696,True,5.281405160317497
QXZnRmFtU3o=,3.212524469578629,avgfamsz,AvgFamSz,mean,relationship_to_head_of_household__householder_,decennial,,,3.32131411794055,,3.32030552025947,,-0.10878964836192084,-0.032755001333441516,,,-0.10778105068084098,True,0
QXZnSEhTeg==,2.451814215496769,avghhsz,AvgHHSz,mean,relationship_to_head_of_household__householder_,decennial,,,2.6033793583228193,,2.56918261847125,,-0.15156514282605027,-0.05821861586998731,,,-0.11736840297448081,True,0
QXZISFN6T09j,2.806389227132727,avhhszooc,AvHHSzOOc,mean,housing_tenure,decennial,,,2.9577781220948247,,2.75068958927896,,-0.15138889496209762,-0.05118331690643433,,,0.0556996378537673,True,0
QXZISFN6Uk9j,2.3871679682398725,avhhszroc,AvHHSzROc,mean,housing_tenure,decennial,,,2.5397560534623995,,2.48777581732104,,-0.15258808522252698,-0.060079819482862,,,-0.10060784908116727,True,0
QmdsZHNo,749,bgldsh,Bgldsh,AsnAlnOrC,asian_subgroup,decennial,0.109985315712188,353,0.0844497607655502,53174,0.04685268287869,396,1.1218130311614731,0.025535554946637798,-52425,True,6.3132632833498
Qk5I,158695,bnh,BNH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.701609730002166,182657,0.806151496828921,1861295,0.227677641452439,-23962,-0.13118577442966872,-0.10454176682675498,-1702600,True,47.3932088549727
Qm9s,20,bol,Bol,Hsp2,hispanic_subgroup,decennial,0.000758236342267885,0,0,4488,0.0019211703728817,20,0,0.000758236342267885,-4468,True,-0.11629340306138151
