id,sum,variable,variablename,base,category,profile,percent,previous_sum,previous_percent,comparison_sum,comparison_percent,change_sum,change_percent,change_percentage_point,difference_sum,significant,difference_percent
QU5I,205,anh,ANH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.00541397068532946,131,0.00439641574655167,1028119,0.125761746016854,74,0.5648854961832062,0.0010175549387777894,-1027914,True,-12.034777533152454
QXJn,11,arg,Arg,Hsp2,hispanic_subgroup,decennial,0.000499205808940322,3,0.000193672710187635,15169,0.0064933675103036,8,2.6666666666666665,0.000305533098752687,-15158,True,-0.5994161701363278
QXNuQWxuT3JD,425,asnalnorc,AsnAlnOrC,AsnAlnOrC,asian_subgroup,decennial,1,253.385556915545,1,1134919,1,171.614443084455,0.6772858136569132,0,-1134494,True,0
QXNuQWxvbmU=,251,asnalone,AsnAlone,AsnAlnOrC,asian_subgroup,decennial,0.590588235294118,168.257037943696,0.664035630096222,1038388,0.914944590759341,82.74296205630401,0.49176523649484644,-0.07344739480210405,-1038137,True,-32.435635546522306
QXNuSW5Db21ibw==,174,asnincombo,AsnInCombo,AsnAlnOrC,asian_subgroup,decennial,0.409411764705882,85.1285189718482,0.335964369903775,96531,0.0850554092406595,88.8714810281518,1.0439683680805183,0.07344739480210699,-96357,True,32.43563554652225
QXNuSW5k,88,asnind,AsnInd,AsnAlnOrC,asian_subgroup,decennial,0.207058823529412,44,0.173648413649186,192209,0.169359222993007,44,1,0.03341040988022598,-192121,True,3.769960053640496
QXZnRmFtU3o=,3.47103076577588,avgfamsz,AvgFamSz,mean,relationship_to_head_of_household__householder_,decennial,,,3.52221997416079,,3.32030552025947,,-0.051189208384910145,-0.01453322301288311,,,0.15072524551640987,True,0
QXZnSEhTeg==,2.93998882770729,avghhsz,AvgHHSz,mean,relationship_to_head_of_household__householder_,decennial,,,2.98178262659531,,2.56918261847125,,-0.04179379888801993,-0.014016380173138698,,,0.37080620923604,True,0
QXZISFN6T09j,3.0992700729927,avhhszooc,AvHHSzOOc,mean,housing_tenure,decennial,,,3.33850364963504,,2.75068958927896,,-0.23923357664234013,-0.07165892320306218,,,0.3485804837137403,True,0
QXZISFN6Uk9j,2.92043723680674,avhhszroc,AvHHSzROc,mean,housing_tenure,decennial,,,2.93642691415313,,2.48777581732104,,-0.015989677346389897,-0.005445283609587587,,,0.43266141948570036,True,0
QmdsZHNo,15,bgldsh,Bgldsh,AsnAlnOrC,asian_subgroup,decennial,0.0352941176470588,0,0,53174,0.04685268287869,15,0,0.0352941176470588,-53159,True,-1.1558565231631204
Qk5I,14531,bnh,BNH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.383758087944012,13394,0.449508339765748,1861295,0.227677641452439,1137,0.08488875615947439,-0.065750251821736,-1846764,True,15.608044649157303
Qm9s,3,bol,Bol,Hsp2,hispanic_subgroup,decennial,0.000136147038801906,0,0,4488,0.0019211703728817,3,0,0.000136147038801906,-4485,True,-0.1785023334079794
Q0Ft,1858,cam,CAm,Hsp2,hispanic_subgroup,decennial,0.0843203993646472,1573,0.101549057708383,151378,0.0648001178043865,285,0.18118245390972665,-0.017228658343735798,-149520,True,1.9520281560260697
Q2FtYmRu,3,cambdn,Cambdn,AsnAlnOrC,asian_subgroup,decennial,0.00705882352941176,5,0.0197327742783166,2166,0.00190850624582019,-2,-0.4,-0.01267395074890484,-2163,True,0.515031728359157
Q2hp,14,chi,Chi,Hsp2,hispanic_subgroup,decennial,0.000635352847742228,0,0,7026,0.00300760762920384,14,0,0.000635352847742228,-7012,True,-0.23722547814616118
Q2hpbmVzZQ==,74,chinese,Chinese,AsnAlnOrC,asian_subgroup,decennial,0.174117647058824,51.1285189718482,0.201781504811222,486463,0.428632351736115,22.8714810281518,0.44733314181748607,-0.02766385775239802,-486389,True,-25.451470467729102
Q29s,110,col,Col,Hsp2,hispanic_subgroup,decennial,0.00499205808940322,73,0.00471270261456579,94723,0.0405479102563444,37,0.5068493150684932,0.00027935547483743,-94613,True,-3.5555852166941175
Q1JpYw==,16,cric,CRic,Hsp2,hispanic_subgroup,decennial,0.000726117540276832,0,0,6673,0.00285649953169332,16,0,0.000726117540276832,-6657,True,-0.2130381991416488
Q3Vi,231,cub,Cub,Hsp2,hispanic_subgroup,decennial,0.0104833219877468,105,0.00677854485656724,40840,0.0174823079386116,126,1.2,0.0037047771311795596,-40609,True,-0.6998985950864802
RG9t,7055,dom,Dom,Hsp2,hispanic_subgroup,decennial,0.320172452915816,3447.46634026928,0.2225600498002,576701,0.246867396437445,3607.53365973072,1.04643042271123,0.09761240311561598,-569646,True,7.330505647837093
RWN1,625,ecu,Ecu,Hsp2,hispanic_subgroup,decennial,0.0283639664170638,250.899632802938,0.0161974706233425,167209,0.0715768665060555,374.10036719706204,1.4910359294582491,0.0121664957937213,-166584,True,-4.321290008899171
RmFt,8906,fam,Fam,HH,household_type_,decennial,0.710717420796425,6951,0.715417867435158,1850221,0.594967689074225,1955,0.2812544957560063,-0.004700446638733036,-1841315,True,11.574973172219984
RmFtMQ==,8906,fam1,Fam1,AvgFamSz,relationship_to_head_of_household__householder_,decennial,0,6951,0,1850221,0,1955,0.2812544957560063,0,-1841315,True,0
RmVt,20409,fem,Fem,Pop2,sex_and_age,decennial,0.538993793740922,16152,0.542067993422157,4292589,0.525078796883182,4257,0.2635586924219911,-0.0030741996812349015,-4272180,True,1.3914996857740007
RmVtTkhzYg==,5033,femnhsb,FemNHsb,HH,household_type_,decennial,0.401643923070784,3929,0.404384520378757,581745,0.187069262688341,1104,0.28098752863324,-0.0027405973079729917,-576712,True,21.4574660382443
RmlsaXBpbm8=,14,filipino,Filipino,AsnAlnOrC,asian_subgroup,decennial,0.0329411764705882,11,0.0434121034122966,67292,0.0592923371623878,3,0.2727272727272727,-0.010470926941708397,-67278,True,-2.63511606917996
Rm1SZWxDaFUxOA==,5968,fmrelchu18,FmRelChU18,HH,household_type_,decennial,0.476258877982603,4900,0.504322766570605,948747,0.305084533202306,1068,0.2179591836734694,-0.028063888588002017,-942779,True,17.1174344780297
Rk5IUkNoVTE4,3652,fnhrchu18,FNHRChU18,HH,household_type_,decennial,0.291437235655574,3030,0.311856731165088,343280,0.110387087977815,622,0.20528052805280528,-0.020419495509513996,-339628,True,18.1050147677759
R3JuZENoVTE4,1211,grndchu18,GrndChU18,PopU18_2,relationship_to_head_of_household__householder_,decennial,0.102766463000679,1110,0.104539461292145,165859,0.0938057621947943,101,0.09099099099099099,-0.001772998291466002,-164648,True,0.8960700805884709
R3VhdA==,219,guat,Guat,Hsp2,hispanic_subgroup,decennial,0.00993873383253914,249,0.0160748349455737,30420,0.0130218366183292,-30,-0.12048192771084337,-0.006136101113034559,-30201,True,-0.30831027857900617
SEg=,12531,hh,HH,HH,household_type_,decennial,1,9716,1,3109784,1,2815,0.2897282832441334,0,-3097253,True,0
SEgx,12531,hh1,HH1,AvgHHSz,relationship_to_head_of_household__householder_,decennial,0,9716,0,3109784,0,2815,0.2897282832441334,0,-3097253,True,0
SEgxcGVyc29u,3083,hh1person,HH1person,OcHU_4,household_size,decennial,0.246029845981965,2404,0.247426924660354,995755,0.320200695611013,679,0.28244592346089853,-0.00139707867838898,-992672,True,-7.417084962904802
