id,sum,variable,variablename,base,category,profile,percent,previous_sum,previous_percent,comparison_sum,comparison_percent,change_sum,change_percent,change_percentage_point,difference_sum,significant,difference_percent
QU5I,6220,anh,ANH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.157082607268227,4762,0.121142740848152,1028119,0.125761746016854,1458,0.3061738765224695,0.035939866420075,-1021899,True,3.1320861251373007
QXJn,64,arg,Arg,Hsp2,hispanic_subgroup,decennial,0.0120550009417969,41,0.011457137987947,15169,0.0064933675103036,23,0.5609756097560976,0.0005978629538499012,-15105,True,0.5561633431493301
QXNuQWxuT3JD,6710,asnalnorc,AsnAlnOrC,AsnAlnOrC,asian_subgroup,decennial,1,5089.27150581681,1,1134919,1,1620.7284941831904,0.3184598212790908,0,-1128209,True,0
QXNuQWxvbmU=,6259,asnalone,AsnAlone,AsnAlnOrC,asian_subgroup,decennial,0.932786885245902,4780.160085204,0.939262147782937,1038388,0.914944590759341,1478.839914796,0.3093703743047108,-0.006475262537035009,-1032129,True,1.7842294486561059
QXNuSW5Db21ibw==,451,asnincombo,AsnInCombo,AsnAlnOrC,asian_subgroup,decennial,0.0672131147540984,309.111420612813,0.0607378522170634,96531,0.0850554092406595,141.888579387187,0.45902082526065546,0.006475262537035002,-96080,True,-1.7842294486561112
QXNuSW5k,1980,asnind,AsnInd,AsnAlnOrC,asian_subgroup,decennial,0.295081967213115,1899.09831230542,0.373157201405906,192209,0.169359222993007,80.90168769458,0.042600052440870735,-0.078075234192791,-190229,True,12.5722744220108
QXZnRmFtU3o=,3.34804403381168,avgfamsz,AvgFamSz,mean,relationship_to_head_of_household__householder_,decennial,,,3.33672119563431,,3.32030552025947,,0.01132283817737001,0.0033934025390507765,,,0.02773851355220991,True,0
QXZnSEhTeg==,2.85563197988314,avghhsz,AvgHHSz,mean,relationship_to_head_of_household__householder_,decennial,,,2.87556323220186,,2.56918261847125,,-0.01993125231871984,-0.006931251622471954,,,0.28644936141189037,True,0
QXZISFN6T09j,3.05591350879109,avhhszooc,AvHHSzOOc,mean,housing_tenure,decennial,,,3.13008130081301,,2.75068958927896,,-0.07416779202192014,-0.02369516472388616,,,0.30522391951213024,True,0
QXZISFN6Uk9j,2.43538038496792,avhhszroc,AvHHSzROc,mean,housing_tenure,decennial,,,2.37017937219731,,2.48777581732104,,0.06520101277060997,0.02750889385648665,,,-0.05239543235311972,True,0
