id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_significant,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m
QXZnSEhTT09j,3.07,0.27,5.3,,,avghhsooc,AvgHHSOOc,mean,housing_tenure,housing,True,2.66,0.23,5.3,,,True,2.85,0.01,0.2,,,True,0.4099999999999997,0.35468295701936403,False,,,,,0.21999999999999975,0.27018512172212594,False,,
QXZnSEhTUk9j,2.37,0.26,6.6,,,avghhsroc,AvgHHSROc,mean,housing_tenure,housing,True,2.2,0.25,7,,,True,2.51,0.01,0.2,,,True,0.16999999999999993,0.3606937759374287,False,,,,,-0.13999999999999968,0.2601922366251538,False,,
R1JVNTAw,47,38,48.7,0.011,0.009,gru500,GRU500,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,224541,3382,0.9,0.109,0.002,True,,,,,0.011,0.009,False,-224494,3382.2134764086077,True,-9.8,0.9219544457292886,True
SE9WYWNSdA==,2.5,2.2,55.4,,,hovacrt,HOVacRt,rate,housing_occupancy,housing,False,0.5,0.6,76.9,,,False,1.8,0.1,3.4,,,True,2,2.280350850198276,False,,,,,0.7,2.202271554554524,False,,
SE9WYWNV,5112,311,3.7,0,0,hovacu,HOVacU,HOVacRt,housing__special_variable,housing,True,5388,292,,0,0,False,1065868,7322,0.4,0,0,True,-276,426.5969995206249,False,-0.051224944320712694,0.07730167679448943,False,0,0,-1060756,7328.601844826883,True,0,0
SFUx,10048,129,0.8,1,0,hu1,HU1,HU1,housing_occupancy,housing,True,9875,114,0.7,1,0,True,3472354,1104,0,1,0,True,173,172.15400082484288,False,0.017518987341772152,0.017567896077149422,False,0,0,-3462306,1111.5111335474783,True,0,0
SFUxMHQxOXU=,506,163,19.6,0.05,0.016,hu10t19u,HU10t19u,HU2,units_in_structure,housing,True,348,134,23.4,0.035,0.014,False,219295,3425,0.9,0.063,0.001,True,158,211.00947846009194,False,0.4540229885057471,0.7299714135402037,False,0.015,0.0212602916254693,False,-218789,3428.8764923805584,True,-1.2999999999999998,1.6031219541881399,False
SFUxdUE=,350,107,18.6,0.035,0.011,hu1ua,HU1uA,HU2,units_in_structure,housing,True,322,140,26.4,0.033,0.014,False,238949,3015,0.8,0.069,0.001,True,28,176.207264322445,False,0.08695652173913043,0.5777223928308106,False,0.0020000000000000018,0.017804493814764857,False,-238599,3016.8980758388243,True,-3.4,1.104536101718726,True
SFUxdUQ=,3555,225,3.8,0.354,0.022,hu1ud,HU1uD,HU2,units_in_structure,housing,True,3537,248,4.3,0.358,0.025,True,319905,2742,0.5,0.092,0.001,True,18,334.8566857627304,False,0.005089058524173028,0.09493708714828268,False,-0.0040000000000000036,0.03330165161069343,False,-316350,2751.2159130101004,True,26.2,2.2022715545545237,True
SFUy,10048,129,0.8,1,0,hu2,HU2,HU2,units_in_structure,housing,True,9875,114,0.7,1,0,True,3472354,1104,0,1,0,True,173,172.15400082484288,False,0.017518987341772152,0.017567896077149422,False,0,0,-3462306,1111.5111335474783,True,0,0
SFUyMHBsdQ==,4468,253,3.4,0.445,0.025,hu20plu,HU20plu,HU2,units_in_structure,housing,True,4443,285,3.9,0.45,0.028,True,1667213,4900,0.2,0.48,0.001,True,25,381.09578848368295,False,0.005626828719333784,0.08604468764510335,False,-0.0050000000000000044,0.03753664875824692,False,-1662745,4906.527183252937,True,-3.5,2.5019992006393608,False
SFUydQ==,661,190,17.4,0.066,0.019,hu2u,HU2u,HU2,units_in_structure,housing,True,839,241,17.5,0.085,0.024,True,458656,4817,0.6,0.132,0.001,True,-178,306.8892308309303,False,-0.21215733015494637,0.32015342988575424,False,-0.019000000000000003,0.030610455730027936,False,-457995,4820.745689206184,True,-6.6000000000000005,1.9026297590440446,True
SFUz,10048,129,0.8,1,0,hu3,HU3,HU3,year_structure_built,housing,True,,0,,0,0,False,3472354,1104,0,1,0,True,,,,,1,0,True,-3462306,1111.5111335474783,True,0,0
SFUzdDR1,418,115,16.7,0.042,0.011,hu3t4u,HU3t4u,HU2,units_in_structure,housing,True,298,116,23.7,0.03,0.012,False,333505,3795,0.7,0.096,0.001,True,120,163.3431969810803,False,0.40268456375838924,0.6686194474720717,False,0.012000000000000004,0.016278820596099707,False,-333087,3796.742024420411,True,-5.3999999999999995,1.104536101718726,True
SFU0,10048,129,0.8,1,0,hu4,HU4,HU4,rooms,housing,True,9875,114,0.7,1,0,True,3472354,1104,0,1,0,True,173,172.15400082484288,False,0.017518987341772152,0.017567896077149422,False,0,0,-3462306,1111.5111335474783,True,0,0
SFU1dDl1,70,38,32.6,0.007,0.004,hu5t9u,HU5t9u,HU2,units_in_structure,housing,False,88,66,45.5,0.009,0.007,False,228415,3185,0.8,0.066,0.001,True,-18,76.15773105863909,False,-0.20454545454545456,0.7364697244005876,False,-0.001999999999999999,0.00806225774829855,False,-228345,3185.2266795316154,True,-5.9,0.4123105625617661,True
SFVub01ydGcx,2209,234,6.4,0.449,0.04,hunomrtg1,HUnoMrtg1,OOcHU3,mortgage_status,housing,True,1941,223,7,0.364,0.037,True,422629,4549,0.7,0.41,0.003,True,268,323.24139586383427,False,0.13807315816589386,0.17784832423589547,False,0.08500000000000002,0.05448853090330111,False,-420420,4555.014489548853,True,3.8999999999999986,4.011234224026316,False
SFVub01ydGcy,2199,233,6.4,1,0,hunomrtg2,HUnoMrtg2,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,True,1905,223,7.1,1,0,True,416370,4562,0.7,1,0,True,294,322.51821653977936,False,0.15433070866141732,0.18226026230162135,False,0,0,-414171,4567.946256251271,True,0,0
SFV3TXJ0Zw==,2712,254,5.7,0.551,0.041,huwmrtg,HUwMrtg,OOcHU3,mortgage_status,housing,True,3398,308,5.5,0.636,0.046,True,607211,5367,0.5,0.59,0.003,True,-686,399.2242477605788,False,-0.201883460859329,0.10402394519614673,False,-0.08499999999999996,0.061619802012015584,False,-604499,5373.007072394377,True,-3.8999999999999986,4.110960958218894,False
SFV3TXJ0Z0V4,2712,254,5.7,1,0,huwmrtgex,HUwMrtgEx,HUwMrtgEx,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,True,3392,307,5.5,1,0,True,603062,5350,0.5,1,0,True,-680,398.45325949225213,False,-0.20047169811320756,0.10413320516007434,False,0,0,-600350,5356.026138845851,True,0,0
TWRHUg==,1453,72,3,,,mdgr,MdGR,median,gross_rent,housing,True,1317,69,3.2,,,True,1396,4,0.2,,,True,136,99.72462083156798,False,0.10326499620349279,0.07956036814394243,False,,,57,72.11102550927978,False,,
TWRSbXM=,4.2,0.2,3.5,,,mdrms,MdRms,median,rooms,housing,True,4.6,0.3,4.1,,,True,4,0.1,1.5,,,True,-0.39999999999999947,0.36055512754639896,False,,,,,0.20000000000000018,0.223606797749979,False,,
TWRWbA==,594173,90762,9.3,,,mdvl,MdVl,median,value,housing,True,626826,81335,7.9,,,True,570500,2845,0.3,,,True,-32653,121873.38868268167,False,-0.05209260624160453,0.18998505368962784,False,,,23673,90806.57833549286,False,,
TW9iSG0=,20,23,69.9,0.002,0.002,mobhm,MobHm,HU2,units_in_structure,housing,False,0,0,,0,0,False,4514,450,6.1,0.001,0.001,True,20,23,False,0,,0.002,0.002,False,-4494,450.5873944086763,True,0.1,0.223606797749979,False
TXYwMHQwOQ==,2866,321,6.8,0.307,0.033,mv00t09,Mv00t09,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,830839,6308,0.5,0.263,0.002,True,,,,,0.307,0.033,True,-827973,6316.162205010254,True,4.399999999999999,3.306055050963308,False
TXYxMEx0cg==,3203,365,6.9,0.343,0.038,mv10ltr,Mv10Ltr,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,1341699,7655,0.3,0.425,0.002,True,,,,,0.343,0.038,True,-1338496,7663.6968885779925,True,-8.199999999999996,3.8052595180880893,False
TXY4MHQ4OQ==,,0,,0,0,mv80t89,Mv80t89,OcHU3,year_householder_moved_into_unit,housing,False,,0,,0,0,False,,0,,0,0,False,,,,,0,0,,,0,0
TXY5MHQ5OQ==,1491,236,9.6,0.16,0.025,mv90t99,Mv90t99,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,460385,4845,0.6,0.146,0.001,True,,,,,0.16,0.025,True,-458894,4850.74437586645,True,1.4000000000000004,2.5019992006393608,False
TXZCZjc5,,0,,0,0,mvbf79,MvBf79,OcHU3,year_householder_moved_into_unit,housing,False,,0,,0,0,False,,0,,0,0,False,,,,,0,0,,,0,0
TXZCZjg5,1778,218,7.5,0.19,0.023,mvbf89,MvBf89,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,521180,4786,0.6,0.165,0.001,True,,,,,0.19,0.023,True,-519402,4790.962325044939,True,2.5,2.3021728866442674,False
Tk1TTVAxMDE0,269,98,22.1,0.122,0.043,nmsmp1014,NMSMP1014,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,226,82,22,0.119,0.041,False,61830,1682,1.7,0.148,0.004,True,43,127.7810627597063,False,0.1902654867256637,0.6119983387839655,False,0.0030000000000000027,0.059413803110051795,False,-61561,1684.8525158007153,True,-2.5999999999999996,4.318564576337836,False
Tk1TTVAxNTE5,289,124,26,0.131,0.055,nmsmp1519,NMSMP1519,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,213,84,23.9,0.112,0.042,False,40494,1193,1.8,0.097,0.003,True,76,149.77316181479245,False,0.3568075117370892,0.7907081538494183,False,0.019000000000000003,0.06920260110718382,False,-40205,1199.426946504038,True,3.4000000000000004,5.508175741568165,False
Tk1TTVAyMDI0,148,65,26.7,0.067,0.029,nmsmp2024,NMSMP2024,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,74,52,42.6,0.039,0.027,False,28114,1114,2.4,0.068,0.002,True,74,83.24061508662703,False,1,1.6573210096856197,False,0.028000000000000004,0.0396232255123179,False,-27966,1115.894708294649,True,-0.10000000000000053,2.906888370749727,False
Tk1TTVAyNTI5,70,40,34.8,0.032,0.018,nmsmp2529,NMSMP2529,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,123,54,26.9,0.065,0.028,False,20385,1033,3.1,0.049,0.002,True,-53,67.20119046564577,False,-0.43089430894308944,0.41010098360130764,False,-0.033,0.033286633954186476,False,-20315,1033.7741532849427,True,-1.7000000000000002,1.8110770276274832,False
Tk1TTVAzMDM0,88,53,36.3,0.04,0.023,nmsmp3034,NMSMP3034,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,110,65,36,0.058,0.034,False,16215,837,3.1,0.039,0.002,True,-22,83.86894538504703,False,-0.2,0.6749961738489663,False,-0.018000000000000002,0.04104875150354759,False,-16127,838.6763380470442,True,0.10000000000000009,2.308679276123039,False
Tk1TTVAzNXBs,371,108,17.8,0.169,0.046,nmsmp35pl,NMSMP35pl,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,True,503,141,17,0.264,0.067,True,78141,1841,1.4,0.188,0.004,True,-132,177.6091213873882,False,-0.2624254473161034,0.2980754264601417,False,-0.095,0.08127115109311545,False,-77770,1844.1651227588054,True,-1.8999999999999986,4.617358552246078,False
Tk1TTVBOdEM=,10,16,97.3,,,nmsmpntc,NMSMPNtC,NA,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,36,31,53,,,False,6259,564,5.5,,,True,-26,34.88552708502482,False,-0.7222222222222222,0.5047240067294795,False,,,-6249,564.2269047112163,True,,
Tk1TTVBVMTA=,964,205,12.9,0.438,0.081,nmsmpu10,NMSMPU10,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,True,656,144,13.4,0.344,0.064,True,171191,2946,1,0.411,0.005,True,308,250.52145616693193,False,0.4695121951219512,0.44912295368376504,False,0.09400000000000003,0.10323274674249446,False,-170227,2953.1239391532486,True,2.700000000000003,8.115417426109392,False
Tm9WaGNsQXY=,2293,271,7.2,0.246,0.028,novhclav,NoVhclAv,OcHU4,vehicles_available,housing,True,2245,301,8.2,0.236,0.031,True,1721745,6312,0.2,0.546,0.002,True,48,405.0209871105447,False,0.021380846325167038,0.18255073027853502,False,0.010000000000000009,0.041773197148410844,False,-1719452,6317.814891242067,True,-30,2.8071337695236402,True
T2NIVTE=,9338,246,1.6,0.929,0.021,ochu1,OcHU1,HU1,housing_occupancy,housing,True,9515,176,1.1,0.964,0.014,True,3154103,5930,0.1,0.908,0.002,True,-177,302.47644536393244,False,-0.0186022070415134,0.03159045978602608,False,-0.03499999999999992,0.025238858928247926,False,-3144765,5935.10033613586,True,2.1000000000000085,2.1095023109728985,False
T2NIVTI=,9338,246,1.6,1,0,ochu2,OcHU2,OcHU2,housing_tenure,housing,True,9515,176,1.1,1,0,True,3154103,5930,0.1,1,0,True,-177,302.47644536393244,False,-0.0186022070415134,0.03159045978602608,False,0,0,-3144765,5935.10033613586,True,0,0
T2NIVTM=,9338,246,1.6,1,0,ochu3,OcHU3,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,3154103,5930,0.1,1,0,True,,,,,1,0,True,-3144765,5935.10033613586,True,0,0
T2NIVTQ=,9338,246,1.6,1,0,ochu4,OcHU4,OcHU4,vehicles_available,housing,True,9515,176,1.1,1,0,True,3154103,5930,0.1,1,0,True,-177,302.47644536393244,False,-0.0186022070415134,0.03159045978602608,False,0,0,-3144765,5935.10033613586,True,0,0
T2NIVTU=,9338,246,1.6,1,0,ochu5,OcHU5,OcHU5,occupants_per_room,housing,True,9515,176,1.1,1,0,True,3154103,5930,0.1,1,0,True,-177,302.47644536393244,False,-0.0186022070415134,0.03159045978602608,False,0,0,-3144765,5935.10033613586,True,0,0
T2NIVVBSbnQx,4244,286,4.1,1,0,ochuprnt1,OcHUPRnt1,OcHUPRnt1,gross_rent,housing,True,4036,305,4.6,1,0,True,2064838,5484,0.2,1,0,True,208,418.1160126089409,False,0.05153617443012884,0.10647091791238115,False,0,0,-2060594,5491.452631135045,True,0,0
T2NIVVBSbnQy,4244,286,4.1,1,0,ochuprnt2,OcHUPRnt2,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,4026,304,4.6,1,0,True,2014830,5642,0.2,1,0,True,218,417.3871104861768,False,0.05414803775459513,0.10668764328484365,False,0,0,-2010586,5649.244197235591,True,0,0
T2NQUjB0MQ==,8451,300,2.2,0.905,0.021,ocpr0t1,OcPR0t1,OcHU5,occupants_per_room,housing,True,8843,248,1.7,0.929,0.02,True,2869497,6842,0.1,0.91,0.001,True,-392,389.2351474366106,False,-0.04432884767612801,0.043234710154995644,False,-0.02400000000000002,0.029,False,-2861046,6848.573866141768,True,-0.5,2.1023796041628637,False
T2NQUjFwNXBs,327,109,20.3,0.035,0.012,ocpr1p5pl,OcPR1p5pl,OcHU5,occupants_per_room,housing,False,328,142,26.3,0.034,0.015,False,111644,2464,1.3,0.035,0.001,True,-1,179.0111728356641,False,-0.003048780487804878,0.544719358467128,False,0.0010000000000000009,0.019209372712298545,False,-111317,2466.4097388714636,True,0,1.2041594578792296
T2NQUjFwbA==,887,185,12.7,0.095,0.02,ocpr1pl,OcPR1pl,OcHU5,occupants_per_room,housing,True,672,188,17,0.071,0.02,True,284606,3868,0.8,0.09,0.001,True,215,263.75936002348806,False,0.31994047619047616,0.4605957219184482,False,0.024000000000000007,0.0282842712474619,False,-283719,3872.421593783404,True,0.5,2.0024984394500787,False
T09jSFUx,4921,279,3.4,0.527,0.026,oochu1,OOcHU1,OcHU2,housing_tenure,housing,True,5339,288,3.3,0.561,0.028,True,1029840,7102,0.4,0.327,0.002,True,-418,400.98004937901834,False,-0.07829181494661921,0.07213051975769423,False,-0.03400000000000003,0.0382099463490856,False,-1024919,7107.478104081644,True,20,2.6076809620810595,True
T09jSFUy,4921,279,3.4,1,0,oochu2,OOcHU2,OOcHU2,value,housing,True,5339,288,3.3,1,0,True,1029840,7102,0.4,1,0,True,-418,400.98004937901834,False,-0.07829181494661921,0.07213051975769423,False,0,0,-1024919,7107.478104081644,True,0,0
T09jSFUz,4921,279,3.4,1,0,oochu3,OOcHU3,OOcHU3,mortgage_status,housing,True,5339,288,3.3,1,0,True,1029840,7102,0.4,1,0,True,-418,400.98004937901834,False,-0.07829181494661921,0.07213051975769423,False,0,0,-1024919,7107.478104081644,True,0,0
T09jSFU0,4921,279,3.4,0,0,oochu4,OOcHU4,AvgHHSOOc,housing__special_variable,housing,True,5339,288,,0,0,False,1029840,7102,0.4,0,0,True,-418,400.98004937901834,False,-0.07829181494661921,0.07213051975769423,False,0,0,-1024919,7107.478104081644,True,0,0
T09jSFU1,4921,279,3.4,0.008,0.001,oochu5,OOcHU5,MdVl,housing__special_variable,housing,True,5339,0,,0,0,False,1029840,7102,0.4,0,0,True,-418,279,False,-0.07829181494661921,0.05225697696197791,False,0.008,0.001,True,-1024919,7107.478104081644,True,0.8,0.1,True
T1YxMDB0MTI0,198,102,31.3,0,0,ov100t124,OV100t124,MdVl,housing__special_variable,housing,False,264,0,,0,0,False,13231,0,,0,0,False,-66,102,False,-0.25,0.38636363636363635,False,0,0,-13033,102,True,0,0
T1YxMjV0MTQ5,345,114,20.1,0.001,0,ov125t149,OV125t149,MdVl,housing__special_variable,housing,False,266,0,,0,0,False,7768,0,,0,0,False,79,114,False,0.29699248120300753,0.4285714285714286,False,0.001,0,True,-7423,114,True,0.1,0,True
T1YxNTB0MTc0,264,93,21.4,0,0,ov150t174,OV150t174,MdVl,housing__special_variable,housing,False,352,0,,0,0,False,15896,0,,0,0,False,-88,93,False,-0.25,0.26420454545454547,False,0,0,-15632,93,True,0,0
T1YxNTB0MTk5bQ==,202,77,23.1,0,0,ov150t199m,OV150t199m,MdVl,housing__special_variable,housing,False,,0,,0,0,False,32941,0,,0,0,False,,,,,0,0,-32739,77,True,0,0
T1YxNzV0MTk5,125,59,28.8,0,0,ov175t199,OV175t199,MdVl,housing__special_variable,housing,False,213,0,,0,0,False,11331,0,,0,0,False,-88,59,False,-0.4131455399061033,0.2769953051643193,False,0,0,-11206,59,True,0,0
T1YxbWlscGw=,,0,,0,0,ov1milpl,OV1milpl,MdVl,housing__special_variable,housing,False,701,0,,0,0,False,,0,,0,0,False,,,,,0,0,,,0,0
T1YxdDE0OW0=,581,130,13.6,0.001,0,ov1t149m,OV1t149m,MdVl,housing__special_variable,housing,True,,0,,0,0,False,83619,0,,0,0,False,,,,,0.001,0,True,-83038,130,True,0.1,0,True
