id,sum,variable,variablename,base,category,profile,percent,previous_sum,previous_percent,comparison_sum,comparison_percent,change_sum,change_percent,change_percentage_point,difference_sum,significant,difference_percent
QU5I,3740,anh,ANH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.133628698013434,2824,0.107852123434158,1028119,0.125761746016854,916,0.3243626062322946,0.025776574579276,-1024379,True,0.7866951996579985
QXJn,76,arg,Arg,Hsp2,hispanic_subgroup,decennial,0.0375679683638161,43,0.0258413461538462,15169,0.0064933675103036,33,0.7674418604651163,0.011726622209969902,-15093,True,3.10746008535125
QXNuQWxuT3JD,4200,asnalnorc,AsnAlnOrC,AsnAlnOrC,asian_subgroup,decennial,1,3071,1,1134919,1,1129,0.3676326929338978,0,-1130719,True,0
QXNuQWxvbmU=,3772,asnalone,AsnAlone,AsnAlnOrC,asian_subgroup,decennial,0.898095238095238,2832,0.922175187235428,1038388,0.914944590759341,940,0.3319209039548023,-0.02407994914019007,-1034616,True,-1.6849352664103066
QXNuSW5Db21ibw==,428,asnincombo,AsnInCombo,AsnAlnOrC,asian_subgroup,decennial,0.101904761904762,239,0.0778248127645718,96531,0.0850554092406595,189,0.7907949790794979,0.024079949140190196,-96103,True,1.6849352664102497
QXNuSW5k,867,asnind,AsnInd,AsnAlnOrC,asian_subgroup,decennial,0.206428571428571,408,0.132855747313579,192209,0.169359222993007,459,1.125,0.073572824114992,-191342,True,3.7069348435563967
QXZnRmFtU3o=,2.53516819571865,avgfamsz,AvgFamSz,mean,relationship_to_head_of_household__householder_,decennial,,,2.48010471204188,,3.32030552025947,,0.05506348367676983,0.02220208018210483,,,-0.7851373245408202,True,0
QXZnSEhTeg==,1.57029328287606,avghhsz,AvgHHSz,mean,relationship_to_head_of_household__householder_,decennial,,,1.52882523567803,,2.56918261847125,,0.04146804719802999,0.027124125263172424,,,-0.9988893355951898,True,0
QXZISFN6T09j,1.64635325981815,avhhszooc,AvHHSzOOc,mean,housing_tenure,decennial,,,1.58308096103372,,2.75068958927896,,0.06327229878443008,0.03996782245622772,,,-1.1043363294608097,True,0
QXZISFN6Uk9j,1.53350177802733,avhhszroc,AvHHSzROc,mean,housing_tenure,decennial,,,1.50564898663217,,2.48777581732104,,0.027852791395159837,0.01849886105091523,,,-0.9542740392937099,True,0
