id,sum,variable,variablename,base,category,profile,percent,previous_sum,previous_percent,comparison_sum,comparison_percent,change_sum,change_percent,change_percentage_point,difference_sum,significant,difference_percent
QU5I,2565,anh,ANH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.0969644274751446,1408,0.0585495675316035,1028119,0.125761746016854,1157,0.8217329545454546,0.038414859943541095,-1025554,True,-2.87973185417094
QXJn,14,arg,Arg,Hsp2,hispanic_subgroup,decennial,0.00169327527818094,12,0.0022017578550617,15169,0.0064933675103036,2,0.16666666666666666,-0.0005084825768807602,-15155,True,-0.4800092232122659
QXNuQWxuT3JD,2875,asnalnorc,AsnAlnOrC,AsnAlnOrC,asian_subgroup,decennial,1,1655.8357771261,1,1134919,1,1219.1642228739,0.7362832955511472,0,-1132044,True,0
QXNuQWxvbmU=,2648,asnalone,AsnAlone,AsnAlnOrC,asian_subgroup,decennial,0.92104347826087,1435.45161290323,0.866904576367245,1038388,0.914944590759341,1212.54838709677,0.8447156115867719,0.05413890189362491,-1035740,True,0.6098887501528907
QXNuSW5Db21ibw==,227,asnincombo,AsnInCombo,AsnAlnOrC,asian_subgroup,decennial,0.0789565217391304,220.384164222874,0.133095423632757,96531,0.0850554092406595,6.615835777125994,0.030019560617955358,-0.054138901893626606,-96304,True,-0.6098887501529111
QXNuSW5k,232,asnind,AsnInd,AsnAlnOrC,asian_subgroup,decennial,0.080695652173913,214.152492668622,0.129331963729102,192209,0.169359222993007,17.84750733137801,0.08334018020978684,-0.048636311555188994,-191977,True,-8.866357081909403
QXZnRmFtU3o=,3.54887091338052,avgfamsz,AvgFamSz,mean,relationship_to_head_of_household__householder_,decennial,,,3.4673409757398,,3.32030552025947,,0.08152993764071992,0.02351367754459871,,,0.22856539312105006,True,0
QXZnSEhTeg==,2.85739750445633,avghhsz,AvgHHSz,mean,relationship_to_head_of_household__householder_,decennial,,,2.79193820902728,,2.56918261847125,,0.06545929542904982,0.023445825275573002,,,0.28821488598507994,True,0
QXZISFN6T09j,2.94783653846154,avhhszooc,AvHHSzOOc,mean,housing_tenure,decennial,,,2.92799799297541,,2.75068958927896,,0.019838545486130066,0.0067754641682558955,,,0.19714694918258013,True,0
QXZISFN6Uk9j,2.77927740863787,avhhszroc,AvHHSzROc,mean,housing_tenure,decennial,,,2.66581395348837,,2.48777581732104,,0.11346345514950018,0.042562405752669556,,,0.2915015913168304,True,0
QmdsZHNo,36,bgldsh,Bgldsh,AsnAlnOrC,asian_subgroup,decennial,0.0125217391304348,6,0.00362354774723718,53174,0.04685268287869,30,5,0.008898191383197621,-53138,True,-3.4330943748255205
Qk5I,5097,bnh,BNH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.192681359392129,4981,0.207127411842981,1861295,0.227677641452439,116,0.02328849628588637,-0.01444605245085201,-1856198,True,-3.499628206030998
Qm9s,14,bol,Bol,Hsp2,hispanic_subgroup,decennial,0.00169327527818094,0,0,4488,0.0019211703728817,14,0,0.00169327527818094,-4474,True,0
Q0Ft,519,cam,CAm,Hsp2,hispanic_subgroup,decennial,0.0627721335268505,253,0.0464203947775509,151378,0.0648001178043865,266,1.051383399209486,0.0163517387492996,-150859,True,-0.20279842775360102
Q2FtYmRu,7,cambdn,Cambdn,AsnAlnOrC,asian_subgroup,decennial,0.00243478260869565,3,0.00181177387361859,2166,0.00190850624582019,4,1.3333333333333333,0.0006230087350770598,-2159,True,0.052627636287545965
Q2hp,30,chi,Chi,Hsp2,hispanic_subgroup,decennial,0.00362844702467344,6,0.00110087892753085,7026,0.00300760762920384,24,4,0.00252756809714259,-6996,True,0.062083939546959954
Q2hpbmVzZQ==,1283,chinese,Chinese,AsnAlnOrC,asian_subgroup,decennial,0.446260869565217,531.265395894428,0.320844254746387,486463,0.428632351736115,751.734604105572,1.4149888359281642,0.12541661481882999,-485180,True,1.7628517829101966
Q29s,163,col,Col,Hsp2,hispanic_subgroup,decennial,0.0197145621673924,195.265395894428,0.0358272599360241,94723,0.0405479102563444,-32.265395894427996,-0.1652386780905746,-0.0161126977686317,-94560,True,-2.0833348088951995
Q1JpYw==,29,cric,CRic,Hsp2,hispanic_subgroup,decennial,0.00350749879051766,8,0.00146783857004113,6673,0.00285649953169332,21,2.625,0.00203966022047653,-6644,True,0.06509992588243402
Q3Vi,93,cub,Cub,Hsp2,hispanic_subgroup,decennial,0.0112481857764877,19,0.00348611660384769,40840,0.0174823079386116,74,3.8947368421052633,0.00776206917264001,-40747,True,-0.6234122162123901
RG9t,521,dom,Dom,Hsp2,hispanic_subgroup,decennial,0.0630140299951621,276.304985337243,0.0506963893215819,576701,0.246867396437445,244.695014662757,0.885597537677778,0.012317640673580203,-576180,True,-18.385336644228293
RWN1,325,ecu,Ecu,Hsp2,hispanic_subgroup,decennial,0.0393081761006289,151,0.0277054530095264,167209,0.0715768665060555,174,1.1523178807947019,0.011602723091102503,-166884,True,-3.2268690405426605
RmFt,5934,fam,Fam,HH,household_type_,decennial,0.661096256684492,5500,0.663770214820179,1850221,0.594967689074225,434,0.07890909090909091,-0.002673958135686938,-1844287,True,6.612856761026691
RmFtMQ==,5934,fam1,Fam1,AvgFamSz,relationship_to_head_of_household__householder_,decennial,0,5500,0,1850221,0,434,0.07890909090909091,0,-1844287,True,0
RmVt,13390,fem,Fem,Pop2,sex_and_age,decennial,0.506180773447246,12440,0.51729873586161,4292589,0.525078796883182,950,0.07636655948553055,-0.011117962414364024,-4279199,True,-1.8898023435936082
RmVtTkhzYg==,1760,femnhsb,FemNHsb,HH,household_type_,decennial,0.196078431372549,1659,0.200217233888487,581745,0.187069262688341,101,0.060880048221820374,-0.0041388025159380115,-579985,True,0.9009168684207971
RmlsaXBpbm8=,531,filipino,Filipino,AsnAlnOrC,asian_subgroup,decennial,0.184695652173913,396.960410557185,0.239734166902805,67292,0.0592923371623878,134.039589442815,0.33766488011908585,-0.055038514728891985,-66761,True,12.540331501152522
Rm1SZWxDaFUxOA==,3324,fmrelchu18,FmRelChU18,HH,household_type_,decennial,0.370320855614973,3225,0.389210716871832,948747,0.305084533202306,99,0.030697674418604652,-0.018889861256858986,-945423,True,6.523632241266704
Rk5IUkNoVTE4,1145,fnhrchu18,FNHRChU18,HH,household_type_,decennial,0.1275623885918,1193,0.143977793869177,343280,0.110387087977815,-48,-0.040234702430846606,-0.016415405277377004,-342135,True,1.7175300613984987
R3JuZENoVTE4,554,grndchu18,GrndChU18,PopU18_2,relationship_to_head_of_household__householder_,decennial,0.0827977880735316,453,0.067521240125205,165859,0.0938057621947943,101,0.2229580573951435,0.0152765479483266,-165305,True,-1.100797412126271
R3VhdA==,121,guat,Guat,Hsp2,hispanic_subgroup,decennial,0.0146347363328495,90,0.0165131839129628,30420,0.0130218366183292,31,0.34444444444444444,-0.0018784475801132995,-30299,True,0.16128997145202995
SEg=,8976,hh,HH,HH,household_type_,decennial,1,8286,1,3109784,1,690,0.0832729905865315,0,-3100808,True,0
SEgx,8976,hh1,HH1,AvgHHSz,relationship_to_head_of_household__householder_,decennial,0,8286,0,3109784,0,690,0.0832729905865315,0,-3100808,True,0
SEgxcGVyc29u,2520,hh1person,HH1person,OcHU_4,household_size,decennial,0.280748663101604,2344,0.282886797007,995755,0.320200695611013,176,0.07508532423208192,-0.002138133905395967,-993235,True,-3.9452032509408994
SEgycHBs,2146,hh2ppl,HH2ppl,OcHU_4,household_size,decennial,0.239081996434938,2039,0.246077721457881,858781,0.276154549640747,107,0.05247670426679745,-0.006995725022943017,-856635,True,-3.7072553205808987
SEgzcHBs,1473,hh3ppl,HH3ppl,OcHU_4,household_size,decennial,0.164104278074866,1389,0.167632150615496,496643,0.159703374896777,84,0.06047516198704104,-0.0035278725406300004,-495170,True,0.44009031780889885
SEg0cHBs,1322,hh4ppl,HH4ppl,OcHU_4,household_size,decennial,0.147281639928699,1242,0.149891383055757,377689,0.121451843600713,80,0.0644122383252818,-0.0026097431270580007,-376367,True,2.582979632798601
SEg1cHBs,754,hh5ppl,HH5ppl,OcHU_4,household_size,decennial,0.0840017825311943,667,0.0804972242336471,198515,0.063835623310172,87,0.13043478260869565,0.0035045582975472,-197761,True,2.016615922102231
SEg2cHBs,373,hh6ppl,HH6ppl,OcHU_4,household_size,decennial,0.0415552584670232,321,0.0387400434467777,92634,0.0297879209617131,52,0.16199376947040497,0.0028152150202455026,-92261,True,1.1767337505310107
SEg3cGxQcGw=,388,hh7plppl,HH7plPpl,OcHU_4,household_size,decennial,0.0432263814616756,284,0.034274680183442,89767,0.0288659919788641,104,0.36619718309859156,0.008951701278233602,-89379,True,1.43603894828115
SEhsZHI=,5934,hhldr,HHldr,Pop4,relationship_to_head_of_household__householder_,decennial,0.224322383094545,5500,0.228709248170326,1850221,0.226323045753506,434,0.07890909090909091,-0.00438686507578101,-1844287,True,-0.20006626589610121
SEhsZHJVMTg=,2,hhldru18,HHldrU18,PopU18_2,relationship_to_head_of_household__householder_,decennial,0.000298908982214916,6,0.000894321061260993,1182,0.00066851006526174,-4,-0.6666666666666666,-0.000595412079046077,-1180,True,0
SEhyMTV0MjQ=,243,hhr15t24,HHr15t24,OcHU_3,tenure_by_age_of_householder,decennial,0.027072192513369,336,0.0405503258508327,119317,0.038368259660478,-93,-0.2767857142857143,-0.013478133337463703,-119074,True,-1.1296067147109001
SEhyMjV0MzQ=,1452,hhr25t34,HHr25t34,OcHU_3,tenure_by_age_of_householder,decennial,0.161764705882353,1512,0.182476466328747,583537,0.187645508498339,-60,-0.03968253968253968,-0.020711760446394,-582085,True,-2.5880802615985985
