id,sum,variable,variablename,base,category,profile,percent,previous_sum,previous_percent,comparison_sum,comparison_percent,change_sum,change_percent,change_percentage_point,difference_sum,significant,difference_percent
QU5I,1745,anh,ANH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.0724006306530578,1141,0.0479613282891971,1028119,0.125761746016854,604,0.5293602103418055,0.024439302363860695,-1026374,True,-5.3361115363796205
QXJn,49,arg,Arg,Hsp2,hispanic_subgroup,decennial,0.0152600436001246,0,0,15169,0.0064933675103036,49,0,0.0152600436001246,-15120,True,0.8766676089821
QXNuQWxuT3JD,2049,asnalnorc,AsnAlnOrC,AsnAlnOrC,asian_subgroup,decennial,1,1322,1,1134919,1,727,0.5499243570347958,0,-1132870,True,0
QXNuQWxvbmU=,1773,asnalone,AsnAlone,AsnAlnOrC,asian_subgroup,decennial,0.865300146412884,1158,0.875945537065053,1038388,0.914944590759341,615,0.5310880829015544,-0.010645390652168962,-1036615,True,-4.964444434645699
QXNuSW5Db21ibw==,276,asnincombo,AsnInCombo,AsnAlnOrC,asian_subgroup,decennial,0.134699853587116,164,0.124054462934947,96531,0.0850554092406595,112,0.6829268292682927,0.010645390652169004,-96255,True,4.9644444346456496
QXNuSW5k,483,asnind,AsnInd,AsnAlnOrC,asian_subgroup,decennial,0.235724743777452,408,0.308623298033283,192209,0.169359222993007,75,0.18382352941176472,-0.07289855425583097,-191726,True,6.636552078444499
QXZnRmFtU3o=,3.21040299906279,avgfamsz,AvgFamSz,mean,relationship_to_head_of_household__householder_,decennial,,,3.16705408337207,,3.32030552025947,,0.04334891569072008,0.01368745671831566,,,-0.10990252119667998,True,0
QXZnSEhTeg==,2.65172756374876,avghhsz,AvgHHSz,mean,relationship_to_head_of_household__householder_,decennial,,,2.61637026400088,,2.56918261847125,,0.03535729974787971,0.013513874635546545,,,0.08254494527751,True,0
QXZISFN6T09j,2.7766559583907,avhhszooc,AvHHSzOOc,mean,housing_tenure,decennial,,,2.77740913889308,,2.75068958927896,,-0.0007531805023801574,-0.00027118096928288105,,,0.025966369111740217,True,0
QXZISFN6Uk9j,2.32791435368755,avhhszroc,AvHHSzROc,mean,housing_tenure,decennial,,,2.17547481420314,,2.48777581732104,,0.15243953948441025,0.07007184752917846,,,-0.15986146363348963,True,0
