id,sum,variable,variablename,base,category,profile,percent,previous_sum,previous_percent,comparison_sum,comparison_percent,change_sum,change_percent,change_percentage_point,difference_sum,significant,difference_percent
QU5I,187,anh,ANH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.00687398911924717,113,0.00449447140243417,1028119,0.125761746016854,74,0.6548672566371682,0.002379517716813,-1027932,True,-11.888775689760683
QXJn,18,arg,Arg,Hsp2,hispanic_subgroup,decennial,0.000886481162275302,4,0.000211841965893443,15169,0.0064933675103036,14,3.5,0.000674639196381859,-15151,True,-0.5606886348028297
QXNuQWxuT3JD,398,asnalnorc,AsnAlnOrC,AsnAlnOrC,asian_subgroup,decennial,1,205,1,1134919,1,193,0.9414634146341463,0,-1134521,True,0
QXNuQWxvbmU=,269,asnalone,AsnAlone,AsnAlnOrC,asian_subgroup,decennial,0.675879396984925,153,0.746341463414634,1038388,0.914944590759341,116,0.7581699346405228,-0.07046206642970898,-1038119,True,-23.906519377441597
QXNuSW5Db21ibw==,129,asnincombo,AsnInCombo,AsnAlnOrC,asian_subgroup,decennial,0.324120603015075,52,0.253658536585366,96531,0.0850554092406595,77,1.4807692307692308,0.07046206642970898,-96402,True,23.90651937744155
QXNuSW5k,81,asnind,AsnInd,AsnAlnOrC,asian_subgroup,decennial,0.203517587939698,62,0.302439024390244,192209,0.169359222993007,19,0.3064516129032258,-0.09892143645054599,-192128,True,3.4158364946690973
QXZnRmFtU3o=,3.54424202992843,avgfamsz,AvgFamSz,mean,relationship_to_head_of_household__householder_,decennial,,,3.55036726128017,,3.32030552025947,,-0.006125231351739924,-0.0017252387995295238,,,0.22393650966896006,True,0
QXZnSEhTeg==,3.02743690669136,avghhsz,AvgHHSz,mean,relationship_to_head_of_household__householder_,decennial,,,3.01963972979735,,2.56918261847125,,0.0077971768940101605,0.002582154691193388,,,0.45825428822011016,True,0
QXZISFN6T09j,3.17424242424242,avhhszooc,AvHHSzOOc,mean,housing_tenure,decennial,,,3.31902718168813,,2.75068958927896,,-0.14478475744571018,-0.04362264890282383,,,0.4235528349634601,True,0
QXZISFN6Uk9j,3.01529205314615,avhhszroc,AvHHSzROc,mean,housing_tenure,decennial,,,2.99095270733379,,2.48777581732104,,0.02433934581235997,0.008137656524183785,,,0.52751623582511,True,0
QmdsZHNo,21,bgldsh,Bgldsh,AsnAlnOrC,asian_subgroup,decennial,0.0527638190954774,0,0,53174,0.04685268287869,21,0,0.0527638190954774,-53153,True,0.5911136216787396
Qk5I,6049,bnh,BNH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.2223570063226,5533,0.220070002386445,1861295,0.227677641452439,516,0.0932586300379541,0.0022870039361549965,-1855246,True,-0.5320635129838998
Qm9s,4,bol,Bol,Hsp2,hispanic_subgroup,decennial,0.000196995813838956,0,0,4488,0.0019211703728817,4,0,0.000196995813838956,-4484,True,-0.1724174559042744
Q0Ft,1534,cam,CAm,Hsp2,hispanic_subgroup,decennial,0.0755478946072396,1076,0.0569854888253363,151378,0.0648001178043865,458,0.4256505576208178,0.018562405781903296,-149844,True,1.074777680285309
Q2FtYmRu,1,cambdn,Cambdn,AsnAlnOrC,asian_subgroup,decennial,0.00251256281407035,4,0.0195121951219512,2166,0.00190850624582019,-3,-0.75,-0.01699963230788085,-2165,True,0.060405656825015974
Q2hp,3,chi,Chi,Hsp2,hispanic_subgroup,decennial,0.000147746860379217,13,0.000688486389153691,7026,0.00300760762920384,-10,-0.7692307692307693,-0.000540739528774474,-7023,True,-0.2859860768824623
Q2hpbmVzZQ==,51,chinese,Chinese,AsnAlnOrC,asian_subgroup,decennial,0.128140703517588,30,0.146341463414634,486463,0.428632351736115,21,0.7,-0.018200759897046004,-486412,True,-30.0491648218527
Q29s,93,col,Col,Hsp2,hispanic_subgroup,decennial,0.00458015267175573,120,0.0063552589768033,94723,0.0405479102563444,-27,-0.225,-0.00177510630504757,-94630,True,-3.5967757584588664
Q1JpYw==,12,cric,CRic,Hsp2,hispanic_subgroup,decennial,0.000590987441516868,5,0.000264802457366804,6673,0.00285649953169332,7,1.4,0.00032618498415006405,-6661,True,-0.2265512090176452
Q3Vi,203,cub,Cub,Hsp2,hispanic_subgroup,decennial,0.00999753755232701,241,0.01276347844508,40840,0.0174823079386116,-38,-0.15767634854771784,-0.002765940892752991,-40637,True,-0.7484770386284592
RG9t,4975,dom,Dom,Hsp2,hispanic_subgroup,decennial,0.245013543462201,4046,0.214278148501218,576701,0.246867396437445,929,0.2296094908551656,0.030735394960982987,-571726,True,-0.1853852975244017
RWN1,905,ecu,Ecu,Hsp2,hispanic_subgroup,decennial,0.0445703028810638,976,0.0516894396780002,167209,0.0715768665060555,-71,-0.07274590163934426,-0.007119136796936404,-166304,True,-2.7006563624991706
RmFt,6148,fam,Fam,HH,household_type_,decennial,0.711738828432508,5718,0.715286464848636,1850221,0.594967689074225,430,0.07520111927247289,-0.003547636416127986,-1844073,True,11.677113935828302
RmFtMQ==,6148,fam1,Fam1,AvgFamSz,relationship_to_head_of_household__householder_,decennial,0,5718,0,1850221,0,430,0.07520111927247289,0,-1844073,True,0
RmVt,13944,fem,Fem,Pop2,sex_and_age,decennial,0.512571680635201,13250,0.527006602497812,4292589,0.525078796883182,694,0.05237735849056604,-0.014434921862610972,-4278645,True,-1.2507116247981074
RmVtTkhzYg==,3362,femnhsb,FemNHsb,HH,household_type_,decennial,0.389210465385506,3037,0.379909932449337,581745,0.187069262688341,325,0.10701350016463615,0.009300532936169004,-578383,True,20.214120269716503
RmlsaXBpbm8=,8,filipino,Filipino,AsnAlnOrC,asian_subgroup,decennial,0.0201005025125628,4,0.0195121951219512,67292,0.0592923371623878,4,1,0.0005883073906116018,-67284,True,-3.9191834649825004
Rm1SZWxDaFUxOA==,4058,fmrelchu18,FmRelChU18,HH,household_type_,decennial,0.469784672377865,4092,0.511883912934701,948747,0.305084533202306,-34,-0.008308895405669599,-0.04209924055683606,-944689,True,16.470013917555896
Rk5IUkNoVTE4,2400,fnhrchu18,FNHRChU18,HH,household_type_,decennial,0.277842093077101,2360,0.295221416062047,343280,0.110387087977815,40,0.01694915254237288,-0.01737932298494599,-340880,True,16.745500509928597
R3JuZENoVTE4,939,grndchu18,GrndChU18,PopU18_2,relationship_to_head_of_household__householder_,decennial,0.11479217603912,829,0.0930728640395195,165859,0.0938057621947943,110,0.13268998793727382,0.02171931199960049,-164920,True,2.09864138443257
R3VhdA==,344,guat,Guat,Hsp2,hispanic_subgroup,decennial,0.0169416399901502,172,0.00910920453341807,30420,0.0130218366183292,172,1,0.00783243545673213,-30076,True,0.3919803371820998
SEg=,8638,hh,HH,HH,household_type_,decennial,1,7994,1,3109784,1,644,0.08056042031523643,0,-3101146,True,0
SEgx,8638,hh1,HH1,AvgHHSz,relationship_to_head_of_household__householder_,decennial,0,7994,0,3109784,0,644,0.08056042031523643,0,-3101146,True,0
SEgxcGVyc29u,2075,hh1person,HH1person,OcHU_4,household_size,decennial,0.24021764297291,1962,0.245434075556667,995755,0.320200695611013,113,0.05759429153924567,-0.00521643258375698,-993680,True,-7.998305263810302
SEgycHBs,1884,hh2ppl,HH2ppl,OcHU_4,household_size,decennial,0.218106043065524,1686,0.210908181135852,858781,0.276154549640747,198,0.11743772241992882,0.007197861929672006,-856897,True,-5.804850657522298
SEgzcHBs,1648,hh3ppl,HH3ppl,OcHU_4,household_size,decennial,0.190784903912943,1540,0.192644483362522,496643,0.159703374896777,108,0.07012987012987013,-0.0018595794495789852,-494995,True,3.1081529016166023
SEg0cHBs,1382,hh4ppl,HH4ppl,OcHU_4,household_size,decennial,0.159990738596897,1308,0.163622717037778,377689,0.121451843600713,74,0.05657492354740061,-0.0036319784408810063,-376307,True,3.8538894996184005
SEg1cHBs,841,hh5ppl,HH5ppl,OcHU_4,household_size,decennial,0.0973605001157675,764,0.0955716787590693,198515,0.063835623310172,77,0.10078534031413612,0.0017888213566981948,-197674,True,3.35248768055955
SEg2cHBs,407,hh6ppl,HH6ppl,OcHU_4,household_size,decennial,0.0471173882843251,401,0.0501626219664749,92634,0.0297879209617131,6,0.014962593516209476,-0.0030452336821497963,-92227,True,1.7329467322612007
SEg3cGxQcGw=,401,hh7plppl,HH7plPpl,OcHU_4,household_size,decennial,0.0464227830516323,333,0.0416562421816362,89767,0.0288659919788641,68,0.2042042042042042,0.004766540869996096,-89366,True,1.7556791072768196
SEhsZHI=,6148,hhldr,HHldr,Pop4,relationship_to_head_of_household__householder_,decennial,0.225996177032789,5718,0.227428207779811,1850221,0.226323045753506,430,0.07520111927247289,-0.0014320307470220006,-1844073,True,0
SEhsZHJVMTg=,3,hhldru18,HHldrU18,PopU18_2,relationship_to_head_of_household__householder_,decennial,0.000366748166259169,15,0.00168406871000337,1182,0.00066851006526174,-12,-0.8,-0.001317320543744201,-1179,True,0
SEhyMTV0MjQ=,373,hhr15t24,HHr15t24,OcHU_3,tenure_by_age_of_householder,decennial,0.0431812919657328,568,0.0710532899674756,119317,0.038368259660478,-195,-0.34330985915492956,-0.027871998001742802,-118944,True,0.4813032305254801
SEhyMjV0MzQ=,1592,hhr25t34,HHr25t34,OcHU_3,tenure_by_age_of_householder,decennial,0.184301921741144,1641,0.205278959219415,583537,0.187645508498339,-49,-0.029859841560024376,-0.02097703747827101,-581945,True,-0.33435867571949984
SEhyMzV0NDQ=,1862,hhr35t44,HHr35t44,OcHU_3,tenure_by_age_of_householder,decennial,0.215559157212318,1950,0.243932949712284,609384,0.195957018236636,-88,-0.04512820512820513,-0.028373792499965994,-607522,True,1.9602138975681989
SEhyNDV0NTQ=,1885,hhr45t54,HHr45t54,OcHU_3,tenure_by_age_of_householder,decennial,0.218221810604307,1465,0.183262446835126,630949,0.20289158346689,420,0.28668941979522183,0.03495936376918102,-629064,True,1.5330227137417012
SEhyNTV0NjQ=,1348,hhr55t64,HHr55t64,OcHU_3,tenure_by_age_of_householder,decennial,0.156054642278305,1040,0.130097573179885,531036,0.170762985467801,308,0.29615384615384616,0.02595706909842002,-529688,True,-1.470834318949601
SEhyNjV0NzQ=,892,hhr65t74,HHr65t74,OcHU_3,tenure_by_age_of_householder,decennial,0.103264644593656,803,0.100450337753315,332966,0.107070458912902,89,0.11083437110834371,0.0028143068403410076,-332074,True,-0.38058143192460037
SEhyNzVw,686,hhr75p,HHr75p,OcHU_3,tenure_by_age_of_householder,decennial,0.0794165316045381,527,0.0659244433324994,302595,0.0973041857569529,159,0.301707779886148,0.013492088272038696,-301909,True,-1.788765415241481
SEhyODVw,165,hhr85p,HHr85p,OcHU_3,tenure_by_age_of_householder,decennial,0.0191016438990507,126,0.0157618213660245,92439,0.0297252156419867,39,0.30952380952380953,0.003339822533026199,-92274,True,-1.0623571742936
SEh3SW5kNjVw,1916,hhwind65p,HHwInd65p,HH,household_type_,decennial,0.221810604306552,1570,0.19639729797348,763496,0.245514157896497,346,0.22038216560509555,0.02541330633307201,-761580,True,-2.370355358994498
SEh3SW5kVTE4,4105,hhwindu18,HHwIndU18,HH,household_type_,decennial,0.475225746700625,4149,0.519014260695522,959122,0.308420777777492,-44,-0.010604965051819716,-0.04378851399489703,-955017,True,16.680496892313304
SG1Pd25yVmNSdA==,0.900900900900901,hmownrvcrt,HmOwnrVcRt,ratio,housing_occupancy,decennial,,,2.10084033613445,,2.88326832943512,,-1.1999394352335488,-0.5711711711711703,,,-1.9823674285342188,True,0
SG9u,839,hon,Hon,Hsp2,hispanic_subgroup,decennial,0.041319871952721,639,0.0338417540514776,42400,0.0181500944318592,200,0.3129890453834116,0.007478117901243399,-41561,True,2.3169777520861805
SHNwMQ==,20305,hsp1,Hsp1,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.746397588589913,18896,0.751571076286692,2336076,0.285753883147834,1409,0.07456604572396275,-0.0051734876967789445,-2315771,True,46.064370544207904
SHNwMg==,20305,hsp2,Hsp2,Hsp2,hispanic_subgroup,decennial,1,18882,1,2336076,1,1423,0.07536277936659252,0,-2315771,True,0
