id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,change_percentage_point_significant,difference_sum,difference_m,significant,difference_percent,difference_percent_m,percent_significant
QWdGRkhN,25,37,90,0.002,0.003,agffhm,AgFFHM,CvEm16pl3,industry,economic,False,,0,,0,0,False,3870,470,7.4,0.001,0.001,True,,,,,0.002,0.003,False,-3845,471.4541335061132,True,0.1,0.31622776601683794,False
QWdISEluYw==,958309500,67898838,4.3,0,0,aghhinc,AgHHInc,MnHHInc,economic__special_variable,economic,True,747932300,50566907,,0,0,False,307989432000,2361252362,0.5,0,0,True,210377200,84659696.936009,False,0.2812783991278355,0.1254807729911202,False,0,0,-307031122500,2362228390.5779157,True,0,0
QWdJUDE1cGw=,965308200,69578248,4.4,0,0,agip15pl,AgIP15pl,PerCapInc,economic__special_variable,economic,True,752768100,51579727,,0,0,False,318266008500,2111708243,0.4,0,0,True,212540100,86611782.29400451,False,0.28234472209967454,0.12752950723074952,False,0,0,-317300700300,2112854191.8809485,True,0,0
QWdUVG0=,462835,37326,4.9,0,0,agttm,AgTTm,MnTrvTm,economic__special_variable,economic,True,428945,34937,,0,0,False,156042185,593582,0.2,0,0,True,33890,51125.57329751912,False,0.07900779820256676,0.12367583403616282,False,0,0,-155579350,594754.4207485977,True,0,0
QXJ0RW5SQUZT,526,165,19.1,0.048,0.015,artenrafs,ArtEnRAFS,CvEm16pl3,industry,economic,True,,0,,0,0,False,440995,5433,0.7,0.109,0.001,True,,,,,0.048,0.015,True,-440469,5435.504944345097,True,-6.1000000000000005,1.5033296378372907,True
Q05JMTg2NF8y,15138,608,2.4,,,cni1864_2,CNI1864_2,NA,health_insurance_coverage,economic,True,,0,,,,False,5369877,1931,0,,,True,,,,,,,-5354739,2024.4567172453947,True,,
Q29uc3RjdG4=,1070,255,14.5,0.099,0.023,constctn,Constctn,CvEm16pl3,industry,economic,True,,0,,0,0,False,206067,3740,1.1,0.051,0.001,True,,,,,0.099,0.023,True,-204997,3748.6831021039907,True,4.800000000000001,2.3021728866442674,False
Q3ZFbTE2cGwx,10849,663,3.7,0.575,0.029,cvem16pl1,CvEm16pl1,Pop16pl,employment_status,economic,True,9825,629,3.9,0.56,0.026,True,4053141,9894,0.1,0.591,0.001,True,1024,913.8982437886616,False,0.1042239185750636,0.09772997094152328,False,0.014999999999999902,0.03894868418830089,False,-4042292,9916.189036116648,True,-1.6000000000000014,2.901723625709382,False
Q3ZFbTE2cGwy,10849,663,3.7,1,0,cvem16pl2,CvEm16pl2,CvEm16pl2,occupation,economic,True,9825,629,3.9,1,0,True,4053141,9894,0.1,1,0,True,1024,913.8982437886616,False,0.1042239185750636,0.09772997094152328,False,0,0,-4042292,9916.189036116648,True,0,0
Q3ZFbTE2cGwz,10849,663,3.7,1,0,cvem16pl3,CvEm16pl3,CvEm16pl3,industry,economic,True,,0,,0,0,False,4053141,9894,0.1,1,0,True,,,,,1,0,True,-4042292,9916.189036116648,True,0,0
Q3ZFbTE2cGw0,10849,663,3.7,1,0,cvem16pl4,CvEm16pl4,CvEm16pl4,class_of_worker,economic,True,9825,629,3.9,1,0,True,4053141,9894,0.1,1,0,True,1024,913.8982437886616,False,0.1042239185750636,0.09772997094152328,False,0,0,-4042292,9916.189036116648,True,0,0
Q3ZMRjE=,11341,643,3.4,0.601,0.027,cvlf1,CvLF1,Pop16pl,employment_status,economic,True,10288,632,3.7,0.586,0.025,True,4354474,10392,0.1,0.635,0.002,True,1053,901.5946982985204,False,0.10235225505443235,0.09215220068670477,False,0.015000000000000013,0.0367967389859482,False,-4343133,10411.873654631043,True,-3.4000000000000057,2.7073972741361767,False
Q3ZMRjE4dDY0,10924,632,3.5,,,cvlf18t64,CvLF18t64,NA,health_insurance_coverage,economic,True,,0,,,,False,4102491,9890,0.1,,,True,,,,,,,-4091567,9910.172753287401,True,,
Q3ZMRjI=,11341,643,3.4,1,0,cvlf2,CvLF2,CvLF2,employment_status,economic,True,10288,632,3.7,1,0,True,4354474,10392,0.1,1,0,True,1053,901.5946982985204,False,0.10235225505443235,0.09215220068670477,False,0,0,-4343133,10411.873654631043,True,0,0
Q3ZMRkVt,10486,652,3.8,1,0,cvlfem,CvLFEm,CvLFEm,health_insurance_coverage,economic,True,,0,,0,0,False,3825543,9546,0.2,1,0,True,,,,,1,0,True,-3815057,9568.24017257092,True,0,0
Q3ZMRlVFbTE=,492,163,20.1,0.026,0.009,cvlfuem1,CvLFUEm1,Pop16pl,employment_status,economic,False,463,126,16.5,0.026,0.007,True,301333,4545,0.9,0.044,0.001,True,29,206.0218435020908,False,0.06263498920086392,0.45559593055045583,False,0,0.011401754250991379,-300841,4547.921943041679,True,-1.7999999999999994,0.9055385138137416,False
Q3ZMRlVFbTI=,492,163,20.1,0.043,0.014,cvlfuem2,CvLFUEm2,CvLF2,employment_status,economic,False,463,126,16.5,0.045,0.012,True,301333,4545,0.9,0.069,0.001,True,29,206.0218435020908,False,0.06263498920086392,0.45559593055045583,False,-0.0020000000000000018,0.018439088914585774,False,-300841,4547.921943041679,True,-2.6000000000000005,1.4035668847618201,False
