id,sum,variable,variablename,base,category,profile,percent,previous_sum,previous_percent,comparison_sum,comparison_percent,change_sum,change_percent,change_percentage_point,difference_sum,significant,difference_percent
QU5I,232,anh,ANH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.00672132572355651,193,0.00544859127096155,1028119,0.125761746016854,39,0.20207253886010362,0.00127273445259496,-1027887,True,-11.90404202932975
QXJn,4,arg,Arg,Hsp2,hispanic_subgroup,decennial,0.000501315954380248,0,0,15169,0.0064933675103036,4,0,0.000501315954380248,-15165,True,-0.5992051555923351
QXNuQWxuT3JD,450,asnalnorc,AsnAlnOrC,AsnAlnOrC,asian_subgroup,decennial,1,359,1,1134919,1,91,0.25348189415041783,0,-1134469,True,0
QXNuQWxvbmU=,254,asnalone,AsnAlone,AsnAlnOrC,asian_subgroup,decennial,0.564444444444444,213,0.593314763231198,1038388,0.914944590759341,41,0.19248826291079812,-0.028870318786754057,-1038134,True,-35.0500146314897
QXNuSW5Db21ibw==,196,asnincombo,AsnInCombo,AsnAlnOrC,asian_subgroup,decennial,0.435555555555556,146,0.406685236768802,96531,0.0850554092406595,50,0.3424657534246575,0.028870318786753946,-96335,True,35.050014631489645
QXNuSW5k,102,asnind,AsnInd,AsnAlnOrC,asian_subgroup,decennial,0.226666666666667,121,0.337047353760446,192209,0.169359222993007,-19,-0.15702479338842976,-0.11038068709377899,-192107,True,5.730744367365997
QXZnRmFtU3o=,3.38282793075404,avgfamsz,AvgFamSz,mean,relationship_to_head_of_household__householder_,decennial,,,3.37465280159384,,3.32030552025947,,0.008175129160199912,0.0024225097042098135,,,0.06252241049456986,True,0
QXZnSEhTeg==,2.87575859743763,avghhsz,AvgHHSz,mean,relationship_to_head_of_household__householder_,decennial,,,2.88598946328614,,2.56918261847125,,-0.010230865848510184,-0.0035450115042557294,,,0.30657597896638,True,0
QXZISFN6T09j,3.06498900561935,avhhszooc,AvHHSzOOc,mean,housing_tenure,decennial,,,3.07928913192071,,2.75068958927896,,-0.014300126301360017,-0.004643969984215252,,,0.31429941634039027,True,0
QXZISFN6Uk9j,2.77609059323124,avhhszroc,AvHHSzROc,mean,housing_tenure,decennial,,,2.77664647506122,,2.48777581732104,,-0.0005558818299800095,-0.00020019899363232882,,,0.28831477591020027,True,0
QmdsZHNo,12,bgldsh,Bgldsh,AsnAlnOrC,asian_subgroup,decennial,0.0266666666666667,0,0,53174,0.04685268287869,12,0,0.0266666666666667,-53162,True,-2.0186016212023303
Qk5I,24381,bnh,BNH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.706347596836342,25847,0.729687764666027,1861295,0.227677641452439,-1466,-0.05671838124347119,-0.023340167829685066,-1836914,True,47.8669955383903
Qm9s,3,bol,Bol,Hsp2,hispanic_subgroup,decennial,0.000375986965785186,0,0,4488,0.0019211703728817,3,0,0.000375986965785186,-4485,True,-0.1545183407096514
Q0Ft,356,cam,CAm,Hsp2,hispanic_subgroup,decennial,0.0446171199398421,242,0.0360870861914703,151378,0.0648001178043865,114,0.47107438016528924,0.008530033748371794,-151022,True,-2.018299786454441
Q2FtYmRu,14,cambdn,Cambdn,AsnAlnOrC,asian_subgroup,decennial,0.0311111111111111,9,0.0250696378830084,2166,0.00190850624582019,5,0.5555555555555556,0.0060414732281026985,-2152,True,2.9202604865290906
Q2hp,5,chi,Chi,Hsp2,hispanic_subgroup,decennial,0.00062664494297531,0,0,7026,0.00300760762920384,5,0,0.00062664494297531,-7021,True,-0.238096268622853
Q2hpbmVzZQ==,20,chinese,Chinese,AsnAlnOrC,asian_subgroup,decennial,0.0444444444444444,14,0.0389972144846797,486463,0.428632351736115,6,0.42857142857142855,0.005447229959764696,-486443,True,-38.41879072916706
