id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_significant,change_percent,change_percent_m,change_percent_significant,change_percentage_point,change_percentage_point_m,change_percentage_point_significant,difference_sum,difference_m,significant,difference_percent,difference_percent_m
QWJyb2Fk,1334,328.306259459061,14.9608900470309,0.10867617107943,0.0250394271776478,abroad,Abroad,DfHs2,residence_1_year_ago,social,True,1164,353.803617844702,18.4775074862231,0.0933365407745971,0.0271462119691671,True,90888,3237,2.2,0.109,0.004,True,170,482.6613719783262,False,0.14604810996563575,0.44821635328809634,False,0.015339630304832902,0.03693087783494563,False,-89554,3253.6063068539806,True,0,2.535691056467107
QXZnRm1Teg==,2.5271570223471955,0.370105755880297,8.902822399140929,,,avgfmsz,AvgFmSz,mean,household_type,social,True,2.6994285714285713,0.3202356273465373,7.211604557680502,,,True,3.39,0.01,0.2,,,True,-0.17227154908137576,0.48941713042940815,False,,,,,-0.8628429776528046,0.37024082775367434,False,,
QXZnSEhTeg==,1.698732261116367,0.07003034655042402,2.5060829310677986,,,avghhsz,AvgHHSz,mean,household_type,social,True,1.7158040492496538,0.06227709701889185,2.206453450044006,,,True,2.62,0.01,0.2,,,True,-0.01707178813328669,0.09371598716906819,False,,,,,-0.921267738883633,0.07074071980106285,True,,
QmFoYW1hcw==,0,0,,0,0,bahamas,Bahamas,Fb2,place_of_birth,social,False,0,0,,0,0,False,898,202,13.7,0,0,True,0,0,0,,,,-898,202,True,0,0
QmFoYW1pYW4=,0,0,,0,0,bahamian,Bahamian,Pop_5,ancestry,social,False,0,0,,0,0,False,1534,383,15.2,0,0,True,0,0,0,,,,-1534,383,True,0,0
QmFyYmFkb3M=,0,0,,0,0,barbados,Barbados,Fb2,place_of_birth,social,False,0,0,,0,0,False,21922,1345,3.7,0.007,0,True,0,0,0,,,,-21922,1345,True,-0.7000000000000001,0,True
QmFzcXVl,0,0,,0,0,basque,Basque,Pop_5,ancestry,social,False,26,29,67.8045358896423,0.000528058167638158,0.000588768349099869,False,721,213,18,0,0,True,-26,29,False,-1,0,True,-0.000528058167638158,0.000588768349099869,False,-721,213,True,0,0
QmVsYXJ1cw==,0,0,,0,0,belarus,Belarus,Fb2,place_of_birth,social,False,10,15,91.1854103343465,0.000821895290539985,0.00123125433263568,False,12400,968,4.7,0.004,0,True,-10,15,False,-1,0,True,-0.000821895290539985,0.00123125433263568,False,-12400,968,True,-0.4,0,True
QmVsZ2lhbg==,88,69.1158447825099,47.7451262658952,0.00174773092887927,0.00137152815132954,belgian,Belgian,Pop_5,ancestry,social,False,140,102.610915598683,44.5553259221375,0.00284339013343624,0.00208222048777765,False,4625,690,9.1,0.001,0,True,-52,123.7174199536995,False,-0.37142857142857144,0.6752561640817233,False,-0.0010956592045569698,0.0024933374480022594,False,-4537,693.4529544244511,True,0.074773092887927,0.137152815132954,False
QmVsZ2l1bQ==,64,91,86.436170212766,0.00528532496490214,0.0075032678522536,belgium,Belgium,Fb2,place_of_birth,social,False,166,167.597732681561,61.3753735970854,0.0136434618229638,0.0137355690331876,False,3153,526,10.1,0.001,0,True,-102,190.7092027144993,False,-0.6144578313253012,0.6723341359354048,False,-0.00835813685806166,0.01565135409886712,False,-3089,533.8136378924764,True,0.4285324964902141,0.75032678522536,False
QmVsaXpl,0,0,,0,0,belize,Belize,Fb2,place_of_birth,social,False,0,0,,0,0,False,6737,791,7.1,0.002,0,True,0,0,0,,,,-6737,791,True,-0.2,0,True
QmVsaXplYW4=,0,0,,0,0,belizean,Belizean,Pop_5,ancestry,social,False,0,0,,0,0,False,7054,1069,9.2,0.001,0,True,0,0,0,,,,-7054,1069,True,-0.1,0,True
QmVybXVkYW4=,0,0,,0,0,bermudan,Bermudan,Pop_5,ancestry,social,False,18,28,94.5626477541371,0.000365578731441802,0.000568569021959552,False,344,169,29.9,0,0,False,-18,28,False,-1,0,True,-0.000365578731441802,0.000568569021959552,False,-344,169,False,0,0
Qm5nbGRzaA==,0,0,,0,0,bngldsh,Bngldsh,Fb2,place_of_birth,social,False,356,210.240338660306,35.9004710666141,0.0292594723432235,0.017135400633491,False,86980,3108,2.2,0.028,0.001,True,-356,210.240338660306,False,-1,0,True,-0.0292594723432235,0.017135400633491,False,-86980,3108,True,-2.8000000000000003,0.1,True
Qm9saXZpYQ==,4,8,121.580547112462,0.000330332810306384,0.000660141348902663,bolivia,Bolivia,Fb2,place_of_birth,social,False,0,0,,0,0,False,2382,425,10.8,0.001,0,True,4,8,False,0,,0.000330332810306384,0.000660141348902663,False,-2378,425.07528744917647,True,-0.0669667189693616,0.0660141348902663,False
Qm9zbmlhSA==,37,69,113.365645280539,0.00305557849533405,0.00569303974026653,bosniah,BosniaH,Fb2,place_of_birth,social,False,0,0,,0,0,False,1696,300,10.8,0.001,0,True,37,69,False,0,,0.00305557849533405,0.00569303974026653,False,-1659,307.8327467960483,True,0.20555784953340497,0.569303974026653,False
QnJhemls,123,94.9210198006743,46.9128029261741,0.0101577339169213,0.00779700597283782,brazil,Brazil,Fb2,place_of_birth,social,False,91,61.2943716828878,40.9461716709896,0.00747924714391387,0.0050054793392785,False,13483,1062,4.8,0.004,0,True,32,112.99115009592566,False,0.3516483516483517,1.3845222113379767,False,0.0026784867730074297,0.009265426355889542,False,-13360,1066.233557903708,True,0.6157733916921299,0.779700597283782,False
QnJiZGlhbg==,0,0,,0,0,brbdian,Brbdian,Pop_5,ancestry,social,False,0,0,,0,0,False,22110,1521,4.2,0.003,0,True,0,0,0,,,,-22110,1521,True,-0.3,0,True
QnJpdGlzaA==,491,196.743487821071,24.3586363442972,0.00975154415999682,0.00389481994436443,british,British,Pop_5,ancestry,social,False,529,156.118544702415,17.9404329672221,0.0107439527184841,0.00315382751541191,True,26628,1327,3,0.003,0,True,-38,251.15931199141286,False,-0.07183364839319471,0.4619024584057495,False,-0.0009924085584872792,0.005011611556773749,False,-26137,1341.5054975660742,True,0.6751544159996821,0.389481994436443,False
QnJ0V0luZA==,0,0,,0,0,brtwind,BrtWInd,Pop_5,ancestry,social,False,29,46,96.4259511581595,0.000588987956211792,0.000934084533631574,False,45617,2249,3,0.005,0,True,-29,46,False,-1,0,True,-0.000588987956211792,0.000934084533631574,False,-45617,2249,True,-0.5,0,True
QnJ6bGlhbg==,118,117.413798166996,60.4882788970149,0.0023435482909972,0.00233068632243086,brzlian,Brzlian,Pop_5,ancestry,social,False,32,36,68.3890577507599,0.000649917744785426,0.000730889488192021,False,13148,1531,7.1,0.002,0,True,86,122.8087944733604,False,2.6875,5.538269072228824,False,0.001693630546211774,0.002442600699565093,False,-13030,1535.4956854384188,True,0.034354829099719986,0.233068632243086,False
QnVsZ2FyaWE=,39,39,60.790273556231,0.00322074490048724,0.00321050939430757,bulgaria,Bulgaria,Fb2,place_of_birth,social,False,0,0,,0,0,False,4089,684,10.2,0.001,0,True,39,39,False,0,,0.00322074490048724,0.00321050939430757,False,-4050,685.1109399214116,True,0.222074490048724,0.321050939430757,False
QnVsZ3JpYW4=,42,44,63.6850484874801,0.000834144306965105,0.000873453149559011,bulgrian,Bulgrian,Pop_5,ancestry,social,False,17,28,100.125156445557,0.000345268801917257,0.00056858079816842,False,4057,614,9.2,0,0,True,25,52.15361924162119,False,1.4705882352941178,4.822591043246137,False,0.000488875505047848,0.001042211364609115,False,-4015,615.5745283879118,True,0.0834144306965105,0.0873453149559011,False
QnVybWE=,0,0,,0,0,burma,Burma,Fb2,place_of_birth,social,False,14,24,104.211897524967,0.00115065340675598,0.00197060295255762,False,6545,898,8.3,0.002,0,True,-14,24,False,-1,0,True,-0.00115065340675598,0.00197060295255762,False,-6545,898,True,-0.2,0,True
QzE4NjREQW1i,665,230.054341406547,21.0301749577482,0.0159182305630027,0.00547864073512433,c1864damb,C1864DAmb,CNI1864_1,disability_status_of_the_civilian_noninstitutionalized_population,social,False,,0,,0,0,False,229309,3664,1,0.042,0.001,True,,,,,0.0159182305630027,0.00547864073512433,False,-228644,3671.215193910594,True,-2.60817694369973,0.5569156516436189,True
QzE4NjREQ29n,1278,430.910663595135,20.4970086997225,0.030591727307545,0.010259151200671,c1864dcog,C1864DCog,CNI1864_1,disability_status_of_the_civilian_noninstitutionalized_population,social,False,,0,,0,0,False,170837,3188,1.1,0.031,0.001,True,,,,,0.030591727307545,0.010259151200671,False,-169559,3216.9905191032194,True,0,1.030777295822086
QzE4NjRESHJn,380,179.011172835664,28.6372057007941,0.00909613175028725,0.00427319882696217,c1864dhrg,C1864DHrg,CNI1864_1,disability_status_of_the_civilian_noninstitutionalized_population,social,False,,0,,0,0,False,58827,2048,2.1,0.011,0,True,,,,,0.00909613175028725,0.00427319882696217,False,-58447,2055.808600040383,True,-0.1903868249712749,0.427319882696217,False
QzE4NjRESUxE,855,408.142132105961,29.0187974977132,0.0204662964381463,0.00974351891963791,c1864dild,C1864DILD,CNI1864_1,disability_status_of_the_civilian_noninstitutionalized_population,social,False,,0,,0,0,False,152865,2956,1.2,0.028,0.001,True,,,,,0.0204662964381463,0.00974351891963791,False,-152010,2984.0435653656264,True,-0.7533703561853704,0.979470065583129,False
QzE4NjREU0Ny,128,125.063983624383,59.3958888793613,0.00306396016851781,0.00299176171310735,c1864dscr,C1864DSCr,CNI1864_1,disability_status_of_the_civilian_noninstitutionalized_population,social,False,,0,,0,0,False,83328,2435,1.8,0.015,0,True,,,,,0.00306396016851781,0.00299176171310735,False,-83200,2438.20958902224,True,-1.193603983148219,0.299176171310735,True
QzE4NjREVnNu,446,198.88187448835,27.1078106626072,0.0106759862121792,0.00474600826517939,c1864dvsn,C1864DVsn,CNI1864_1,disability_status_of_the_civilian_noninstitutionalized_population,social,False,,0,,0,0,False,96360,2606,1.6,0.018,0,True,,,,,0.0106759862121792,0.00474600826517939,False,-95914,2613.5780072536577,True,-0.7324013787820798,0.474600826517939,False
QzY1cGxEQW1i,1862,332.556762072281,10.8572591511001,0.312941176470588,0.0449832109611098,c65pldamb,C65plDAmb,CvNI65pl,disability_status_of_the_civilian_noninstitutionalized_population,social,True,,0,,0,0,False,307659,3733,0.7,0.266,0.003,True,,,,,0.312941176470588,0.0449832109611098,True,-305797,3747.783745095226,True,4.6941176470588,4.508313729513185,False
QzY1cGxEQ29n,810,249.947994590875,18.7585271185316,0.136134453781513,0.0394516957035773,c65pldcog,C65plDCog,CvNI65pl,disability_status_of_the_civilian_noninstitutionalized_population,social,True,,0,,0,0,False,120293,2983,1.5,0.104,0.003,True,,,,,0.136134453781513,0.0394516957035773,True,-119483,2993.45335691071,True,3.2134453781513006,3.956559482539925,False
QzY1cGxESHJn,719,237.491052463035,20.0794798976149,0.120840336134454,0.0378032364188948,c65pldhrg,C65plDHrg,CvNI65pl,disability_status_of_the_civilian_noninstitutionalized_population,social,False,,0,,0,0,False,114133,2557,1.4,0.099,0.002,True,,,,,0.120840336134454,0.0378032364188948,True,-113414,2568.0052570039647,True,2.184033613445399,3.78561049732121,False
QzY1cGxESUxE,1111,260.762343907244,14.2680596033172,0.18672268907563,0.0391013952291013,c65pldild,C65plDILD,CvNI65pl,disability_status_of_the_civilian_noninstitutionalized_population,social,True,,0,,0,0,False,217939,3170,0.9,0.189,0.003,True,,,,,0.18672268907563,0.0391013952291013,True,-216828,3180.706996879782,True,-0.22773109243699707,3.9216311770261947,False
QzY1cGxEU0Ny,588,232.699376879269,24.0575829538355,0.0988235294117647,0.0376800760872201,c65pldscr,C65plDSCr,CvNI65pl,disability_status_of_the_civilian_noninstitutionalized_population,social,False,,0,,0,0,False,134140,2575,1.2,0.116,0.002,True,,,,,0.0988235294117647,0.0376800760872201,False,-133552,2585.492989741028,True,-1.7176470588235322,3.773311720410462,False
QzY1cGxEVnNu,563,220.988687493274,23.8613903473332,0.0946218487394958,0.03576096980226,c65pldvsn,C65plDVsn,CvNI65pl,disability_status_of_the_civilian_noninstitutionalized_population,social,False,,0,,0,0,False,88066,2373,1.6,0.076,0.002,True,,,,,0.0946218487394958,0.03576096980226,False,-87503,2383.2677147144004,True,1.8621848739495803,3.5816853033148393,False
Q2Fib1ZlcmQ=,0,0,,0,0,caboverd,CaboVerd,Fb2,place_of_birth,social,False,0,0,,0,0,False,147,110,45.5,0,0,False,0,0,0,,,,-147,110,False,0,0
Q2FqdW4=,0,0,,0,0,cajun,Cajun,Pop_5,ancestry,social,False,0,0,,0,0,False,258,107,25.2,0,0,False,0,0,0,,,,-258,107,False,0,0
Q0Ft,291,261,54.5232350452793,0.0240317119497894,0.0214690317643894,cam,CAm,Fb2,place_of_birth,social,False,174,94.7048045243746,33.0869596214144,0.0143009780553957,0.00770723774956314,False,290411,5931,1.2,0.093,0.002,True,117,277.6508598942204,False,0.6724137931034483,1.754587489320383,False,0.0097307338943937,0.02281054226950013,False,-290120,5936.7400145197535,True,-6.896828805021061,2.1561987962624434,True
Q2FtYm9kaWE=,0,0,,0,0,cambodia,Cambodia,Fb2,place_of_birth,social,False,0,0,,0,0,False,1952,726,22.6,0.001,0,False,0,0,0,,,,-1952,726,False,-0.1,0,True
Q2FtZXJvb24=,0,0,,0,0,cameroon,Cameroon,Fb2,place_of_birth,social,False,0,0,,0,0,False,914,304,20.2,0,0,False,0,0,0,,,,-914,304,False,0,0
Q2FuYWRh,795,258.660008505374,19.7786322957216,0.0656536460483938,0.0207108135871792,canada,Canada,Fb2,place_of_birth,social,True,386,167.140659326209,26.3226072611634,0.0317251582148434,0.013523260990163,False,23521,1284,3.3,0.008,0,True,409,307.9626600742369,False,1.0595854922279793,1.1155143983626143,False,0.033928487833550396,0.02473492242257798,False,-22726,1309.794258652862,True,5.76536460483938,2.0710813587179198,False
Q2FuYWRpYW4=,121,90,45.2159059509156,0.00240313002720899,0.00178577863838944,canadian,Canadian,Pop_5,ancestry,social,False,231,156,41.0531717522599,0.00469159372016979,0.00316512543601717,False,11091,1006,5.5,0.001,0,True,-110,180.0999722376436,False,-0.47619047619047616,0.5262407263868931,False,-0.0022884636929608,0.0036341469935943596,False,-10970,1010.0178216249454,True,0.140313002720899,0.178577863838944,False
Q2FyaWI=,645,293.465500527745,27.658679157206,0.0532661656619044,0.0238609658481826,carib,Carib,Fb2,place_of_birth,social,False,677,243.304336171799,21.8471745248167,0.055642311169557,0.0195433261520762,False,870231,7617,0.5,0.278,0.002,True,-32,381.207292689948,False,-0.047267355982274745,0.5523959233201068,False,-0.0023761455076526036,0.030842945519106338,False,-869586,7622.651179215798,True,-22.473383433809566,2.3944638047131477,True
Q2FycFJ1c24=,19,31,99.1841305391138,0.000377350996008024,0.000615558192824214,carprusn,CarpRusn,Pop_5,ancestry,social,False,0,0,,0,0,False,426,211,30.1,0,0,False,19,31,False,0,,0.000377350996008024,0.000615558192824214,False,-407,213.2650932525058,False,0.037735099600802395,0.0615558192824214,False
Q2VsdGlj,0,0,,0,0,celtic,Celtic,Pop_5,ancestry,social,False,27,33,74.2992232353934,0.000548368097162703,0.000670019562009211,False,409,167,24.8,0,0,False,-27,33,False,-1,0,True,-0.000548368097162703,0.000670019562009211,False,-409,167,False,0,0
Q2hpbGU=,106,91.9347594764896,52.7239545085104,0.00875381947311917,0.00756017426457475,chile,Chile,Fb2,place_of_birth,social,False,47,49.2442890089805,63.6930595731495,0.00386290786553793,0.00403666844203927,False,5278,650,7.5,0.002,0,True,59,104.29285689825547,False,1.2553191489361701,3.067571320934776,False,0.00489091160758124,0.008570351627657648,False,-5172,656.46934429568,True,0.6753819473119169,0.756017426457475,False
Q2hpbmE=,1904,454.740585389077,14.5188049280056,0.157238417705839,0.0354034283857186,china,China,Fb2,place_of_birth,social,True,2125,422.338726616445,12.0819231644254,0.174652749239747,0.032064740920004,True,391239,4367,0.7,0.125,0.001,True,-221,620.6117949249762,False,-0.104,0.27839869940435197,False,-0.017414331533908006,0.047765577058480974,False,-389335,4390.6124857472905,True,3.223841770583899,3.5417548495946263,False
Q2hOb0hLVHdu,1634,437.104106592468,16.2617369720368,0.134940953010158,0.0344597410590598,chnohktwn,ChNoHKTwn,Fb2,place_of_birth,social,True,1676,381.329254057435,13.8312110197763,0.137749650694502,0.0295350422130062,True,334774,4348,0.8,0.107,0.001,True,-42,580.0620656447028,False,-0.025059665871121718,0.3423778065845285,False,-0.0028086976843440248,0.04538493662418744,False,-333140,4369.915788662294,True,2.7940953010157994,3.4474247690956967,False
Q05JMTg2NF8x,41776,1461.06707580453,2.12606920773075,1,0,cni1864_1,CNI1864_1,CNI1864_1,disability_status_of_the_civilian_noninstitutionalized_population,social,True,,0,,0,0,False,5460031,1359,0,1,0,True,,,,,1,0,True,-5418255,1995.3941966438613,True,0,0
Q05JMTh0NjRE,2224,536.182804647818,14.6558900048058,0.0532363079279969,0.0126989435072531,cni18t64d,CNI18t64D,CNI1864_1,disability_status_of_the_civilian_noninstitutionalized_population,social,True,,0,,0,0,False,432783,4650,0.7,0.079,0.001,True,,,,,0.0532363079279969,0.0126989435072531,True,-430559,4680.811040834697,True,-2.576369207200311,1.2738256010946147,False
Q29sb21iaWE=,90,102,68.8956433637285,0.00743248823189363,0.00840265248647523,colombia,Colombia,Fb2,place_of_birth,social,False,166,113.017697729161,41.3878118171754,0.0136434618229638,0.00923062613633976,False,68853,2625,2.3,0.022,0.001,True,-76,152.23994219652084,False,-0.4578313253012048,0.7168062997546731,False,-0.00621097359107017,0.012482348644279532,False,-68763,2626.9809668134258,True,-1.4567511768106367,0.8461948286799462,False
Q3JvYXRpYQ==,0,0,,0,0,croatia,Croatia,Fb2,place_of_birth,social,False,14,22,95.5275727312202,0.00115065340675598,0.00180604680933412,False,3828,540,8.6,0.001,0,True,-14,22,False,-1,0,True,-0.00115065340675598,0.00180604680933412,False,-3828,540,True,-0.1,0,True
Q3JvYXRpYW4=,134,112.432201792903,51.0058530113427,0.00266131755079343,0.0022313258923936,croatian,Croatian,Pop_5,ancestry,social,False,87,65.8027355054484,45.978922897983,0.00176696386863538,0.00133536502508245,False,8747,958,6.7,0.001,0,True,47,130.27279071241261,False,0.5402298850574713,1.7398933027541577,False,0.0008943536821580497,0.002600387468874504,False,-8613,964.5750359614332,True,0.166131755079343,0.22313258923936002,False
Q3N0YVJpY2E=,9,13,87.8081729145559,0.000743248823189363,0.00107194773019874,cstarica,CstaRica,Fb2,place_of_birth,social,False,0,0,,0,0,False,4079,490,7.3,0.001,0,True,9,13,False,0,,0.000743248823189363,0.00107194773019874,False,-4070,490.17241864470503,True,0,0.107194773019874
