id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_significant,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m
QXZnSEhTT09j,3.08,0.17,3.4,,,avghhsooc,AvgHHSOOc,mean,housing_tenure,housing,True,2.92,0.18,3.7,,,True,2.85,0.01,0.2,,,True,0.16000000000000014,0.24758836806279896,False,,,,,0.22999999999999998,0.17029386365926402,False,,
QXZnSEhTUk9j,2.06,0.74,21.7,,,avghhsroc,AvgHHSROc,mean,housing_tenure,housing,False,2.27,0.7,18.8,,,True,2.51,0.01,0.2,,,True,-0.20999999999999996,1.0186265262597474,False,,,,,-0.44999999999999973,0.7400675644831355,False,,
R1IxNWt0MTlr,83,51,37.3,0.074,0.042,gr15kt19k,GR15kt19k,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,442539,4873,0.7,0.214,0.002,True,,,,,0.074,0.042,False,-442456,4873.266871411825,True,-14,4.2047592083257275,True
R1Ixa3QxNGs=,594,207,21.2,0.53,0.141,gr1kt14k,GR1kt14k,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,619998,5133,0.5,0.3,0.002,True,,,,,0.53,0.141,True,-619404,5137.172179322005,True,23,14.101418368376988,False
R1IyMGt0MjRr,74,76,62.4,0.066,0.066,gr20kt24k,GR20kt24k,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,206669,2799,0.8,0.1,0.001,True,,,,,0.066,0.066,False,-206595,2800.031606964464,True,-3.3999999999999995,6.6007575322837,False
R1IyNWt0Mjlr,58,57,60.2,0.052,0.05,gr25kt29k,GR25kt29k,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,102402,2683,1.6,0.05,0.001,True,,,,,0.052,0.05,False,-102344,2683.605410636966,True,0.20000000000000018,5.000999900019995,False
R1Iza3Bs,78,69,54,0.07,0.06,gr3kpl,GR3kpl,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,147224,2968,1.2,0.071,0.001,True,,,,,0.07,0.06,False,-147146,2968.80194691394,True,-0.09999999999999876,6.000833275470999,False
R1I1MDB0OTk5,227,121,32.5,0.202,0.098,gr500t999,GR500t999,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,321465,3260,0.6,0.156,0.002,True,,,,,0.202,0.098,False,-321238,3262.244779289255,True,4.600000000000003,9.802040603874278,False
R1Jub1JudFBk,16,26,98.8,,,grnorntpd,GRnoRntPd,NA,gross_rent,housing,False,160,106,40.2,,,False,59425,1926,2,,,True,-144,109.14210919713803,False,-0.9,0.17548593248462965,True,,,-59409,1926.175485255692,True,,
R1JQSTE1dDE5,165,134,49.2,0.151,0.117,grpi15t19,GRPI15t19,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,False,178,113,38.5,0.178,0.105,False,222841,3644,1,0.111,0.002,True,-13,175.28548142958104,False,-0.07303370786516854,0.9555182957466796,False,-0.026999999999999996,0.1572068700788868,False,-222676,3646.4629437305407,True,4,11.701709276853531,False
R1JQSTIwdDI0,172,92,32.4,0.158,0.076,grpi20t24,GRPI20t24,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,False,152,100,39.9,0.152,0.094,False,228606,3500,0.9,0.113,0.002,True,20,135.88230201170424,False,0.13157894736842105,0.9594602307749961,False,0.006000000000000005,0.1208801058900926,False,-228434,3501.2089340683456,True,4.5,7.602631123499285,False
R1JQSTI1dDI5,171,114,40.7,0.157,0.099,grpi25t29,GRPI25t29,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,False,51,64,76.6,0.051,0.063,False,211796,3409,1,0.105,0.002,True,120,130.73637596323374,False,2.3529411764705883,4.764508618794122,False,0.10600000000000001,0.11734564329364768,False,-211625,3410.9055982246123,True,5.199999999999999,9.902019995940224,False
R1JQSTMwdDM0,87,59,41.1,0.08,0.051,grpi30t34,GRPI30t34,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,False,64,58,55.1,0.064,0.056,False,188082,3046,1,0.093,0.001,True,23,82.73451516749222,False,0.359375,1.5386727706158934,False,0.016,0.07574298647399638,False,-187995,3046.571351536018,True,-1.3000000000000007,5.10098029794274,False
R1JQSTM1cGw=,337,157,28.3,0.309,0.125,grpi35pl,GRPI35pl,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,False,431,156,22.1,0.431,0.122,False,889842,5729,0.4,0.442,0.003,True,-94,221.32555207205516,False,-0.21809744779582366,0.46128732409129214,False,-0.122,0.1746682569902156,False,-889505,5731.150844289478,True,-13.300000000000004,12.503599481749246,False
R1JQSTUwcGw=,247,133,32.6,0.226,0.11,grpi50pl,GRPI50pl,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,False,326,142,26.4,0.326,0.121,False,584722,5029,0.5,0.29,0.002,True,-79,194.5584745005984,False,-0.24233128834355827,0.524749569540275,False,-0.1,0.16352675622050356,False,-584475,5030.75839213135,True,-6.399999999999995,11.001818031580054,False
R1JQSU50Qw==,45,53,71.4,,,grpintc,GRPINtC,NA,gross_rent_as_a_percentage_of_household_income__grapi_,housing,False,160,106,40.2,,,False,109433,2779,1.5,,,True,-115,118.51160280748886,False,-0.71875,0.38005885421341734,False,,,-109388,2779.5053516768053,True,,
R1JQSVUxNQ==,160,98,37.1,0.147,0.083,grpiu15,GRPIU15,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,False,123,86,42.7,0.123,0.082,False,273663,4314,1,0.136,0.002,True,37,130.38404810405297,False,0.3008130081300813,1.2091395926096378,False,0.023999999999999994,0.1166747616239262,False,-273503,4315.112976504786,True,1.0999999999999979,8.302409288875129,False
R1JVNTAw,7,13,112.9,0.006,0.012,gru500,GRU500,OcHUPRnt1,gross_rent,housing,False,,0,,0,0,False,224541,3382,0.9,0.109,0.002,True,,,,,0.006,0.012,False,-224534,3382.0249851235576,True,-10.3,1.2165525060596438,True
SE9WYWNSdA==,0.8,0.8,66.7,,,hovacrt,HOVacRt,rate,housing_occupancy,housing,False,2.8,1.7,35.4,,,False,1.8,0.1,3.4,,,True,-1.9999999999999998,1.8788294228055935,False,,,,,-1,0.806225774829855,False,,
SE9WYWNV,8118,307,2.3,0,0,hovacu,HOVacU,HOVacRt,housing__special_variable,housing,True,7802,313,,0,0,False,1065868,7322,0.4,0,0,True,316,438.42673276158695,False,0.04050243527300692,0.05736545490829058,False,0,0,-1057750,7328.433188615422,True,0,0
SFUx,9555,90,0.6,1,0,hu1,HU1,HU1,housing_occupancy,housing,True,9214,105,0.7,1,0,True,3472354,1104,0,1,0,True,341,138.2931668593933,False,0.037008899500759716,0.015331693770052371,False,0,0,-3462799,1107.6624034424929,True,0,0
SFUxMHQxOXU=,11,18,99.5,0.001,0.002,hu10t19u,HU10t19u,HU2,units_in_structure,housing,False,0,0,,0,0,False,219295,3425,0.9,0.063,0.001,True,11,18,False,0,,0.001,0.002,False,-219284,3425.047298943476,True,-6.2,0.223606797749979,True
SFUxdUE=,5074,321,3.8,0.531,0.033,hu1ua,HU1uA,HU2,units_in_structure,housing,True,4978,299,3.6,0.54,0.032,True,238949,3015,0.8,0.069,0.001,True,96,438.6821172557641,False,0.019284853354760947,0.0889177128645723,False,-0.009000000000000008,0.04596737973824482,False,-233875,3032.039907389083,True,46.2,3.301514803843836,True
SFUxdUQ=,2720,281,6.3,0.285,0.029,hu1ud,HU1uD,HU2,units_in_structure,housing,True,2079,255,7.5,0.226,0.028,True,319905,2742,0.5,0.092,0.001,True,641,379.45487215214405,False,0.30832130832130833,0.20980918690449293,False,0.05899999999999997,0.04031128874149275,False,-317185,2756.3608254363216,True,19.299999999999997,2.901723625709382,True
SFUy,9555,90,0.6,1,0,hu2,HU2,HU2,units_in_structure,housing,True,9214,105,0.7,1,0,True,3472354,1104,0,1,0,True,341,138.2931668593933,False,0.037008899500759716,0.015331693770052371,False,0,0,-3462799,1107.6624034424929,True,0,0
SFUyMHBsdQ==,21,34,98.4,0.002,0.004,hu20plu,HU20plu,HU2,units_in_structure,housing,False,10,18,109.4,0.001,0.002,False,1667213,4900,0.2,0.48,0.001,True,11,38.47076812334269,False,1.1,5.084132177668082,False,0.001,0.004472135954999579,False,-1667192,4900.117957763874,True,-47.8,0.4123105625617661,True
SFUydQ==,1611,293,11,0.169,0.031,hu2u,HU2u,HU2,units_in_structure,housing,True,2114,267,7.7,0.229,0.029,True,458656,4817,0.6,0.132,0.001,True,-503,396.4063571639587,False,-0.23793755912961212,0.16874182518661363,False,-0.06,0.042449970553582246,False,-457045,4825.90281709029,True,3.700000000000001,3.1016124838541645,False
SFUz,9555,90,0.6,1,0,hu3,HU3,HU3,year_structure_built,housing,True,,0,,0,0,False,3472354,1104,0,1,0,True,,,,,1,0,True,-3462799,1107.6624034424929,True,0,0
SFUzdDR1,109,81,45.5,0.011,0.009,hu3t4u,HU3t4u,HU2,units_in_structure,housing,False,20,24,73.5,0.002,0.003,False,333505,3795,0.7,0.096,0.001,True,89,84.48076704197234,False,4.45,7.692470344434225,False,0.009,0.009486832980505138,False,-333396,3795.8643284501095,True,-8.5,0.9055385138137416,True
SFU0,9555,90,0.6,1,0,hu4,HU4,HU4,rooms,housing,True,9214,105,0.7,1,0,True,3472354,1104,0,1,0,True,341,138.2931668593933,False,0.037008899500759716,0.015331693770052371,False,0,0,-3462799,1107.6624034424929,True,0,0
SFU1dDl1,0,0,,0,0,hu5t9u,HU5t9u,HU2,units_in_structure,housing,False,13,23,107.6,0.001,0.002,False,228415,3185,0.8,0.066,0.001,True,-13,23,False,-1,0,True,-0.001,0.002,False,-228415,3185,True,-6.6000000000000005,0.1,True
SFVub01ydGcx,1916,286,9.1,0.24,0.035,hunomrtg1,HUnoMrtg1,OOcHU3,mortgage_status,housing,True,1633,227,8.5,0.216,0.029,True,422629,4549,0.7,0.41,0.003,True,283,365.1369606051954,False,0.17330067360685855,0.23932038033397995,False,0.023999999999999994,0.04545327270945405,False,-420713,4557.981680524835,True,-17,3.51283361405006,True
SFVub01ydGcy,1869,274,8.9,1,0,hunomrtg2,HUnoMrtg2,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,True,1633,227,8.5,1,0,True,416370,4562,0.7,1,0,True,236,355.81596366661233,False,0.14451928965094918,0.23122545862510477,False,0,0,-414501,4570.221001220838,True,0,0
SFV3TXJ0Zw==,6067,345,3.5,0.76,0.033,huwmrtg,HUwMrtg,OOcHU3,mortgage_status,housing,True,5935,324,3.3,0.784,0.031,True,607211,5367,0.5,0.59,0.003,True,132,473.28743908960865,False,0.02224094355518113,0.0805811908964896,False,-0.02400000000000002,0.045276925690687087,False,-601144,5378.0771656791985,True,17,3.3136083051561784,True
SFV3TXJ0Z0V4,6067,345,3.5,1,0,huwmrtgex,HUwMrtgEx,HUwMrtgEx,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,True,5935,324,3.3,1,0,True,603062,5350,0.5,1,0,True,132,473.28743908960865,False,0.02224094355518113,0.0805811908964896,False,0,0,-596995,5361.112291306721,True,0,0
TWRHUg==,1220,128,6.4,,,mdgr,MdGR,median,gross_rent,housing,True,1401,169,7.3,,,True,1396,4,0.2,,,True,-181,212.00235847744713,False,-0.12919343326195576,0.13921726395335687,False,,,-176,128.06248474865697,False,,
TWRSbXM=,6,0.1,1.4,,,mdrms,MdRms,median,rooms,housing,True,6.2,0.2,1.6,,,True,4,0.1,1.5,,,True,-0.20000000000000018,0.223606797749979,False,,,,,2,0.14142135623730953,True,,
TWRWbA==,450859,20788,2.8,,,mdvl,MdVl,median,value,housing,True,494284,22088,2.7,,,True,570500,2845,0.3,,,True,-43425,30331.842805869874,False,-0.08785435093994545,0.05856813872260594,False,,,-119641,20981.77706963831,True,,
TW9iSG0=,9,17,114.8,0.001,0.002,mobhm,MobHm,HU2,units_in_structure,housing,False,0,0,,0,0,False,4514,450,6.1,0.001,0.001,True,9,17,False,0,,0.001,0.002,False,-4505,450.32099662351965,True,0,0.223606797749979
TXYwMHQwOQ==,2728,287,6.4,0.299,0.031,mv00t09,Mv00t09,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,830839,6308,0.5,0.263,0.002,True,,,,,0.299,0.031,True,-828111,6314.525556207687,True,3.599999999999998,3.1064449134018135,False
TXYxMEx0cg==,2656,396,9.1,0.291,0.043,mv10ltr,Mv10Ltr,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,1341699,7655,0.3,0.425,0.002,True,,,,,0.291,0.043,True,-1339043,7665.235873735393,True,-13.400000000000002,4.304648650006176,True
TXY4MHQ4OQ==,,0,,0,0,mv80t89,Mv80t89,OcHU3,year_householder_moved_into_unit,housing,False,,0,,0,0,False,,0,,0,0,False,,,,,0,0,,,0,0
TXY5MHQ5OQ==,2052,300,8.9,0.225,0.033,mv90t99,Mv90t99,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,460385,4845,0.6,0.146,0.001,True,,,,,0.225,0.033,True,-458333,4854.279040187122,True,7.9,3.301514803843836,False
TXZCZjc5,,0,,0,0,mvbf79,MvBf79,OcHU3,year_householder_moved_into_unit,housing,False,,0,,0,0,False,,0,,0,0,False,,,,,0,0,,,0,0
TXZCZjg5,1684,233,8.4,0.185,0.025,mvbf89,MvBf89,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,521180,4786,0.6,0.165,0.001,True,,,,,0.185,0.025,True,-519496,4791.668289854798,True,2,2.5019992006393608,False
Tk1TTVAxMDE0,340,121,21.7,0.182,0.059,nmsmp1014,NMSMP1014,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,340,107,19.2,0.208,0.059,True,61830,1682,1.7,0.148,0.004,True,0,161.5239920259526,0,0.4750705647822135,-0.025999999999999995,0.0834386001800126,False,-61490,1686.3466428940403,True,3.4000000000000004,5.913543776789007,False
Tk1TTVAxNTE5,213,93,26.7,0.114,0.047,nmsmp1519,NMSMP1519,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,123,63,31,0.075,0.037,False,40494,1193,1.8,0.097,0.003,True,90,112.32987136109433,False,0.7317073170731707,1.1655054363910315,False,0.03900000000000001,0.059816385714952715,False,-40281,1196.6194048234383,True,1.6999999999999993,4.709564735726647,False
Tk1TTVAyMDI0,93,83,54.1,0.05,0.044,nmsmp2024,NMSMP2024,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,107,57,32.3,0.066,0.034,False,28114,1114,2.4,0.068,0.002,True,-14,100.68763578513501,False,-0.1308411214953271,0.9033770417123708,False,-0.016,0.055605755097831375,False,-28021,1117.0877315591645,True,-1.8000000000000007,4.4045431091090474,False
Tk1TTVAyNTI5,87,58,40.7,0.047,0.03,nmsmp2529,NMSMP2529,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,42,34,49.7,0.026,0.021,False,20385,1033,3.1,0.049,0.002,True,45,67.23094525588644,False,1.0714285714285714,2.1723086762612653,False,0.021,0.03661966684720111,False,-20298,1034.626985922946,True,-0.20000000000000018,3.0066592756745814,False
Tk1TTVAzMDM0,130,104,48.8,0.07,0.055,nmsmp3034,NMSMP3034,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,47,30,39.4,0.029,0.018,False,16215,837,3.1,0.039,0.002,True,83,108.24047302187847,False,1.7659574468085106,2.8307843818095595,False,0.04100000000000001,0.05787054518492114,False,-16085,843.4364232116135,True,3.100000000000001,5.503635162326805,False
Tk1TTVAzNXBs,371,125,20.5,0.199,0.06,nmsmp35pl,NMSMP35pl,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,371,142,23.2,0.227,0.081,False,78141,1841,1.4,0.188,0.004,True,0,189.17980864775183,0,0.5099186216920535,-0.027999999999999997,0.10080178569846865,False,-77770,1845.2387379415163,True,1.1000000000000014,6.013318551349163,False
Tk1TTVBOdEM=,47,76,98.3,,,nmsmpntc,NMSMPNtC,NA,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,False,0,0,,,,False,6259,564,5.5,,,True,47,76,False,0,,,,-6212,569.0975311842426,True,,
Tk1TTVBVMTA=,635,158,15.1,0.34,0.068,nmsmpu10,NMSMPU10,HUnoMrtg2,selected_monthly_owner_costs_as_a_percentage_of_household_income__smocapi_,housing,True,603,147,14.8,0.369,0.074,True,171191,2946,1,0.411,0.005,True,32,215.8077848456816,False,0.05306799336650083,0.36682466224607563,False,-0.02899999999999997,0.1004987562112089,False,-170556,2950.2338890332067,True,-7.099999999999994,6.818357573492315,False
Tm9WaGNsQXY=,430,161,22.8,0.047,0.018,novhclav,NoVhclAv,OcHU4,vehicles_available,housing,False,294,100,20.7,0.034,0.011,False,1721745,6312,0.2,0.546,0.002,True,136,189.52836199366047,False,0.46258503401360546,0.7398451763819035,False,0.012999999999999998,0.021095023109728987,False,-1721315,6314.052977288043,True,-49.9,1.8110770276274832,True
T2NIVTE=,9120,193,1.3,0.954,0.018,ochu1,OcHU1,HU1,housing_occupancy,housing,True,8727,194,1.4,0.947,0.018,True,3154103,5930,0.1,0.908,0.002,True,393,273.6512378923216,False,0.045032657270539705,0.032074312495778814,False,0.007000000000000006,0.02545584412271571,False,-3144983,5933.139893850473,True,4.599999999999994,1.8110770276274832,False
T2NIVTI=,9120,193,1.3,1,0,ochu2,OcHU2,OcHU2,housing_tenure,housing,True,8727,194,1.4,1,0,True,3154103,5930,0.1,1,0,True,393,273.6512378923216,False,0.045032657270539705,0.032074312495778814,False,0,0,-3144983,5933.139893850473,True,0,0
T2NIVTM=,9120,193,1.3,1,0,ochu3,OcHU3,OcHU3,year_householder_moved_into_unit,housing,True,,0,,0,0,False,3154103,5930,0.1,1,0,True,,,,,1,0,True,-3144983,5933.139893850473,True,0,0
T2NIVTQ=,9120,193,1.3,1,0,ochu4,OcHU4,OcHU4,vehicles_available,housing,True,8727,194,1.4,1,0,True,3154103,5930,0.1,1,0,True,393,273.6512378923216,False,0.045032657270539705,0.032074312495778814,False,0,0,-3144983,5933.139893850473,True,0,0
T2NIVTU=,9120,193,1.3,1,0,ochu5,OcHU5,OcHU5,occupants_per_room,housing,True,8727,194,1.4,1,0,True,3154103,5930,0.1,1,0,True,393,273.6512378923216,False,0.045032657270539705,0.032074312495778814,False,0,0,-3144983,5933.139893850473,True,0,0
T2NIVVBSbnQx,1121,252,13.6,1,0,ochuprnt1,OcHUPRnt1,OcHUPRnt1,gross_rent,housing,True,999,227,13.8,1,0,True,2064838,5484,0.2,1,0,True,122,339.1651515117672,False,0.12212212212212212,0.3586702043710488,False,0,0,-2063717,5489.78688110932,True,0,0
T2NIVVBSbnQy,1092,249,13.9,1,0,ochuprnt2,OcHUPRnt2,OcHUPRnt2,gross_rent_as_a_percentage_of_household_income__grapi_,housing,True,999,227,13.8,1,0,True,2014830,5642,0.2,1,0,True,93,336.94213153002994,False,0.09309309309309309,0.35187791535274926,False,0,0,-2013738,5647.491921198294,True,0,0
T2NQUjB0MQ==,8943,210,1.4,0.981,0.01,ocpr0t1,OcPR0t1,OcHU5,occupants_per_room,housing,True,8629,203,1.4,0.989,0.008,True,2869497,6842,0.1,0.91,0.001,True,314,292.07704463035094,False,0.0363889210800788,0.034448787772210054,False,-0.008000000000000007,0.012806248474865698,False,-2860554,6845.22198325226,True,7.099999999999994,1.004987562112089,True
T2NQUjFwNXBs,67,69,62.8,0.007,0.008,ocpr1p5pl,OcPR1p5pl,OcHU5,occupants_per_room,housing,False,16,28,106.4,0.002,0.003,False,111644,2464,1.3,0.035,0.001,True,51,74.46475676452586,False,3.1875,8.502886113880686,False,0.005,0.008544003745317531,False,-111577,2464.9659226853423,True,-2.8000000000000003,0.806225774829855,True
T2NQUjFwbA==,177,98,33.6,0.019,0.011,ocpr1pl,OcPR1pl,OcHU5,occupants_per_room,housing,False,98,57,35.1,0.011,0.006,False,284606,3868,0.8,0.09,0.001,True,79,113.37107214805724,False,0.8061224489795918,1.450361959124002,False,0.008,0.012529964086141668,False,-284429,3869.2412692929865,True,-7.1,1.104536101718726,True
T09jSFUx,7983,289,2.2,0.875,0.026,oochu1,OOcHU1,OcHU2,housing_tenure,housing,True,7568,285,2.3,0.867,0.026,True,1029840,7102,0.4,0.327,0.002,True,415,405.889147428211,False,0.054836152219873154,0.05510190843123606,False,0.008000000000000007,0.03676955262170047,False,-1021857,7107.8776719918305,True,54.8,2.6076809620810595,True
T09jSFUy,7983,289,2.2,1,0,oochu2,OOcHU2,OOcHU2,value,housing,True,7568,285,2.3,1,0,True,1029840,7102,0.4,1,0,True,415,405.889147428211,False,0.054836152219873154,0.05510190843123606,False,0,0,-1021857,7107.8776719918305,True,0,0
T09jSFUz,7983,289,2.2,1,0,oochu3,OOcHU3,OOcHU3,mortgage_status,housing,True,7568,285,2.3,1,0,True,1029840,7102,0.4,1,0,True,415,405.889147428211,False,0.054836152219873154,0.05510190843123606,False,0,0,-1021857,7107.8776719918305,True,0,0
T09jSFU0,7983,289,2.2,0,0,oochu4,OOcHU4,AvgHHSOOc,housing__special_variable,housing,True,7568,285,,0,0,False,1029840,7102,0.4,0,0,True,415,405.889147428211,False,0.054836152219873154,0.05510190843123606,False,0,0,-1021857,7107.8776719918305,True,0,0
T09jSFU1,7983,289,2.2,0.018,0.001,oochu5,OOcHU5,MdVl,housing__special_variable,housing,True,7568,0,,0,0,False,1029840,7102,0.4,0,0,True,415,289,False,0.054836152219873154,0.03818710359408034,False,0.018,0.001,True,-1021857,7107.8776719918305,True,1.7999999999999998,0.1,True
T1YxMDB0MTI0,62,64,62.8,0,0,ov100t124,OV100t124,MdVl,housing__special_variable,housing,False,12,0,,0,0,False,13231,0,,0,0,False,50,64,False,4.166666666666667,5.333333333333333,False,0,0,-13169,64,True,0,0
T1YxMjV0MTQ5,0,0,,0,0,ov125t149,OV125t149,MdVl,housing__special_variable,housing,False,0,0,,0,0,False,7768,0,,0,0,False,0,0,0,,,,-7768,0,True,0,0
T1YxNTB0MTc0,4,10,152,0,0,ov150t174,OV150t174,MdVl,housing__special_variable,housing,False,33,0,,0,0,False,15896,0,,0,0,False,-29,10,False,-0.8787878787878788,0.303030303030303,False,0,0,-15892,10,True,0,0
T1YxNTB0MTk5bQ==,0,0,,0,0,ov150t199m,OV150t199m,MdVl,housing__special_variable,housing,False,,0,,0,0,False,32941,0,,0,0,False,,,,,0,0,-32941,0,True,0,0
T1YxNzV0MTk5,29,28,58.7,0,0,ov175t199,OV175t199,MdVl,housing__special_variable,housing,False,53,0,,0,0,False,11331,0,,0,0,False,-24,28,False,-0.4528301886792453,0.5283018867924528,False,0,0,-11302,28,True,0,0
T1YxbWlscGw=,,0,,0,0,ov1milpl,OV1milpl,MdVl,housing__special_variable,housing,False,131,0,,0,0,False,,0,,0,0,False,,,,,0,0,,,0,0
T1YxdDE0OW0=,64,48,45.6,0,0,ov1t149m,OV1t149m,MdVl,housing__special_variable,housing,False,,0,,0,0,False,83619,0,,0,0,False,,,,,0,0,-83555,48,True,0,0
T1YyMDB0MjQ5,117,65,33.7,0,0,ov200t249,OV200t249,MdVl,housing__special_variable,housing,False,229,0,,0,0,False,35377,0,,0,0,False,-112,65,False,-0.4890829694323144,0.2838427947598253,False,0,0,-35260,65,True,0,0
T1YyNTB0Mjk5,663,173,15.9,0.001,0,ov250t299,OV250t299,MdVl,housing__special_variable,housing,True,309,0,,0,0,False,38906,0,,0,0,False,354,173,False,1.145631067961165,0.5598705501618123,False,0.001,0,True,-38243,173,True,0.1,0,True
T1YybWlscGw=,38,37,58.5,0,0,ov2milpl,OV2milpl,MdVl,housing__special_variable,housing,False,,0,,0,0,False,67179,0,,0,0,False,,,,,0,0,-67141,37,True,0,0
