id,sum,variable,variablename,base,category,profile,percent,previous_sum,previous_percent,comparison_sum,comparison_percent,change_sum,change_percent,change_percentage_point,difference_sum,significant,difference_percent
QU5I,1303,anh,ANH,Pop3,mutually_exclusive_race___hispanic_origin,decennial,0.017308254297176,452,0.00645566727605119,1028119,0.125761746016854,851,1.8827433628318584,0.01085258702112481,-1026816,True,-10.8453491719678
QXJn,54,arg,Arg,Hsp2,hispanic_subgroup,decennial,0.00314172678612986,0,0,15169,0.0064933675103036,54,0,0.00314172678612986,-15115,True,-0.3351640724173739
QXNuQWxuT3JD,1834,asnalnorc,AsnAlnOrC,AsnAlnOrC,asian_subgroup,decennial,1,681,1,1134919,1,1153,1.6930983847283407,0,-1133085,True,0
QXNuQWxvbmU=,1375,asnalone,AsnAlone,AsnAlnOrC,asian_subgroup,decennial,0.749727371864776,470,0.690161527165932,1038388,0.914944590759341,905,1.925531914893617,0.05956584469884396,-1037013,True,-16.5217218894565
QXNuSW5Db21ibw==,459,asnincombo,AsnInCombo,AsnAlnOrC,asian_subgroup,decennial,0.250272628135224,211,0.309838472834068,96531,0.0850554092406595,248,1.1753554502369667,-0.05956584469884402,-96072,True,16.521721889456447
QXNuSW5k,258,asnind,AsnInd,AsnAlnOrC,asian_subgroup,decennial,0.140676117775354,93,0.136563876651982,192209,0.169359222993007,165,1.7741935483870968,0.004112241123371996,-191951,True,-2.868310521765304
QXZnRmFtU3o=,3.11179487179487,avgfamsz,AvgFamSz,mean,relationship_to_head_of_household__householder_,decennial,,,3.144750254842,,3.32030552025947,,-0.032955383047130304,-0.010479491335246291,,,-0.2085106484646002,True,0
QXZnSEhTeg==,2.23556017358352,avghhsz,AvgHHSz,mean,relationship_to_head_of_household__householder_,decennial,,,2.24684631134007,,2.56918261847125,,-0.011286137756549852,-0.005023101802552105,,,-0.33362244488772985,True,0
QXZISFN6T09j,2.15272373540856,avhhszooc,AvHHSzOOc,mean,housing_tenure,decennial,,,2.2888107791447,,2.75068958927896,,-0.1360870437361399,-0.059457533569897775,,,-0.5979658538703996,True,0
QXZISFN6Uk9j,2.2441797692152,avhhszroc,AvHHSzROc,mean,housing_tenure,decennial,,,2.2443394575678,,2.48777581732104,,-0.00015968835260027348,-7.11516041220112e-05,,,-0.2435960481058399,True,0
